#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CHEK2	H2AX	9606.ENSP00000372023	9606.ENSP00000434024	0	0	0	0	0.070	0.095	0.500	0.911	0.957
DCLRE1B	SLX4	9606.ENSP00000498042	9606.ENSP00000294008	0	0	0	0	0.073	0.292	0.500	0.850	0.944
DCLRE1C	ERCC1	9606.ENSP00000367527	9606.ENSP00000013807	0	0	0	0	0	0	0.900	0.454	0.943
DCLRE1C	MSH2	9606.ENSP00000367527	9606.ENSP00000233146	0	0	0	0	0.111	0.188	0.900	0.326	0.944
DCLRE1C	MSH6	9606.ENSP00000367527	9606.ENSP00000234420	0	0	0	0	0.109	0.113	0.900	0.277	0.935
DCLRE1C	ERCC8	9606.ENSP00000367527	9606.ENSP00000265038	0	0	0	0	0	0	0.900	0.250	0.921
DCLRE1C	XPC	9606.ENSP00000367527	9606.ENSP00000285021	0	0	0	0	0.049	0	0.900	0.147	0.911
DCLRE1C	SWSAP1	9606.ENSP00000367527	9606.ENSP00000310008	0	0	0	0	0.049	0	0.900	0	0.900
DCLRE1C	ERCC4	9606.ENSP00000367527	9606.ENSP00000310520	0	0	0	0	0.063	0	0.900	0.382	0.937
DCLRE1C	PRKDC	9606.ENSP00000367527	9606.ENSP00000313420	0	0	0	0	0.043	0.980	0.900	0.977	0.999
DCLRE1C	NHEJ1	9606.ENSP00000367527	9606.ENSP00000349313	0	0	0	0	0.085	0	0.900	0.924	0.992
DCLRE1C	RAD23B	9606.ENSP00000367527	9606.ENSP00000350708	0	0	0	0	0	0	0.900	0.223	0.919
DCLRE1C	XRCC6	9606.ENSP00000367527	9606.ENSP00000352257	0	0	0	0	0.087	0.903	0.900	0.721	0.997
DCLRE1C	ZSWIM7	9606.ENSP00000367527	9606.ENSP00000382218	0	0	0	0	0.049	0	0.900	0	0.900
DCLRE1C	POLD1	9606.ENSP00000367527	9606.ENSP00000472445	0	0	0	0	0	0.058	0.900	0.252	0.923
DCLRE1C	ERCC5	9606.ENSP00000367527	9606.ENSP00000498881	0	0	0	0	0.101	0.109	0.900	0.385	0.944
DCLRE1C	XRCC4	9606.ENSP00000367527	9606.ENSP00000421491	0	0	0	0	0.049	0.292	0.900	0.781	0.983
DCLRE1C	LIG4	9606.ENSP00000367527	9606.ENSP00000484288	0.061	0	0	0	0.063	0.626	0.900	0.928	0.997
DCLRE1C	XRCC5	9606.ENSP00000367527	9606.ENSP00000375978	0	0	0	0	0.044	0.942	0.900	0.733	0.998
DDB1	UNG	9606.ENSP00000301764	9606.ENSP00000242576	0	0	0	0	0.070	0.897	0	0.627	0.961
DDB1	DDB2	9606.ENSP00000301764	9606.ENSP00000256996	0	0	0	0	0.063	0.999	0.900	0.999	0.999
DDB1	ERCC8	9606.ENSP00000301764	9606.ENSP00000265038	0	0	0	0	0	0.989	0.900	0.769	0.999
DDB1	XPC	9606.ENSP00000301764	9606.ENSP00000285021	0	0	0	0	0.057	0.292	0.500	0.790	0.920
DDB1	XPA	9606.ENSP00000301764	9606.ENSP00000364270	0	0	0	0	0	0.292	0.500	0.780	0.915
DDB1	RAD23B	9606.ENSP00000301764	9606.ENSP00000350708	0	0	0	0	0.056	0.069	0.500	0.874	0.937
DDB1	UVSSA	9606.ENSP00000301764	9606.ENSP00000425130	0	0	0	0	0	0.855	0	0.603	0.940
DDB1	ERCC6	9606.ENSP00000301764	9606.ENSP00000348089	0	0	0	0	0	0.950	0.500	0.570	0.988
DDB2	ERCC2	9606.ENSP00000256996	9606.ENSP00000375809	0	0	0	0	0.082	0	0.500	0.830	0.915
DDB2	RAD23B	9606.ENSP00000256996	9606.ENSP00000350708	0	0	0	0	0.065	0.069	0.500	0.857	0.929
DDB2	ERCC8	9606.ENSP00000256996	9606.ENSP00000265038	0	0	0	0.574	0.060	0.292	0.900	0.470	0.960
DDB2	TP53	9606.ENSP00000256996	9606.ENSP00000269305	0	0	0	0	0.202	0.095	0.900	0.745	0.979
DDB2	XPC	9606.ENSP00000256996	9606.ENSP00000285021	0	0	0	0	0.131	0.824	0.500	0.797	0.982
DDB2	XPA	9606.ENSP00000256996	9606.ENSP00000364270	0	0	0	0	0.049	0.292	0.500	0.972	0.989
DMC1	SPO11	9606.ENSP00000216024	9606.ENSP00000360310	0	0	0	0	0.042	0.516	0.500	0.715	0.925
DMC1	RAD51	9606.ENSP00000216024	9606.ENSP00000493712	0	0	0.079	0.918	0.127	0.901	0.800	0.549	0.991
DNA2	RPA1	9606.ENSP00000351185	9606.ENSP00000254719	0	0	0	0	0.067	0.981	0.500	0.781	0.997
DNA2	WRN	9606.ENSP00000351185	9606.ENSP00000298139	0	0	0	0	0.281	0.372	0.900	0.993	0.999
DNA2	FEN1	9606.ENSP00000351185	9606.ENSP00000305480	0	0	0	0	0.224	0.838	0	0.974	0.996
DNA2	MUS81	9606.ENSP00000351185	9606.ENSP00000307853	0	0	0	0	0.106	0.126	0.500	0.791	0.907
DNA2	RMI1	9606.ENSP00000351185	9606.ENSP00000317039	0	0	0	0	0.210	0	0.500	0.987	0.994
DNA2	TOP3A	9606.ENSP00000351185	9606.ENSP00000321636	0	0	0	0	0.044	0.128	0.500	0.994	0.997
DNA2	POLD1	9606.ENSP00000351185	9606.ENSP00000472445	0	0	0	0	0.214	0.138	0.500	0.749	0.903
DNA2	GEN1	9606.ENSP00000351185	9606.ENSP00000370653	0	0	0	0	0.270	0.298	0.400	0.756	0.915
DNA2	RECQL4	9606.ENSP00000351185	9606.ENSP00000482313	0	0	0	0	0.328	0.427	0	0.813	0.921
DNA2	MMS19	9606.ENSP00000351185	9606.ENSP00000359818	0	0	0	0	0	0.735	0	0.714	0.921
DNA2	RAD52	9606.ENSP00000351185	9606.ENSP00000351284	0	0	0	0	0.050	0.398	0.500	0.811	0.938
DNA2	RBBP8	9606.ENSP00000351185	9606.ENSP00000382628	0	0	0	0	0.085	0.292	0.500	0.912	0.967
DNA2	RAD51	9606.ENSP00000351185	9606.ENSP00000493712	0	0	0.333	0	0.209	0.224	0.500	0.916	0.979
DNA2	EXO1	9606.ENSP00000351185	9606.ENSP00000355506	0	0	0	0	0.505	0.588	0.500	0.987	0.998
EME1	ERCC1	9606.ENSP00000376952	9606.ENSP00000013807	0	0	0	0	0	0	0.500	0.869	0.931
EME1	SLX1A	9606.ENSP00000376952	9606.ENSP00000251303	0	0	0	0	0	0.420	0.400	0.992	0.997
EME1	SLX4	9606.ENSP00000376952	9606.ENSP00000294008	0	0	0	0	0.083	0.783	0.400	0.998	0.999
EME1	MUS81	9606.ENSP00000376952	9606.ENSP00000307853	0	0	0	0	0.088	0.991	0.900	0.999	0.999
EME1	ERCC4	9606.ENSP00000376952	9606.ENSP00000310520	0	0	0	0	0	0.334	0.500	0.890	0.960
EME1	EXO1	9606.ENSP00000376952	9606.ENSP00000355506	0	0	0	0	0.359	0.140	0.500	0.729	0.915
EME1	GEN1	9606.ENSP00000376952	9606.ENSP00000370653	0	0	0	0	0.139	0.140	0.400	0.863	0.931
EME1	EME2	9606.ENSP00000376952	9606.ENSP00000457353	0	0	0.098	0.782	0.049	0	0.900	0.853	0.985
EME2	MUS81	9606.ENSP00000457353	9606.ENSP00000307853	0	0	0	0	0.092	0.930	0.900	0.996	0.999
EME2	ERCC4	9606.ENSP00000457353	9606.ENSP00000310520	0	0	0	0	0	0.098	0.500	0.808	0.905
ERCC1	ZSWIM7	9606.ENSP00000013807	9606.ENSP00000382218	0	0	0	0	0.042	0	0.900	0	0.900
ERCC1	SWSAP1	9606.ENSP00000013807	9606.ENSP00000310008	0	0	0	0	0.049	0	0.900	0	0.900
ERCC1	FANCI	9606.ENSP00000013807	9606.ENSP00000310842	0	0	0	0	0	0	0.540	0.808	0.907
ERCC1	RAD51	9606.ENSP00000013807	9606.ENSP00000493712	0	0	0	0	0	0	0.400	0.853	0.908
ERCC1	ERCC6	9606.ENSP00000013807	9606.ENSP00000348089	0	0	0	0	0	0	0	0.926	0.926
ERCC1	FANCM	9606.ENSP00000013807	9606.ENSP00000267430	0	0	0	0	0.109	0.569	0.500	0.692	0.933
ERCC1	NHEJ1	9606.ENSP00000013807	9606.ENSP00000349313	0	0	0	0	0.044	0	0.900	0.456	0.943
ERCC1	FEN1	9606.ENSP00000013807	9606.ENSP00000305480	0	0	0	0	0.055	0.138	0	0.939	0.946
ERCC1	MSH3	9606.ENSP00000013807	9606.ENSP00000265081	0	0	0	0	0	0.181	0.720	0.799	0.950
ERCC1	FANCD2	9606.ENSP00000013807	9606.ENSP00000287647	0	0	0	0	0	0	0.540	0.899	0.951
ERCC1	POLD1	9606.ENSP00000013807	9606.ENSP00000472445	0	0	0	0	0.056	0.092	0.900	0.525	0.953
ERCC1	PRKDC	9606.ENSP00000013807	9606.ENSP00000313420	0	0	0	0	0.049	0	0.900	0.594	0.958
ERCC1	XRCC4	9606.ENSP00000013807	9606.ENSP00000421491	0	0	0	0	0	0	0.900	0.635	0.962
ERCC1	LIG4	9606.ENSP00000013807	9606.ENSP00000484288	0	0	0	0	0	0	0.900	0.679	0.966
ERCC1	XRCC1	9606.ENSP00000013807	9606.ENSP00000262887	0	0	0	0	0.128	0	0.360	0.946	0.967
ERCC1	XRCC6	9606.ENSP00000013807	9606.ENSP00000352257	0	0	0	0	0.060	0.088	0.900	0.720	0.972
ERCC1	RAD52	9606.ENSP00000013807	9606.ENSP00000351284	0	0	0	0	0	0.396	0.400	0.935	0.974
ERCC1	MSH6	9606.ENSP00000013807	9606.ENSP00000234420	0	0	0	0	0.049	0.181	0.900	0.708	0.974
ERCC1	ERCC8	9606.ENSP00000013807	9606.ENSP00000265038	0	0	0	0	0.049	0	0.900	0.785	0.977
ERCC1	XRCC5	9606.ENSP00000013807	9606.ENSP00000375978	0	0	0	0	0.049	0	0.900	0.831	0.982
ERCC1	MSH2	9606.ENSP00000013807	9606.ENSP00000233146	0	0	0	0	0	0.607	0.900	0.816	0.992
ERCC1	XPC	9606.ENSP00000013807	9606.ENSP00000285021	0	0	0	0	0.049	0	0.900	0.944	0.994
ERCC1	ERCC3	9606.ENSP00000013807	9606.ENSP00000285398	0	0	0	0	0.074	0	0.540	0.988	0.994
ERCC1	SLX1A	9606.ENSP00000013807	9606.ENSP00000251303	0	0	0	0	0.107	0.499	0.500	0.979	0.994
ERCC1	ERCC2	9606.ENSP00000013807	9606.ENSP00000375809	0	0	0	0	0.095	0	0.500	0.993	0.996
ERCC1	ERCC5	9606.ENSP00000013807	9606.ENSP00000498881	0	0	0	0	0.062	0.271	0.900	0.973	0.997
ERCC1	RAD23B	9606.ENSP00000013807	9606.ENSP00000350708	0	0	0	0	0	0	0.900	0.983	0.998
ERCC1	MUS81	9606.ENSP00000013807	9606.ENSP00000307853	0	0	0	0	0.200	0.856	0.500	0.973	0.998
ERCC1	ERCC4	9606.ENSP00000013807	9606.ENSP00000310520	0	0	0	0	0.109	0.999	0.900	0.999	0.999
ERCC1	XPA	9606.ENSP00000013807	9606.ENSP00000364270	0	0	0	0	0	0.931	0.540	0.999	0.999
ERCC1	SLX4	9606.ENSP00000013807	9606.ENSP00000294008	0	0	0	0	0.086	0.899	0.500	0.997	0.999
ERCC2	GTF2H4	9606.ENSP00000375809	9606.ENSP00000259895	0	0	0	0	0.086	0.992	0.900	0.997	0.999
ERCC2	MNAT1	9606.ENSP00000375809	9606.ENSP00000261245	0	0	0	0	0.049	0.999	0.900	0.811	0.999
ERCC2	XRCC1	9606.ENSP00000375809	9606.ENSP00000262887	0	0	0	0	0.209	0	0.400	0.972	0.985
ERCC2	LIG1	9606.ENSP00000375809	9606.ENSP00000263274	0	0	0	0	0.146	0	0.400	0.834	0.908
ERCC2	ERCC8	9606.ENSP00000375809	9606.ENSP00000265038	0	0	0	0	0.082	0	0.500	0.830	0.915
ERCC2	GTF2H1	9606.ENSP00000375809	9606.ENSP00000265963	0	0	0	0	0.058	0.999	0.900	0.997	0.999
ERCC2	GTF2H2	9606.ENSP00000375809	9606.ENSP00000274400	0	0	0	0	0.060	0.999	0.900	0.997	0.999
ERCC2	XPC	9606.ENSP00000375809	9606.ENSP00000285021	0	0	0	0	0.075	0.507	0.500	0.715	0.926
ERCC2	ERCC3	9606.ENSP00000375809	9606.ENSP00000285398	0	0	0	0	0.094	0.999	0.900	0.999	0.999
ERCC2	ERCC4	9606.ENSP00000375809	9606.ENSP00000310520	0	0	0	0	0.094	0	0.500	0.975	0.988
ERCC2	ERCC6	9606.ENSP00000375809	9606.ENSP00000348089	0	0	0	0	0.049	0.314	0.500	0.929	0.973
ERCC2	GTF2E2	9606.ENSP00000375809	9606.ENSP00000348168	0	0	0	0	0.049	0.992	0.900	0.663	0.999
ERCC2	RAD23B	9606.ENSP00000375809	9606.ENSP00000350708	0	0	0	0	0.049	0.054	0.500	0.952	0.975
ERCC2	MMS19	9606.ENSP00000375809	9606.ENSP00000359818	0	0	0	0	0.106	0.946	0.900	0.816	0.999
ERCC2	XPA	9606.ENSP00000375809	9606.ENSP00000364270	0	0	0	0	0	0.930	0.500	0.998	0.999
ERCC2	GTF2H5	9606.ENSP00000375809	9606.ENSP00000476100	0	0	0	0	0	0.921	0.900	0.999	0.999
ERCC2	GTF2H3	9606.ENSP00000375809	9606.ENSP00000445162	0	0	0	0	0.099	0.999	0.900	0.995	0.999
ERCC2	ERCC5	9606.ENSP00000375809	9606.ENSP00000498881	0	0	0	0	0.061	0.994	0.500	0.973	0.999
ERCC3	GTF2H4	9606.ENSP00000285398	9606.ENSP00000259895	0.043	0	0	0	0.233	0.999	0.900	0.998	0.999
ERCC3	MNAT1	9606.ENSP00000285398	9606.ENSP00000261245	0	0	0	0	0.067	0.999	0.900	0.899	0.999
ERCC3	ERCC8	9606.ENSP00000285398	9606.ENSP00000265038	0	0	0	0	0.095	0	0.540	0.852	0.933
ERCC3	GTF2H1	9606.ENSP00000285398	9606.ENSP00000265963	0	0	0	0	0.160	0.998	0.900	0.998	0.999
ERCC3	TP53	9606.ENSP00000285398	9606.ENSP00000269305	0	0	0	0	0	0.681	0	0.725	0.908
ERCC3	GTF2H2	9606.ENSP00000285398	9606.ENSP00000274400	0	0	0	0	0.098	0.999	0.900	0.997	0.999
ERCC3	XPC	9606.ENSP00000285398	9606.ENSP00000285021	0	0	0	0	0.218	0.747	0.540	0.736	0.972
ERCC3	RAD23B	9606.ENSP00000285398	9606.ENSP00000350708	0	0	0	0	0.055	0.330	0.540	0.905	0.968
ERCC3	ERCC6	9606.ENSP00000285398	9606.ENSP00000348089	0.057	0	0	0	0.049	0.166	0.500	0.945	0.976
ERCC3	ERCC4	9606.ENSP00000285398	9606.ENSP00000310520	0.041	0	0	0	0.161	0.107	0.540	0.968	0.987
ERCC3	MMS19	9606.ENSP00000285398	9606.ENSP00000359818	0	0	0	0	0.785	0.292	0.900	0.603	0.993
ERCC3	GTF2H3	9606.ENSP00000285398	9606.ENSP00000445162	0	0	0	0	0.127	0.998	0.900	0.995	0.999
ERCC3	GTF2H5	9606.ENSP00000285398	9606.ENSP00000476100	0	0	0	0	0.062	0.999	0.900	0.999	0.999
ERCC3	XPA	9606.ENSP00000285398	9606.ENSP00000364270	0	0	0	0	0.049	0.900	0.540	0.997	0.999
ERCC3	GTF2E2	9606.ENSP00000285398	9606.ENSP00000348168	0	0	0	0	0.072	0.992	0.900	0.787	0.999
ERCC3	ERCC5	9606.ENSP00000285398	9606.ENSP00000498881	0.041	0	0	0	0.092	0.994	0.540	0.961	0.999
ERCC4	MSH2	9606.ENSP00000310520	9606.ENSP00000233146	0	0	0	0	0.082	0.590	0.900	0.761	0.989
ERCC4	MSH6	9606.ENSP00000310520	9606.ENSP00000234420	0	0	0	0	0.118	0.176	0.900	0.588	0.966
ERCC4	SLX1A	9606.ENSP00000310520	9606.ENSP00000251303	0	0	0	0	0.086	0.618	0.500	0.991	0.998
ERCC4	RPA1	9606.ENSP00000310520	9606.ENSP00000254719	0	0	0	0	0.082	0.704	0.500	0.462	0.917
ERCC4	ERCC8	9606.ENSP00000310520	9606.ENSP00000265038	0	0	0	0	0.055	0	0.900	0.764	0.975
ERCC4	MSH3	9606.ENSP00000310520	9606.ENSP00000265081	0	0	0	0	0.075	0.176	0.720	0.736	0.936
ERCC4	XPC	9606.ENSP00000310520	9606.ENSP00000285021	0	0	0	0	0.065	0.228	0.900	0.798	0.983
ERCC4	FANCD2	9606.ENSP00000310520	9606.ENSP00000287647	0	0	0	0	0.101	0.301	0.540	0.868	0.957
ERCC4	SLX4	9606.ENSP00000310520	9606.ENSP00000294008	0	0	0	0	0.105	0.943	0.500	0.996	0.999
ERCC4	MUS81	9606.ENSP00000310520	9606.ENSP00000307853	0	0	0	0	0	0.767	0.500	0.953	0.994
ERCC4	SWSAP1	9606.ENSP00000310520	9606.ENSP00000310008	0	0	0	0	0.049	0	0.900	0.070	0.903
ERCC4	ZSWIM7	9606.ENSP00000310520	9606.ENSP00000382218	0	0	0	0	0.049	0	0.900	0	0.900
ERCC4	FANCA	9606.ENSP00000310520	9606.ENSP00000373952	0	0	0	0	0.042	0.300	0.500	0.768	0.912
ERCC4	NHEJ1	9606.ENSP00000310520	9606.ENSP00000349313	0	0	0	0	0.049	0	0.900	0.255	0.923
ERCC4	RAD51	9606.ENSP00000310520	9606.ENSP00000493712	0	0	0	0	0.094	0.619	0.400	0.691	0.927
ERCC4	ERCC6	9606.ENSP00000310520	9606.ENSP00000348089	0	0	0	0	0.105	0.362	0	0.893	0.934
ERCC4	PRKDC	9606.ENSP00000310520	9606.ENSP00000313420	0	0	0	0	0.067	0.067	0.900	0.349	0.935
ERCC4	XRCC4	9606.ENSP00000310520	9606.ENSP00000421491	0	0	0	0	0.060	0	0.900	0.466	0.945
ERCC4	POLD1	9606.ENSP00000310520	9606.ENSP00000472445	0	0	0	0	0.104	0.241	0.900	0.506	0.962
ERCC4	RAD52	9606.ENSP00000310520	9606.ENSP00000351284	0	0	0	0	0.125	0.833	0.400	0.625	0.962
ERCC4	LIG4	9606.ENSP00000310520	9606.ENSP00000484288	0	0	0	0	0.109	0.091	0.900	0.624	0.965
ERCC4	XRCC6	9606.ENSP00000310520	9606.ENSP00000352257	0	0	0	0	0.082	0.126	0.900	0.701	0.972
ERCC4	XRCC5	9606.ENSP00000310520	9606.ENSP00000375978	0	0	0	0	0.109	0.071	0.900	0.754	0.976
ERCC4	FAAP24	9606.ENSP00000310520	9606.ENSP00000466121	0	0	0	0	0.170	0.569	0.500	0.907	0.981
ERCC4	RAD23B	9606.ENSP00000310520	9606.ENSP00000350708	0	0	0	0	0.102	0.066	0.900	0.902	0.990
ERCC4	ERCC5	9606.ENSP00000310520	9606.ENSP00000498881	0	0	0	0	0.126	0.301	0.900	0.972	0.998
ERCC4	XPA	9606.ENSP00000310520	9606.ENSP00000364270	0	0	0	0	0.049	0.907	0.540	0.990	0.999
ERCC5	MSH2	9606.ENSP00000498881	9606.ENSP00000233146	0	0	0	0	0.113	0.191	0.900	0.532	0.962
ERCC5	MSH6	9606.ENSP00000498881	9606.ENSP00000234420	0	0	0	0	0.113	0.191	0.900	0.547	0.963
ERCC5	GTF2H4	9606.ENSP00000498881	9606.ENSP00000259895	0	0	0	0	0.062	0.610	0.500	0.615	0.920
ERCC5	ERCC8	9606.ENSP00000498881	9606.ENSP00000265038	0	0	0	0	0.049	0	0.900	0.907	0.990
ERCC5	GTF2H1	9606.ENSP00000498881	9606.ENSP00000265963	0	0	0	0	0.073	0.998	0.500	0.432	0.999
ERCC5	GTF2H2	9606.ENSP00000498881	9606.ENSP00000274400	0	0	0	0	0.055	0.994	0.500	0.419	0.998
ERCC5	XPC	9606.ENSP00000498881	9606.ENSP00000285021	0	0	0	0	0.459	0	0.900	0.516	0.971
ERCC5	SWSAP1	9606.ENSP00000498881	9606.ENSP00000310008	0	0	0	0	0	0	0.900	0	0.900
ERCC5	PRKDC	9606.ENSP00000498881	9606.ENSP00000313420	0	0	0	0	0.062	0	0.900	0.420	0.940
ERCC5	ERCC6	9606.ENSP00000498881	9606.ENSP00000348089	0	0	0	0	0.097	0.994	0.800	0.966	0.999
ERCC5	NHEJ1	9606.ENSP00000498881	9606.ENSP00000349313	0	0	0	0	0.049	0	0.900	0.317	0.929
ERCC5	RAD23B	9606.ENSP00000498881	9606.ENSP00000350708	0	0	0	0	0.093	0.053	0.900	0.813	0.981
ERCC5	XRCC6	9606.ENSP00000498881	9606.ENSP00000352257	0	0	0	0	0.120	0.300	0.900	0.483	0.963
ERCC5	XPA	9606.ENSP00000498881	9606.ENSP00000364270	0	0	0	0	0.107	0.070	0.800	0.959	0.992
ERCC5	XRCC5	9606.ENSP00000498881	9606.ENSP00000375978	0	0	0	0	0.068	0.272	0.900	0.561	0.966
ERCC5	ZSWIM7	9606.ENSP00000498881	9606.ENSP00000382218	0	0	0	0	0	0	0.900	0	0.900
ERCC5	XRCC4	9606.ENSP00000498881	9606.ENSP00000421491	0	0	0	0	0.049	0	0.900	0.483	0.946
ERCC5	POLD1	9606.ENSP00000498881	9606.ENSP00000472445	0	0	0	0	0.155	0.310	0.900	0.486	0.966
ERCC5	LIG4	9606.ENSP00000498881	9606.ENSP00000484288	0.044	0	0	0	0.167	0.125	0.900	0.540	0.962
ERCC6	ERCC8	9606.ENSP00000348089	9606.ENSP00000265038	0	0	0	0	0.067	0.986	0.500	0.990	0.999
ERCC6	UVSSA	9606.ENSP00000348089	9606.ENSP00000425130	0	0	0	0	0.049	0.855	0	0.909	0.986
ERCC6	XPA	9606.ENSP00000348089	9606.ENSP00000364270	0	0	0	0	0.042	0.535	0.800	0.904	0.990
ERCC8	MSH2	9606.ENSP00000265038	9606.ENSP00000233146	0	0	0	0	0.100	0	0.900	0.232	0.924
ERCC8	MSH6	9606.ENSP00000265038	9606.ENSP00000234420	0	0	0	0	0.062	0	0.900	0.228	0.921
ERCC8	SWSAP1	9606.ENSP00000265038	9606.ENSP00000310008	0	0	0	0	0	0	0.900	0	0.900
ERCC8	ZSWIM7	9606.ENSP00000265038	9606.ENSP00000382218	0	0	0	0	0	0	0.900	0	0.900
ERCC8	XPA	9606.ENSP00000265038	9606.ENSP00000364270	0	0	0	0	0.049	0	0.540	0.822	0.915
ERCC8	NHEJ1	9606.ENSP00000265038	9606.ENSP00000349313	0	0	0	0	0.060	0	0.900	0.200	0.918
ERCC8	XAB2	9606.ENSP00000265038	9606.ENSP00000351137	0	0	0	0	0	0.292	0	0.896	0.923
ERCC8	PRKDC	9606.ENSP00000265038	9606.ENSP00000313420	0	0	0	0	0.064	0	0.900	0.293	0.928
ERCC8	XRCC6	9606.ENSP00000265038	9606.ENSP00000352257	0	0	0	0	0	0	0.900	0.310	0.928
ERCC8	XRCC5	9606.ENSP00000265038	9606.ENSP00000375978	0	0	0	0	0.050	0	0.900	0.320	0.929
ERCC8	XRCC4	9606.ENSP00000265038	9606.ENSP00000421491	0	0	0	0	0.151	0	0.900	0.312	0.936
ERCC8	LIG4	9606.ENSP00000265038	9606.ENSP00000484288	0	0	0	0	0.074	0	0.900	0.395	0.939
ERCC8	POLD1	9606.ENSP00000265038	9606.ENSP00000472445	0	0	0	0	0.042	0	0.900	0.419	0.939
ERCC8	GTF2H2	9606.ENSP00000265038	9606.ENSP00000274400	0	0	0	0	0.067	0.292	0.500	0.864	0.949
ERCC8	XPC	9606.ENSP00000265038	9606.ENSP00000285021	0	0	0	0	0.060	0	0.900	0.529	0.951
ERCC8	RAD23B	9606.ENSP00000265038	9606.ENSP00000350708	0	0	0	0	0.048	0	0.900	0.585	0.957
ERCC8	UVSSA	9606.ENSP00000265038	9606.ENSP00000425130	0	0	0	0	0	0.977	0	0.917	0.998
EXO1	MLH1	9606.ENSP00000355506	9606.ENSP00000231790	0	0	0	0	0.126	0.943	0.500	0.997	0.999
EXO1	MSH2	9606.ENSP00000355506	9606.ENSP00000233146	0	0	0	0	0.294	0.956	0.500	0.995	0.999
EXO1	MSH6	9606.ENSP00000355506	9606.ENSP00000234420	0	0	0	0	0.645	0.433	0.500	0.973	0.996
EXO1	RPA1	9606.ENSP00000355506	9606.ENSP00000254719	0	0	0	0	0.220	0.189	0.500	0.785	0.922
EXO1	LIG1	9606.ENSP00000355506	9606.ENSP00000263274	0.044	0	0	0	0.449	0.125	0	0.854	0.923
EXO1	MSH3	9606.ENSP00000355506	9606.ENSP00000265081	0	0	0	0	0.092	0.402	0.500	0.956	0.986
EXO1	PMS2	9606.ENSP00000355506	9606.ENSP00000265849	0	0	0	0	0.123	0.713	0.500	0.971	0.995
EXO1	WRN	9606.ENSP00000355506	9606.ENSP00000298139	0.050	0	0	0	0.323	0.585	0.700	0.985	0.998
EXO1	FEN1	9606.ENSP00000355506	9606.ENSP00000305480	0	0	0	0.644	0.498	0.590	0	0.559	0.901
EXO1	MUS81	9606.ENSP00000355506	9606.ENSP00000307853	0	0	0	0	0.194	0.301	0.500	0.811	0.939
EXO1	RMI1	9606.ENSP00000355506	9606.ENSP00000317039	0	0	0	0	0.178	0.069	0.500	0.867	0.942
EXO1	TOP3A	9606.ENSP00000355506	9606.ENSP00000321636	0.060	0	0	0	0.100	0.097	0.500	0.877	0.944
EXO1	MRE11	9606.ENSP00000355506	9606.ENSP00000325863	0	0	0	0	0.333	0.878	0.500	0.676	0.985
EXO1	MLH3	9606.ENSP00000355506	9606.ENSP00000348020	0	0	0	0	0.057	0.396	0	0.993	0.995
EXO1	RAD52	9606.ENSP00000355506	9606.ENSP00000351284	0	0	0	0	0.089	0.295	0.500	0.897	0.962
EXO1	XRCC6	9606.ENSP00000355506	9606.ENSP00000352257	0	0	0	0	0.129	0.627	0	0.861	0.951
EXO1	POLD2	9606.ENSP00000355506	9606.ENSP00000480186	0	0	0	0	0.130	0.404	0.400	0.723	0.902
EXO1	TP53BP1	9606.ENSP00000355506	9606.ENSP00000371475	0	0	0	0	0.045	0.524	0	0.806	0.904
EXO1	XRCC5	9606.ENSP00000355506	9606.ENSP00000375978	0	0	0	0	0.085	0.493	0	0.846	0.922
EXO1	RECQL	9606.ENSP00000355506	9606.ENSP00000416739	0	0	0	0	0.068	0	0	0.930	0.932
EXO1	PMS1	9606.ENSP00000355506	9606.ENSP00000406490	0	0	0	0	0.138	0.477	0	0.895	0.949
EXO1	POLD1	9606.ENSP00000355506	9606.ENSP00000472445	0	0	0	0	0.397	0.351	0.400	0.814	0.950
EXO1	PCNA	9606.ENSP00000355506	9606.ENSP00000368458	0.042	0	0	0	0.490	0.814	0.500	0.269	0.960
EXO1	RECQL4	9606.ENSP00000355506	9606.ENSP00000482313	0.050	0	0	0	0.666	0.763	0	0.782	0.981
EXO1	RBBP8	9606.ENSP00000355506	9606.ENSP00000382628	0	0	0	0	0.178	0.659	0.500	0.973	0.995
EXO1	RAD51	9606.ENSP00000355506	9606.ENSP00000493712	0.057	0	0	0	0.812	0.559	0.500	0.954	0.997
FAAP100	FANCE	9606.ENSP00000333283	9606.ENSP00000229769	0	0	0	0	0.058	0.998	0.800	0.996	0.999
FAAP100	FANCM	9606.ENSP00000333283	9606.ENSP00000267430	0	0	0	0	0	0.994	0.800	0.995	0.999
FAAP100	FANCD2	9606.ENSP00000333283	9606.ENSP00000287647	0	0	0	0	0.043	0.800	0.900	0.906	0.997
FAAP100	FANCC	9606.ENSP00000333283	9606.ENSP00000289081	0	0	0	0	0.049	0.998	0.800	0.995	0.999
FAAP100	FANCI	9606.ENSP00000333283	9606.ENSP00000310842	0	0	0	0	0	0.800	0.900	0.819	0.996
FAAP100	RMI1	9606.ENSP00000333283	9606.ENSP00000317039	0	0	0	0	0	0.994	0	0.444	0.996
