Gene A,Gene B,GEMINI sensitive,Cell line
PIAS4,RBX1,-1.3541,RPE-1
PIAS4,RFC2,-1.2651,RPE-1
PIAS4,RFWD3,-1.2461,RPE-1
PIAS4,RMI2,-1.5423,RPE-1
PIAS4,RPS3,-1.2947,RPE-1
PIAS4,RUVBL1,-1.2582,RPE-1
PIAS4,SMC6,-1.1302,RPE-1
PIAS4,STRA13,-1.0247,RPE-1
PIAS4,SUPT16H,-1.5639,RPE-1
PIAS4,TERF2,-1.2489,RPE-1
PIAS4,TIMELESS,-1.5988,RPE-1
PIAS4,TOP3A,-1.5638,RPE-1
PIAS4,TRRAP,-1.5725,RPE-1
PIAS4,UBE2B,-1.3054,RPE-1
PIAS4,UBE2D3,-1.5064,RPE-1
PIAS4,UBE2T,-1.1235,RPE-1
PIAS4,UBE2V2,-1.2778,RPE-1
PIAS4,UVSSA,-1.1289,RPE-1
PIAS4,VCP,-1.2219,RPE-1
PIAS4,XAB2,-1.3163,RPE-1
PIF1,POLA1,-1.2388,RPE-1
PIF1,PPP4C,-1.383,RPE-1
PIF1,PTTG1,-1.1446,RPE-1
PIF1,SUPT16H,-1.0181,RPE-1
PIF1,TIMELESS,-1.0604,RPE-1
PIF1,UBE2V2,-1.2417,RPE-1
PIF1,UVSSA,-1.2421,RPE-1
PIF1,XPC,-1.0299,RPE-1
PMS1,SHFM1,-1.384,RPE-1
PMS1,SSRP1,-1.0449,RPE-1
PMS1,VPS72,-1.0872,RPE-1
PNKP,PRPF19,-1.2935,RPE-1
PNKP,PSMD14,-1.0503,RPE-1
PNKP,RPA3,-1.4681,RPE-1
PNKP,UBE2V2,-1.0694,RPE-1
POLA1,POLG2,-1.4829,RPE-1
POLA1,POLR1A,-1.2125,RPE-1
POLA1,POLR2B,-1.5783,RPE-1
POLA1,POLR2E,-1.0164,RPE-1
POLA1,POLR2F,-1.3893,RPE-1
POLA1,POLR2L,-1.7835,RPE-1
POLA1,PPP4C,-1.259,RPE-1
POLA1,PRKDC,-1.1415,RPE-1
POLA1,PRPF19,-1.464,RPE-1
POLA1,RAD51,-1.5746,RPE-1
POLA1,RAD52,-1.0276,RPE-1
POLA1,RAD54B,-1.2104,RPE-1
POLA1,RAD9A,-1.0186,RPE-1
POLA1,RBM17,-1.0954,RPE-1
POLA1,REV3L,-1.1319,RPE-1
POLA1,RFC2,-1.3945,RPE-1
POLA1,RFC3,-1.021,RPE-1
POLA1,RFC5,-1.0623,RPE-1
POLA1,RIF1,-1.5749,RPE-1
POLA1,RNF113A,-1.0033,RPE-1
POLA1,RNF8,-1.5808,RPE-1
POLA1,RUVBL1,-1.0299,RPE-1
POLA1,SLC30A9,-1.0298,RPE-1
POLA1,TFPT,-1.2604,RPE-1
POLA1,TOPBP1,-2.1823,RPE-1
POLA1,TRRAP,-1.2717,RPE-1
POLA1,UBB,-1.016,RPE-1
POLA1,UBE2B,-1.1396,RPE-1
POLA1,USP43,-1.3769,RPE-1
POLA1,UVRAG,-1.3049,RPE-1
POLA1,UVSSA,-1.5561,RPE-1
POLA1,WDR48,-2.6155,RPE-1
POLA1,WDR70,-1.1734,RPE-1
POLA1,XAB2,-1.0169,RPE-1
POLA1,XRCC6,-1.6731,RPE-1
POLA1,YEATS4,-1.1097,RPE-1
POLA1,ZFYVE26,-1.1395,RPE-1
POLD1,POLR2D,-1.0838,RPE-1
POLD1,POLR2E,-1.1296,RPE-1
POLD1,RAD51C,-1.0737,RPE-1
POLD1,RAD9A,-1.0179,RPE-1
POLD1,TOP3A,-1.0016,RPE-1
POLD1,VPS72,-1.3798,RPE-1
POLD2,POLD3,-1.4632,RPE-1
POLD2,POLR1B,-1.355,RPE-1
POLD2,POLR2B,-1.7685,RPE-1
POLD2,RAD51C,-1.4296,RPE-1
POLD2,RAD9A,-1.3229,RPE-1
POLD2,RBX1,-1.3791,RPE-1
POLD2,RFC5,-1.7859,RPE-1
POLD2,RIF1,-1.1294,RPE-1
POLD2,RPS3,-1.1277,RPE-1
POLD2,TICRR,-1.63,RPE-1
POLD2,UBE2N,-1.0331,RPE-1
POLD2,VPS72,-1.628,RPE-1
POLD2,WDHD1,-1.3204,RPE-1
POLD3,POLG,-1.7518,RPE-1
POLD3,POLN,-1.3121,RPE-1
POLD3,POLR1B,-1.3089,RPE-1
POLD3,POLR2A,-1.5265,RPE-1
POLD3,PPP4C,-1.312,RPE-1
POLD3,PRKDC,-1.0797,RPE-1
POLD3,RAD51C,-2.6301,RPE-1
POLD3,RAD9B,-1.0551,RPE-1
POLD3,REV1,-1.095,RPE-1
POLD3,RFC5,-2.0008,RPE-1
POLD3,RNF168,-1.2195,RPE-1
POLD3,RPA1,-1.2729,RPE-1
POLD3,RPA3,-1.1561,RPE-1
POLD3,RPAIN,-1.3938,RPE-1
POLD3,SHFM1,-1.164,RPE-1
POLD3,SIRT6,-1.0141,RPE-1
POLD3,SMG1,-1.3044,RPE-1
POLD3,TICRR,-2.3167,RPE-1
POLD3,TIMELESS,-1.2382,RPE-1
POLD3,TONSL,-1.0025,RPE-1
POLD3,UBE2D3,-1.1038,RPE-1
POLD3,UHRF1,-1.9259,RPE-1
POLD3,WDHD1,-1.5929,RPE-1
POLD3,WDR33,-1.4191,RPE-1
POLD4,WDR70,-1.0266,RPE-1
POLG,RNF113A,-1.3614,RPE-1
POLG,TERF2,-1.1147,RPE-1
POLG,UBA52,-1.0984,RPE-1
POLG2,POLN,-1.1113,RPE-1
POLG2,POLR2E,-1.1083,RPE-1
POLG2,PTTG1,-1.2687,RPE-1
POLG2,RFC2,-1.5736,RPE-1
POLG2,RPA3,-1.015,RPE-1
POLG2,RUVBL1,-1.2518,RPE-1
POLG2,SMC3,-1.0291,RPE-1
POLG2,SUMO1,-1.0152,RPE-1
POLG2,TDP2,-1.5279,RPE-1
POLG2,TRIP12,-1.0839,RPE-1
POLG2,TRRAP,-1.251,RPE-1
POLG2,UPF1,-1.0296,RPE-1
POLG2,UVSSA,-1.2629,RPE-1
POLG2,VCP,-1.0419,RPE-1
POLH,RUVBL1,-1.5736,RPE-1
POLH,TRRAP,-1.0585,RPE-1
POLH,XAB2,-1.682,RPE-1
POLI,POLR2A,-1.11,RPE-1
POLI,POLR2D,-1.069,RPE-1
POLI,RUVBL1,-1.1533,RPE-1
POLI,SSRP1,-1.2407,RPE-1
POLI,UBE2B,-1.0101,RPE-1
POLI,WDR70,-1.3009,RPE-1
POLK,RFC2,-1.1197,RPE-1
POLK,TOPBP1,-1.324,RPE-1
POLK,UVSSA,-1.0027,RPE-1
POLL,PRPF19,-1.0628,RPE-1
POLM,VCP,-1.0205,RPE-1
POLN,POLR2L,-1.2186,RPE-1
POLN,PPP4C,-1.6599,RPE-1
POLN,RAD51C,-2.2928,RPE-1
POLN,RAD9A,-1.2953,RPE-1
POLN,RAD9B,-1.6505,RPE-1
POLN,RFC2,-1.4553,RPE-1
POLN,RUVBL1,-1.408,RPE-1
POLN,SMC3,-1.1469,RPE-1
POLN,SUMO1,-1.1492,RPE-1
POLN,TFPT,-1.2611,RPE-1
POLN,TOP3A,-1.1372,RPE-1
POLN,TOPBP1,-2.2996,RPE-1
POLN,TRIP13,-1.2412,RPE-1
POLN,TRRAP,-1.3206,RPE-1
POLN,UHRF1,-1.2695,RPE-1
POLN,UVSSA,-1.115,RPE-1
POLN,VCP,-2.0524,RPE-1
POLN,VPS72,-1.1295,RPE-1
POLN,WDHD1,-1.1491,RPE-1
POLR1A,POLR2B,-1.1087,RPE-1
POLR1A,PRPF19,-1.1652,RPE-1
POLR1A,RAD17,-1.0575,RPE-1
POLR1A,RNF113A,-1.0742,RPE-1
POLR1A,RPA3,-1.1703,RPE-1
POLR1A,SHFM1,-2.0648,RPE-1
POLR1A,SUMO1,-1.0817,RPE-1
POLR1A,TICRR,-1.116,RPE-1
POLR1A,TOPBP1,-1.5741,RPE-1
POLR1A,USP10,-1.08,RPE-1
POLR1A,WDHD1,-1.0026,RPE-1
POLR1B,POLR2D,-1.2812,RPE-1
POLR1B,POLR2E,-1.4546,RPE-1
POLR1B,POLR2K,-1.1265,RPE-1
POLR1B,POLR2L,-1.2675,RPE-1
POLR1B,PSMD14,-1.1126,RPE-1
POLR1B,RAD51C,-1.2825,RPE-1
POLR1B,RAD9B,-1.1188,RPE-1
POLR1B,RFC2,-1.0638,RPE-1
POLR1B,RFC3,-1.1241,RPE-1
POLR1B,RPA1,-1.2579,RPE-1
POLR1B,RUVBL1,-1.1575,RPE-1
POLR1B,SHFM1,-1.3459,RPE-1
POLR1B,SMC3,-1.5504,RPE-1
POLR1B,SUPT16H,-1.3537,RPE-1
POLR1B,TIMELESS,-1.0173,RPE-1
POLR1B,TRRAP,-1.0102,RPE-1
POLR1B,UBB,-1.0305,RPE-1
POLR1B,UBE2N,-1.1673,RPE-1
POLR1B,UVRAG,-1.3582,RPE-1
POLR1B,WDHD1,-1.2074,RPE-1
POLR1B,XRCC6,-1.2897,RPE-1
POLR1B,ZFYVE26,-1.2593,RPE-1
POLR2A,POLR2D,-1.2455,RPE-1
POLR2A,RBX1,-1.2272,RPE-1
POLR2A,RFC5,-1.1876,RPE-1
POLR2A,RPA3,-1.7867,RPE-1
POLR2A,SHFM1,-1.4082,RPE-1
POLR2A,SMC3,-1.1639,RPE-1
POLR2A,SMC6,-1.1855,RPE-1
POLR2A,SPIRE2,-1.2635,RPE-1
POLR2A,SSRP1,-1.3405,RPE-1
POLR2A,TOP3A,-1.3017,RPE-1
POLR2A,UHRF1,-1.6046,RPE-1
POLR2A,WDHD1,-1.7277,RPE-1
POLR2A,WRAP53,-1.1673,RPE-1
POLR2A,WRN,-1.0042,RPE-1
POLR2B,POLR2F,-1.1939,RPE-1
POLR2B,PPP4C,-1.0551,RPE-1
POLR2B,PRKDC,-1.2285,RPE-1
POLR2B,PSMD14,-1.2065,RPE-1
POLR2B,RAD51C,-1.0923,RPE-1
POLR2B,RAD51D,-1.1165,RPE-1
POLR2B,RAD9B,-1.3139,RPE-1
POLR2B,RFC3,-1.0189,RPE-1
POLR2B,RFC5,-1.3166,RPE-1
POLR2B,RPA3,-1.2682,RPE-1
POLR2B,STUB1,-1.1367,RPE-1
POLR2B,TONSL,-1.0502,RPE-1
POLR2B,UFD1L,-1.2572,RPE-1
POLR2B,VPS72,-1.1842,RPE-1
POLR2D,RAD51,-1.5339,RPE-1
POLR2D,RAD9A,-1.1627,RPE-1
POLR2D,RFC5,-1.3463,RPE-1
POLR2D,RNF8,-1.7058,RPE-1
POLR2D,RPA1,-1.407,RPE-1
POLR2D,RPA3,-1.0102,RPE-1
POLR2D,SMC5,-1.1213,RPE-1
POLR2D,TDP2,-1.3663,RPE-1
POLR2D,TICRR,-1.2108,RPE-1
POLR2D,UBE2N,-1.0922,RPE-1
POLR2D,UBR5,-1.1355,RPE-1
POLR2D,VCP,-1.3208,RPE-1
POLR2D,VPS72,-1.6427,RPE-1
POLR2D,WDHD1,-1.3499,RPE-1
POLR2D,XRCC3,-1.4727,RPE-1
POLR2E,PRPF19,-1.1609,RPE-1
POLR2E,RAD9A,-1.8712,RPE-1
POLR2E,RAD9B,-1.3202,RPE-1
POLR2E,RECQL4,-1.0015,RPE-1
POLR2E,RFC2,-1.0263,RPE-1
POLR2E,SHFM1,-1.5331,RPE-1
POLR2E,SSRP1,-1.4863,RPE-1
POLR2E,TCEA1,-1.1651,RPE-1
POLR2E,TFPT,-1.373,RPE-1
POLR2E,TICRR,-1.4066,RPE-1
POLR2E,TRRAP,-1.7043,RPE-1
POLR2E,UBE2B,-1.0933,RPE-1
POLR2E,UBE2D3,-1.0375,RPE-1
POLR2E,VCP,-1.0596,RPE-1
POLR2E,WDHD1,-1.2214,RPE-1
POLR2E,WDR33,-1.5312,RPE-1
POLR2E,XAB2,-1.0427,RPE-1
POLR2E,XRCC5,-1.1313,RPE-1
POLR2F,POLR2L,-1.7767,RPE-1
POLR2F,PPP4C,-1.224,RPE-1
POLR2F,PTTG1,-1.5015,RPE-1
POLR2F,RAD51,-1.6598,RPE-1
POLR2F,RAD51C,-1.1765,RPE-1
POLR2F,RAD9B,-1.5329,RPE-1
POLR2F,RBX1,-1.9467,RPE-1
POLR2F,RFC2,-1.6129,RPE-1
POLR2F,RFC4,-1.0785,RPE-1
POLR2F,RPAIN,-1.3172,RPE-1
POLR2F,SMC3,-2.0707,RPE-1
POLR2F,SUMO1,-1.1879,RPE-1
POLR2F,TFPT,-1.0004,RPE-1
POLR2F,TIMELESS,-1.0879,RPE-1
POLR2F,TOPBP1,-1.1495,RPE-1
POLR2F,UBE2B,-1.1687,RPE-1
POLR2F,UHRF1,-1.3558,RPE-1
POLR2F,UVRAG,-1.286,RPE-1
POLR2F,UVSSA,-1.2076,RPE-1
POLR2F,XAB2,-1.554,RPE-1
POLR2F,XRCC5,-1.0145,RPE-1
POLR2F,YEATS4,-1.2482,RPE-1
POLR2H,SMC3,-1.0081,RPE-1
POLR2K,VPS72,-1.0894,RPE-1
POLR2L,PPP4C,-1.0838,RPE-1
POLR2L,PRPF19,-1.3447,RPE-1
POLR2L,PTTG1,-1.0541,RPE-1
POLR2L,RAD9A,-1.1327,RPE-1
POLR2L,RBM17,-1.1826,RPE-1
POLR2L,RBX1,-1.3444,RPE-1
POLR2L,RPA1,-1.0596,RPE-1
POLR2L,RPAIN,-1.415,RPE-1
POLR2L,RPS3,-1.5349,RPE-1
POLR2L,SUPT16H,-1.3019,RPE-1
POLR2L,TIMELESS,-1.1964,RPE-1
POLR2L,TOP3A,-1.9231,RPE-1
POLR2L,TRRAP,-1.7995,RPE-1
POLR2L,UFD1L,-1.6461,RPE-1
POLR2L,UVSSA,-1.0366,RPE-1
POLR2L,WDR33,-1.2371,RPE-1
POLR2L,WHSC1,-1.4833,RPE-1
POLR2L,XRCC1,-1.0123,RPE-1
PPP4C,PRKCG,-1.4502,RPE-1
PPP4C,PRPF19,-1.8671,RPE-1
PPP4C,PTTG1,-1.0254,RPE-1
PPP4C,RAD1,-1.0877,RPE-1
PPP4C,RAD51,-1.2032,RPE-1
PPP4C,RAD51C,-1.1919,RPE-1
PPP4C,RAD9B,-1.5615,RPE-1
PPP4C,RBM17,-1.7648,RPE-1
PPP4C,RBX1,-1.0929,RPE-1
PPP4C,RECQL4,-1.2235,RPE-1
PPP4C,REV1,-1.3105,RPE-1
PPP4C,RFC2,-1.2718,RPE-1
PPP4C,RNF8,-1.1442,RPE-1
PPP4C,RPA1,-1.1866,RPE-1
PPP4C,RPAIN,-1.2201,RPE-1
PPP4C,SHFM1,-1.8328,RPE-1
PPP4C,SMC3,-1.6864,RPE-1
PPP4C,SMC6,-1.0771,RPE-1
PPP4C,SSRP1,-1.5105,RPE-1
PPP4C,STUB1,-1.1384,RPE-1
PPP4C,SUPT16H,-1.5282,RPE-1
PPP4C,SWSAP1,-1.145,RPE-1
PPP4C,TDP2,-1.0941,RPE-1
PPP4C,TFPT,-1.1443,RPE-1
PPP4C,TIMELESS,-1.1153,RPE-1
PPP4C,TRIP12,-1.2259,RPE-1
PPP4C,TRRAP,-1.3176,RPE-1
PPP4C,UBE2B,-1.4297,RPE-1
PPP4C,UBE2T,-1.4419,RPE-1
PPP4C,UCHL5,-1.0552,RPE-1
PPP4C,UFD1L,-1.5422,RPE-1
PPP4C,USP10,-1.3715,RPE-1
PPP4C,UVRAG,-1.5164,RPE-1
PPP4C,UVSSA,-1.3253,RPE-1
PPP4C,VCP,-1.6506,RPE-1
PPP4C,WDR33,-1.0405,RPE-1
PPP4C,WDR48,-1.0393,RPE-1
PPP4C,WDR70,-1.8129,RPE-1
PPP4C,XAB2,-2.0121,RPE-1
PPP4R2,RFC1,-1.0637,RPE-1
PPP4R2,RPS3,-1.6551,RPE-1
PPP4R2,VCP,-2.17,RPE-1
PPP5C,SMC6,-1.102,RPE-1
PRDM9,TMEM161A,-1.2802,RPE-1
PRKCG,RFC2,-1.1706,RPE-1
PRKCG,RNF113A,-1.1028,RPE-1
PRKDC,PSMD14,-1.2731,RPE-1
PRKDC,RAD51,-1.5074,RPE-1
PRKDC,RBM17,-1.0165,RPE-1
PRKDC,RNF8,-1.0025,RPE-1
PRKDC,RUVBL1,-1.4156,RPE-1
PRKDC,SFPQ,-1.3896,RPE-1
PRKDC,TICRR,-1.1591,RPE-1
PRKDC,TRIP13,-1.1187,RPE-1
PRKDC,UBE2N,-1.0128,RPE-1
PRKDC,UBE2V2,-1.0265,RPE-1
PRKDC,UBR5,-1.1377,RPE-1
PRKDC,UHRF1,-1.0767,RPE-1
PRKDC,VCP,-1.6754,RPE-1
PRKDC,XRCC5,-1.0478,RPE-1
PRKDC,XRCC6,-2.7253,RPE-1
PRMT6,SMC3,-1.1409,RPE-1
PRMT6,UVSSA,-1.1219,RPE-1
PRMT6,WDR70,-1.0143,RPE-1
PRPF19,RBX1,-1.133,RPE-1
PRPF19,RFC1,-1.3209,RPE-1
PRPF19,RFC3,-1.6647,RPE-1
PRPF19,RIF1,-1.071,RPE-1
PRPF19,RPS3,-1.3469,RPE-1
PRPF19,SPRTN,-1.0661,RPE-1
PRPF19,SUMO1,-1.2617,RPE-1
PRPF19,TCEA1,-1.0281,RPE-1
PRPF19,TDP2,-1.2312,RPE-1
PRPF19,TERF2,-1.8745,RPE-1
PRPF19,TNP1,-1.0753,RPE-1
PRPF19,TOPBP1,-1.0402,RPE-1
PRPF19,TRIP12,-1.0691,RPE-1
PRPF19,TRRAP,-1.6626,RPE-1
PRPF19,TWIST1,-1.3098,RPE-1
PRPF19,UBE2B,-1.0672,RPE-1
PRPF19,UBR5,-1.4179,RPE-1
PRPF19,UPF1,-1.15,RPE-1
PRPF19,USP10,-1.1934,RPE-1
PRPF19,UVSSA,-2.0364,RPE-1
PRPF19,XAB2,-1.4056,RPE-1
PRPF19,XRCC1,-1.0182,RPE-1
PSMD14,RAD17,-1.0499,RPE-1
PSMD14,RAD51,-1.2756,RPE-1
PSMD14,RAD51C,-1.1574,RPE-1
PSMD14,RAD9A,-1.1854,RPE-1
PSMD14,RFC3,-1.0993,RPE-1
PSMD14,RFC5,-1.2671,RPE-1
PSMD14,RPA1,-1.0542,RPE-1
PSMD14,RPS3,-1.1794,RPE-1
PSMD14,SMC3,-1.5358,RPE-1
PSMD14,SSRP1,-1.0099,RPE-1
PSMD14,TERF2IP,-1.0796,RPE-1
PSMD14,TRRAP,-1.1955,RPE-1
PSMD14,UBB,-1.0986,RPE-1
PSMD14,USP7,-1.2395,RPE-1
PSMD14,VPS72,-1.7648,RPE-1
PSMD14,WRAP53,-1.0564,RPE-1
PSMD14,XRCC6,-1.0895,RPE-1
PSME4,RPS3,-1.0047,RPE-1
PSME4,SSRP1,-1.154,RPE-1
PTTG1,RAD9B,-1.2325,RPE-1
PTTG1,RBX1,-1.3718,RPE-1
PTTG1,RFC3,-1.4523,RPE-1
PTTG1,RPA3,-1.5249,RPE-1
PTTG1,SHFM1,-1.1299,RPE-1
PTTG1,SMC6,-1.2275,RPE-1
PTTG1,SSRP1,-1.0364,RPE-1
PTTG1,TDP2,-1.332,RPE-1
PTTG1,TFPT,-1.2247,RPE-1
PTTG1,TICRR,-1.1866,RPE-1
PTTG1,TOPBP1,-2.0198,RPE-1
PTTG1,TRIM25,-1.0075,RPE-1
PTTG1,UCHL5,-1.1187,RPE-1
PTTG1,UHRF1,-1.1267,RPE-1
PTTG1,USP10,-1.0795,RPE-1
PTTG1,VCP,-1.4499,RPE-1
PTTG1,XAB2,-1.3149,RPE-1
RAD1,RAD51C,-1.5943,RPE-1
RAD1,RAD9B,-1.3168,RPE-1
RAD1,RBX1,-1.5849,RPE-1
RAD1,RECQL5,-1.0692,RPE-1
RAD1,RHNO1,-1.0182,RPE-1
RAD1,RNASEH2A,-1.1192,RPE-1
RAD1,RPA1,-1.5002,RPE-1
RAD1,RPA3,-1.0571,RPE-1
RAD1,RPAIN,-1.1972,RPE-1
RAD1,RUVBL1,-1.5029,RPE-1
RAD1,SMARCAL1,-1.0077,RPE-1
RAD1,SMC1A,-1.07,RPE-1
RAD1,SMC3,-1.1954,RPE-1
RAD1,SSRP1,-1.5361,RPE-1
RAD1,TDP2,-1.1723,RPE-1
RAD1,TOP3A,-1.8659,RPE-1
RAD1,TRRAP,-1.1236,RPE-1
RAD1,UCHL5,-1.0047,RPE-1
RAD1,UVSSA,-1.2062,RPE-1
RAD1,VCP,-1.7875,RPE-1
RAD1,VPS72,-1.2593,RPE-1
RAD1,YEATS4,-1.558,RPE-1
RAD17,RPA3,-1.0423,RPE-1
RAD17,SMC6,-1.0509,RPE-1
RAD17,UBE2V2,-1.2181,RPE-1
RAD17,UVSSA,-1.1599,RPE-1
RAD17,VPS72,-1.0347,RPE-1
RAD17,XAB2,-1.2159,RPE-1
RAD17,ZNF830,-1.0048,RPE-1
RAD21,SHFM1,-1.0359,RPE-1
RAD21,UBA52,-1.1005,RPE-1
RAD21L1,WDR70,-1.1324,RPE-1
RAD23A,SFPQ,-1.0847,RPE-1
RAD23A,VPS72,-1.0157,RPE-1
RAD23B,TOPBP1,-1.0083,RPE-1
RAD50,RPA3,-1.6672,RPE-1
RAD50,TRRAP,-1.0122,RPE-1
RAD50,VPS72,-1.2094,RPE-1
RAD50,XAB2,-1.0744,RPE-1
RAD51,RAD9A,-1.5158,RPE-1
RAD51,RAD9B,-1.4227,RPE-1
RAD51,RFC3,-1.6336,RPE-1
RAD51,RHNO1,-1.1151,RPE-1
RAD51,RNF8,-1.6623,RPE-1
RAD51,RPS3,-1.144,RPE-1
RAD51,SHFM1,-1.0413,RPE-1
RAD51,SMC3,-1.207,RPE-1
RAD51,SSRP1,-1.3654,RPE-1
RAD51,SWI5,-1.226,RPE-1
RAD51,TDP2,-1.243,RPE-1
RAD51,TFPT,-1.0668,RPE-1
RAD51,TICRR,-1.2284,RPE-1
RAD51,TOPBP1,-1.4204,RPE-1
RAD51,TRRAP,-1.6343,RPE-1
RAD51,UHRF1,-2.3028,RPE-1
RAD51,WDHD1,-1.0262,RPE-1
RAD51,WDR70,-1.85,RPE-1
RAD51AP1,RFC2,-1.0254,RPE-1
RAD51AP1,RFC4,-1.0923,RPE-1
RAD51AP1,RNF113A,-1.0904,RPE-1
RAD51B,RFWD3,-1.6903,RPE-1
RAD51B,RPAIN,-1.0914,RPE-1
RAD51B,SPRTN,-1.0424,RPE-1
RAD51B,UBE2B,-1.1233,RPE-1
RAD51B,WDR70,-1.0084,RPE-1
RAD51C,RAD9A,-1.2108,RPE-1
RAD51C,RAD9B,-1.7894,RPE-1
RAD51C,RBX1,-2.5735,RPE-1
RAD51C,RFC1,-1.3253,RPE-1
RAD51C,RFC2,-1.2058,RPE-1
RAD51C,RFC3,-1.6236,RPE-1
RAD51C,RFC5,-1.373,RPE-1
RAD51C,RNF8,-1.8623,RPE-1
RAD51C,RPA3,-1.0879,RPE-1
RAD51C,RPS3,-1.062,RPE-1
RAD51C,SHFM1,-1.1134,RPE-1
RAD51C,SMC3,-1.1515,RPE-1
RAD51C,TDP2,-1.1021,RPE-1
RAD51C,TERF2,-1.1075,RPE-1
RAD51C,TOPBP1,-1.8907,RPE-1
RAD51C,TRIP12,-1.2832,RPE-1
RAD51C,TRRAP,-1.5036,RPE-1
RAD51C,UBE2T,-1.4567,RPE-1
RAD51C,UHRF1,-1.8098,RPE-1
RAD51C,UVSSA,-1.0048,RPE-1
RAD51C,WDHD1,-2.3942,RPE-1
RAD51C,WDR70,-1.5657,RPE-1
RAD51D,RPS3,-1.1123,RPE-1
RAD51D,SWSAP1,-1.2123,RPE-1
RAD51D,UBE2V2,-1.0146,RPE-1
RAD51D,VPS72,-1.6133,RPE-1
RAD51D,XRCC3,-1.4377,RPE-1
RAD54B,SHFM1,-1.0961,RPE-1
RAD54B,WDR70,-1.0088,RPE-1
RAD9A,RAD9B,-1.921,RPE-1
RAD9A,REV3L,-1.5311,RPE-1
RAD9A,RFC2,-1.5834,RPE-1
RAD9A,RFC3,-2.0347,RPE-1
RAD9A,RFC4,-1.3865,RPE-1
RAD9A,RFC5,-1.1067,RPE-1
RAD9A,RPA1,-2.7729,RPE-1
RAD9A,RUVBL1,-1.992,RPE-1
RAD9A,SHFM1,-1.3349,RPE-1
RAD9A,SMC1A,-1.4905,RPE-1
RAD9A,SMC3,-1.8345,RPE-1
RAD9A,SMC6,-1.4705,RPE-1
RAD9A,SPATA22,-1.059,RPE-1
RAD9A,SSRP1,-1.4487,RPE-1
RAD9A,STUB1,-1.0977,RPE-1
RAD9A,TOP3A,-1.9995,RPE-1
RAD9A,UHRF1,-1.4486,RPE-1
RAD9A,UPF1,-1.1019,RPE-1
RAD9A,UVRAG,-1.1389,RPE-1
RAD9A,WDR70,-1.4725,RPE-1
RAD9A,XRCC1,-1.0446,RPE-1
RAD9B,RFC2,-1.8614,RPE-1
RAD9B,RFC3,-1.6336,RPE-1
RAD9B,RFC5,-1.4939,RPE-1
RAD9B,RIF1,-1.2884,RPE-1
RAD9B,RPS3,-1.1055,RPE-1
RAD9B,SHFM1,-1.0731,RPE-1
RAD9B,SMC3,-1.762,RPE-1
RAD9B,SUMO1,-1.0064,RPE-1
RAD9B,TERF2,-1.72,RPE-1
RAD9B,TFPT,-1.6952,RPE-1
RAD9B,UBE2B,-1.2845,RPE-1
RAD9B,UBE2D3,-1.0553,RPE-1
RAD9B,UHRF1,-1.524,RPE-1
RAD9B,UVRAG,-1.1573,RPE-1
RAD9B,VPS72,-1.8242,RPE-1
RAD9B,WDR70,-1.7805,RPE-1
RBBP8,RPAIN,-1.0116,RPE-1
RBBP8,WDR70,-1.5127,RPE-1
RBM17,RIF1,-1.091,RPE-1
RBM17,RPA3,-1.0904,RPE-1
RBM17,SUMO1,-1.0843,RPE-1
RBM17,TCEA1,-1.1087,RPE-1
RBM17,TRRAP,-1.4319,RPE-1
RBM17,VCP,-1.523,RPE-1
RBM17,VPS72,-1.885,RPE-1
RBM17,WDR33,-1.8038,RPE-1
RBX1,RFC2,-1.1318,RPE-1
RBX1,RFC5,-1.6998,RPE-1
RBX1,RPAIN,-1.0237,RPE-1
RBX1,SETD2,-1.0714,RPE-1
RBX1,SMC3,-2.8253,RPE-1
RBX1,SMC6,-1.0754,RPE-1
RBX1,SSRP1,-1.08,RPE-1
RBX1,SUMO1,-1.1254,RPE-1
RBX1,SUPT16H,-1.5086,RPE-1
RBX1,TFPT,-1.097,RPE-1
RBX1,TICRR,-1.2341,RPE-1
RBX1,TNP1,-1.2029,RPE-1
RBX1,TOPBP1,-2.0675,RPE-1
RBX1,UBE2B,-1.1255,RPE-1
RBX1,UBE2N,-1.0841,RPE-1
RBX1,UBR5,-1.2441,RPE-1
RBX1,UVRAG,-1.6163,RPE-1
RBX1,VCP,-1.307,RPE-1
RBX1,WDR70,-1.1432,RPE-1
RBX1,XAB2,-1.2612,RPE-1
RCHY1,TRRAP,-1.2493,RPE-1
RCHY1,VCP,-1.1554,RPE-1
REC8,WDR70,-1.0465,RPE-1
RECQL,VPS72,-1.0428,RPE-1
RECQL,WDHD1,-1.1469,RPE-1
RECQL4,RFC3,-1.0218,RPE-1
RECQL4,RPS3,-1.0959,RPE-1
RECQL4,SMC3,-1.4712,RPE-1
RECQL4,SUPT16H,-1.0922,RPE-1
RECQL4,TIMELESS,-1.38,RPE-1
RECQL5,RPA3,-1.2194,RPE-1
RECQL5,RPAIN,-1.3156,RPE-1
RECQL5,RUVBL1,-1.2304,RPE-1
RECQL5,SHFM1,-1.1756,RPE-1
RECQL5,SUMO1,-1.3408,RPE-1
RECQL5,XAB2,-1.2343,RPE-1
REV1,SMC6,-1.273,RPE-1
REV1,SUMO1,-1.1123,RPE-1
REV1,UBE2V2,-1.0512,RPE-1
REV1,UVSSA,-1.3905,RPE-1
REV3L,RPA3,-1.0074,RPE-1
