Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label
LUSC,Dendritic_cells_quantiseq,Dendritic Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),DENDRITICCELLS,276,275,0,0.00339995381828267,0.00339995381828267,6.10307516475913e-14,1.58679954283737e-12,****,P=6.10e-14,FDR=1.59e-12
LUSC,Macrophages_M1_quantiseq,Macrophages M1,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM1,276,275,0.0469473598218905,0.0264279341109086,-0.020519425710982,2.1954761333056e-10,3.80549196439637e-09,****,P=2.20e-10,FDR=3.81e-09
LUSC,Plasma_cells_xCell,Plasma Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,276,275,1.92703818905716e-07,9.33587589322682e-08,-9.9345059973448e-08,8.26415868081402e-10,1.07434062850582e-08,****,P=8.26e-10,FDR=1.07e-08
LUSC,Macrophages_EPIC,Macrophages,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,276,275,0.0249150155107161,0.0155965208091493,-0.00931849470156675,3.95220089389885e-09,4.1102889296548e-08,****,P=3.95e-09,FDR=4.11e-08
LUSC,CD8_Tcells_EPIC,CD8 Tcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,276,275,1.4275151456455e-06,0.00307447244985924,0.00307304493471359,7.27294888334766e-09,6.30322236556797e-08,****,P=7.27e-09,FDR=6.30e-08
LUSC,Neutrophils_MCPcounter,Neutrophils,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,276,275,9.29680333333333,12.4771666666667,3.18036333333333,1.44619047176306e-08,1.07431292188113e-07,****,P=1.45e-08,FDR=1.07e-07
LUSC,NK_cells_quantiseq,NK Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,276,275,0.00968309948089124,0.0134963102111983,0.00381321073030711,4.77927138577487e-08,3.10652640075367e-07,****,P=4.78e-08,FDR=3.11e-07
LUSC,CAFs_EPIC,CAFs,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,276,275,0.164331881951117,0.082590635837864,-0.0817412461132526,1.0910753550803e-07,6.30399094046398e-07,****,P=1.09e-07,FDR=6.30e-07
LUSC,Fibroblasts_MCPcounter,Fibroblasts,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,276,275,384.3254625,227.2489375,-157.076525,1.55479386868099e-05,8.08492811714115e-05,****,P=1.55e-05,FDR=8.08e-05
LUSC,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,276,275,10.0796166666667,7.53623333333333,-2.54338333333333,7.13192264213255e-05,0.00033714543399172,****,P=7.13e-05,FDR=3.37e-04
LUSC,NKcells_EPIC,NKcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),NKCELLS,276,275,1.78543472132337e-06,7.61509388130349e-08,-1.70928378251033e-06,0.00232750829877357,0.0100858692946855,**,P=0.00233,FDR=0.0101
LUSC,T_cells_MCPcounter,t Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,276,275,6.60580666666667,5.44935333333333,-1.15645333333333,0.00265781457124948,0.0106312582849979,**,P=0.00266,FDR=0.0106
LUSC,NK_cells_MCPcounter,NK Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,276,275,0.4945375,0.385675,-0.1088625,0.00296779573673374,0.0110232413078682,**,P=0.00297,FDR=0.011
LUSC,CD4_Tcells_EPIC,CD4 Tcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,276,275,0.069800592009399,0.0777593684251051,0.00795877641570618,0.00388896352036937,0.0134817402039471,**,P=0.00389,FDR=0.0135
LUSC,Macrophages_M2_quantiseq,Macrophages M2,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,276,275,0.0556255353129862,0.0485310151006349,-0.00709452021235129,0.0044071586706475,0.0143232656796044,**,P=0.00441,FDR=0.0143
LUSC,cDC_xCell,Cdc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CDC,276,275,7.66025220468776e-25,2.2304141522707e-25,-5.42983805241706e-25,0.00743158570898687,0.0227319092274893,**,P=0.00743,FDR=0.0227
LUSC,Basophils_xCell,Basophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,276,275,2.91193390397441e-06,2.47684131131247e-06,-4.35092592661936e-07,0.00923067120581331,0.0266663834834607,**,P=0.00923,FDR=0.0267
LUSC,T_cells_CD8_quantiseq,t Cells CD8,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,276,275,0.0116092619689184,0.00802577294489444,-0.00358348902402395,0.0110158560500718,0.0301486586633545,*,P=0.011,FDR=0.0301
LUSC,CD4+_Tcm_xCell,CD4+ Tcm,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,276,275,1.57844338017632e-07,3.00363926009395e-07,1.42519587991763e-07,0.0392870409460459,0.102146306459719,*,P=0.0393,FDR=0.102
LUSC,Neutrophils_xCell,Neutrophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NEUTROPHILS,276,275,5.2137728092505e-24,0,-5.2137728092505e-24,0.0524501616759113,0.129876590816542,ns,P=0.0525,FDR=0.13
LUSC,Endothelial_EPIC,Endothelial,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,276,275,0.0489931711037531,0.0403566403751221,-0.00863653072863101,0.0587593554363399,0.138885749213167,ns,P=0.0588,FDR=0.139
LUSC,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,276,275,5.29432142857143,6.40271428571429,1.10839285714286,0.0627314927842473,0.141827722816559,ns,P=0.0627,FDR=0.142
LUSC,CD8+_T-cells_xCell,CD8+ t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCELLS,276,275,5.22169522172456e-24,0,-5.22169522172456e-24,0.0775795334255211,0.168088989088629,ns,P=0.0776,FDR=0.168
LUSC,NKT_xCell,NKt,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NKT,276,275,3.51807963933884e-22,1.61617129899643e-22,-1.90190834034241e-22,0.0922512796696216,0.191882661712813,ns,P=0.0923,FDR=0.192
LUSC,aDC_xCell,Adc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),ADC,276,275,0,0,0,0.0992116970996449,0.195912340708274,ns,P=0.0992,FDR=0.196
LUSC,T_cells_CD4_quantiseq,t Cells CD4,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,276,275,0,0,0,0.101723715367757,0.195912340708274,ns,P=0.102,FDR=0.196
LUSC,Fibroblasts_xCell,Fibroblasts,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,276,275,1.02340097806011e-22,2.74282965122846e-22,1.71942867316835e-22,0.11287462874742,0.209624310530923,ns,P=0.113,FDR=0.21
LUSC,CD8+_Tem_xCell,CD8+ Tem,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,276,275,3.45844780245151e-24,0,-3.45844780245151e-24,0.163892806494661,0.293876756473185,ns,P=0.164,FDR=0.294
LUSC,CD8_T_cells_MCPcounter,CD8 t Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CD8TCELLS,276,275,1.8149,1.5207,-0.2942,0.180650825249103,0.313128097098445,ns,P=0.181,FDR=0.313
LUSC,Monocytes_quantiseq,Monocytes,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,276,275,0,0,0,0.201689123651629,0.3383172396737,ns,P=0.202,FDR=0.338
LUSC,NK_cells_xCell,NK Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NKCELLS,276,275,0,0,0,0.228284447328334,0.370962226908542,ns,P=0.228,FDR=0.371
LUSC,CD8+_Tcm_xCell,CD8+ Tcm,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,276,275,5.97524797973958e-26,0,-5.97524797973958e-26,0.242648086011704,0.382354559776018,ns,P=0.243,FDR=0.382
LUSC,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,276,275,4.73093640783279e-24,0,-4.73093640783279e-24,0.262008549943497,0.400718958737114,ns,P=0.262,FDR=0.401
LUSC,B_cells_quantiseq,b Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,276,275,0.011595615557963,0.0097801563185221,-0.0018154592394409,0.389580146557703,0.578804789171444,ns,P=0.39,FDR=0.579
LUSC,Eosinophils_xCell,Eosinophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,276,275,1.3370014064678e-23,5.74963070308812e-25,-1.27950509943692e-23,0.401569893434677,0.580045401627866,ns,P=0.402,FDR=0.58
LUSC,iDC_xCell,Idc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),IDC,276,275,0,3.59577804570102e-25,3.59577804570102e-25,0.439263322219058,0.617343047443,ns,P=0.439,FDR=0.617
LUSC,CD4+_T-cells_xCell,CD4+ t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,276,275,5.20589925956521e-24,5.42767757626236e-24,2.21778316697149e-25,0.505551424981839,0.675223202140146,ns,P=0.506,FDR=0.675
LUSC,Endothelial_cells_MCPcounter,Endothelial Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,276,275,10.2960666666667,10.00332,-0.292746666666666,0.50641740160511,0.675223202140146,ns,P=0.506,FDR=0.675
LUSC,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,276,275,2.22107224742777e-24,7.60622114953007e-25,-1.46045013247476e-24,0.607223565321843,0.789390634918396,ns,P=0.607,FDR=0.789
LUSC,pDC_xCell,Pdc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),PDC,276,275,0,3.68456537103309e-25,3.68456537103309e-25,0.629111639899433,0.792876967744296,ns,P=0.629,FDR=0.793
LUSC,Endothelial_cells_xCell,Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,276,275,0,0,0,0.64040062779347,0.792876967744296,ns,P=0.64,FDR=0.793
LUSC,Macrophages_M2_xCell,Macrophages M2,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGESM2,276,275,5.82381485085884e-27,1.6021907200789e-27,-4.22162413077994e-27,0.687950007436554,0.818951233516152,ns,P=0.688,FDR=0.819
LUSC,Neutrophils_quantiseq,Neutrophils,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NEUTROPHILS,276,275,0.0262269377762316,0.0258793917570119,-0.00034754601921971,0.692958736052129,0.818951233516152,ns,P=0.693,FDR=0.819
LUSC,Mast_cells_xCell,Mast Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,276,275,1.3029586947829e-25,4.05546194487332e-25,2.75250325009042e-25,0.761343137016196,0.87977429166316,ns,P=0.761,FDR=0.88
LUSC,ly_Endothelial_cells_xCell,Ly Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,276,275,2.56331396217584e-24,7.99878490241366e-24,5.43547094023782e-24,0.809520380694221,0.91510999556738,ns,P=0.81,FDR=0.915
LUSC,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,276,275,0,1.25410991893369e-25,1.25410991893369e-25,0.876414350248578,0.957931779885092,ns,P=0.876,FDR=0.958
LUSC,Macrophages_M1_xCell,Macrophages M1,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGESM1,276,275,0,0,0,0.887531082086707,0.957931779885092,ns,P=0.888,FDR=0.958
LUSC,Monocytes_xCell,Monocytes,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MONOCYTES,276,275,0,1.5612644603192e-25,1.5612644603192e-25,0.902666484891721,0.957931779885092,ns,P=0.903,FDR=0.958
LUSC,mv_Endothelial_cells_xCell,Mv Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,276,275,1.83616414537534e-23,2.90499851336667e-24,-1.54566429403868e-23,0.937422558335173,0.958706912030821,ns,P=0.937,FDR=0.959
LUSC,Macrophages_xCell,Macrophages,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGES,276,275,0,0,0,0.940270240645613,0.958706912030821,ns,P=0.94,FDR=0.959
LUSC,DC_xCell,Dc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),DC,276,275,0,0,0,0.979775956236812,0.979775956236812,ns,P=0.98,FDR=0.98
MESO,Plasma_cells_xCell,Plasma Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,43,44,1.16665326585299e-07,1.4765724859832e-08,-1.01899601725467e-07,7.46863329707765e-06,0.000388368931448038,****,P=7.47e-06,FDR=3.88e-04
MESO,Fibroblasts_MCPcounter,Fibroblasts,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,43,44,623.3490875,1311.67373125,688.32464375,0.000345732261993591,0.00704325264982552,***,P=3.46e-04,FDR=0.00704
MESO,Basophils_xCell,Basophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,43,44,5.28606343936178e-06,3.39509381303064e-06,-1.89096962633114e-06,0.000406341499028395,0.00704325264982552,***,P=4.06e-04,FDR=0.00704
MESO,Neutrophils_quantiseq,Neutrophils,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NEUTROPHILS,43,44,0,0.0103951745977929,0.0103951745977929,0.00213679091924748,0.0253414780322688,**,P=0.00214,FDR=0.0253
MESO,Macrophages_M1_quantiseq,Macrophages M1,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM1,43,44,0.0441086358483621,0.065107659282931,0.0209990234345689,0.00254395867478341,0.0253414780322688,**,P=0.00254,FDR=0.0253
MESO,CAFs_EPIC,CAFs,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,43,44,0.195413926002981,0.473564348941907,0.278150422938926,0.00292401669603101,0.0253414780322688,**,P=0.00292,FDR=0.0253
MESO,Neutrophils_MCPcounter,Neutrophils,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,43,44,5.56550666666667,6.68049333333333,1.11498666666667,0.00528966708432822,0.0392946697692954,**,P=0.00529,FDR=0.0393
MESO,B_cells_quantiseq,b Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,43,44,0.0136661611944789,0.00905135582554788,-0.00461480536893098,0.00730228181195136,0.0474648317776838,**,P=0.0073,FDR=0.0475
MESO,Endothelial_cells_MCPcounter,Endothelial Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,43,44,13.2983166666667,16.6501516666667,3.351835,0.021650468058752,0.125091593228345,*,P=0.0217,FDR=0.125
MESO,Macrophages_M2_xCell,Macrophages M2,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGESM2,43,44,0,1.6608518962086e-24,1.6608518962086e-24,0.054928664298321,0.285629054351269,ns,P=0.0549,FDR=0.286
MESO,Eosinophils_xCell,Eosinophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,43,44,2.61192145576245e-23,0,-2.61192145576245e-23,0.0623443346611609,0.289288501729967,ns,P=0.0623,FDR=0.289
MESO,Monocytes_xCell,Monocytes,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MONOCYTES,43,44,2.13687378833177e-22,0,-2.13687378833177e-22,0.0667588850146078,0.289288501729967,ns,P=0.0668,FDR=0.289
MESO,CD8_Tcells_EPIC,CD8 Tcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,43,44,0.0210910128419783,0.00310119959967135,-0.0179898132423069,0.140764339826906,0.563057359307623,ns,P=0.141,FDR=0.563
MESO,ly_Endothelial_cells_xCell,Ly Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,43,44,4.31135971641411e-24,3.11921593452144e-23,2.68807996288003e-23,0.161387147977355,0.599437978201604,ns,P=0.161,FDR=0.599
MESO,NK_cells_MCPcounter,NK Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NKCELLS,43,44,0.6358625,0.4795375,-0.156325,0.183971070827555,0.627465803068165,ns,P=0.184,FDR=0.627
MESO,aDC_xCell,Adc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),ADC,43,44,1.46508123316921e-24,0,-1.46508123316921e-24,0.193066400944051,0.627465803068165,ns,P=0.193,FDR=0.627
MESO,T_cells_CD4_quantiseq,t Cells CD4,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,43,44,0,0,0,0.211558421496533,0.647119877518806,ns,P=0.212,FDR=0.647
MESO,Fibroblasts_xCell,Fibroblasts,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,43,44,5.42502787225231e-22,9.02472230019976e-22,3.59969442794745e-22,0.232568847321998,0.66521156860791,ns,P=0.233,FDR=0.665
MESO,CD4+_Tem_xCell,CD4+ Tem,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,43,44,2.3620818987167e-06,1.70776257721649e-06,-6.5431932150021e-07,0.243058073145198,0.66521156860791,ns,P=0.243,FDR=0.665
MESO,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,43,44,6.22755714285714,4.15293571428571,-2.07462142857143,0.310339132677889,0.722293651646868,ns,P=0.31,FDR=0.722
MESO,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,43,44,1.94453301881046e-23,1.86558274477518e-24,-1.75797474433294e-23,0.312438812314002,0.722293651646868,ns,P=0.312,FDR=0.722
MESO,NKT_xCell,NKt,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NKT,43,44,4.47128276318349e-23,6.9862410186874e-23,2.51495825550391e-23,0.337065386351739,0.722293651646868,ns,P=0.337,FDR=0.722
MESO,NK_cells_quantiseq,NK Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,43,44,0.0129707905091656,0.0149742811318196,0.00200349062265407,0.363595513997492,0.722293651646868,ns,P=0.364,FDR=0.722
MESO,CD8+_Tcm_xCell,CD8+ Tcm,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,43,44,6.63268291168344e-23,3.95630140587204e-23,-2.6763815058114e-23,0.365096805944548,0.722293651646868,ns,P=0.365,FDR=0.722
MESO,Monocytes_quantiseq,Monocytes,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,43,44,0,0,0,0.368951877655153,0.722293651646868,ns,P=0.369,FDR=0.722
MESO,CD8+_Tem_xCell,CD8+ Tem,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,43,44,4.91962326855487e-23,2.42878408556001e-23,-2.49083918299486e-23,0.374002671363892,0.722293651646868,ns,P=0.374,FDR=0.722
MESO,pDC_xCell,Pdc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),PDC,43,44,0,4.62865728874165e-24,4.62865728874165e-24,0.375037088355105,0.722293651646868,ns,P=0.375,FDR=0.722
MESO,NKcells_EPIC,NKcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),NKCELLS,43,44,0.00147613777400592,0.000362200415078096,-0.00111393735892782,0.39354411614804,0.727246682969541,ns,P=0.394,FDR=0.727
MESO,Macrophages_xCell,Macrophages,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGES,43,44,0,0,0,0.418308498313892,0.727246682969541,ns,P=0.418,FDR=0.727
MESO,Neutrophils_xCell,Neutrophils,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NEUTROPHILS,43,44,0,1.45144635886675e-23,1.45144635886675e-23,0.422994557304392,0.727246682969541,ns,P=0.423,FDR=0.727
MESO,mv_Endothelial_cells_xCell,Mv Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,43,44,1.37088568836622e-23,0,-1.37088568836622e-23,0.433550907154919,0.727246682969541,ns,P=0.434,FDR=0.727
MESO,CD8+_T-cells_xCell,CD8+ t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCELLS,43,44,0,0,0,0.467380752960022,0.759493723560036,ns,P=0.467,FDR=0.759
MESO,Endothelial_cells_xCell,Endothelial Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,43,44,0,0,0,0.499756664224293,0.787495349686765,ns,P=0.5,FDR=0.787
MESO,Macrophages_M1_xCell,Macrophages M1,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MACROPHAGESM1,43,44,0,7.70484231324633e-24,7.70484231324633e-24,0.561406033330256,0.858620992152155,ns,P=0.561,FDR=0.859
MESO,cDC_xCell,Cdc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CDC,43,44,0,9.33787730369747e-25,9.33787730369747e-25,0.608837374377795,0.904558384789867,ns,P=0.609,FDR=0.905
MESO,Macrophages_EPIC,Macrophages,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,43,44,0.0397810818678701,0.0367113280964937,-0.0030697537713764,0.661954777820952,0.955792126159167,ns,P=0.662,FDR=0.956
MESO,T_cells_CD8_quantiseq,t Cells CD8,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,43,44,0.00929566332953886,0.00984017961229888,0.000544516282760015,0.711628674866924,0.955792126159167,ns,P=0.712,FDR=0.956
MESO,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,43,44,6.17828333333333,7.115375,0.937091666666667,0.724598582494823,0.955792126159167,ns,P=0.725,FDR=0.956
MESO,CD4+_T-cells_xCell,CD4+ t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCELLS,43,44,0,0,0,0.735650731965937,0.955792126159167,ns,P=0.736,FDR=0.956
MESO,DC_xCell,Dc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),DC,43,44,0,0,0,0.749611374880346,0.955792126159167,ns,P=0.75,FDR=0.956
MESO,Mast_cells_xCell,Mast Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,43,44,0,2.28945778560212e-28,2.28945778560212e-28,0.753605330240882,0.955792126159167,ns,P=0.754,FDR=0.956
MESO,CD4_Tcells_EPIC,CD4 Tcells,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,43,44,0.0142478889523346,0.0156038294645746,0.00135594051224003,0.789143246984604,0.967844313169419,ns,P=0.789,FDR=0.968
MESO,CD4+_Tcm_xCell,CD4+ Tcm,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,43,44,2.12152406565629e-22,2.63951838457545e-22,5.17994318919156e-23,0.834080624761601,0.967844313169419,ns,P=0.834,FDR=0.968
MESO,T_cells_MCPcounter,t Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,43,44,3.85834,3.19932,-0.65902,0.84186672692902,0.967844313169419,ns,P=0.842,FDR=0.968
MESO,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,43,44,0,0,0,0.850739369358155,0.967844313169419,ns,P=0.851,FDR=0.968
MESO,CD8_T_cells_MCPcounter,CD8 t Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CD8TCELLS,43,44,1.2621,1.22285,-0.03925,0.908754257927102,0.967844313169419,ns,P=0.909,FDR=0.968
MESO,Macrophages_M2_quantiseq,Macrophages M2,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,43,44,0.105259227441013,0.108241590601866,0.00298236316085263,0.908754257927102,0.967844313169419,ns,P=0.909,FDR=0.968
MESO,Endothelial_EPIC,Endothelial,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,43,44,0.049588447656225,0.0518875978923452,0.00229915023612025,0.908754257927102,0.967844313169419,ns,P=0.909,FDR=0.968
MESO,NK_cells_xCell,NK Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),NKCELLS,43,44,0,0,0,0.932353268764813,0.967844313169419,ns,P=0.932,FDR=0.968
MESO,iDC_xCell,Idc,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),IDC,43,44,0,7.47697466202041e-25,7.47697466202041e-25,0.935359959230917,0.967844313169419,ns,P=0.935,FDR=0.968
MESO,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,43,44,0,5.10697549947446e-24,5.10697549947446e-24,0.967171674914979,0.967844313169419,ns,P=0.967,FDR=0.968
MESO,Dendritic_cells_quantiseq,Dendritic Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),DENDRITICCELLS,43,44,0,0,0,0.967844313169419,0.967844313169419,ns,P=0.968,FDR=0.968
OV,Endothelial_cells_MCPcounter,Endothelial Cells,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,189,192,4.56325,7.01043666666667,2.44718666666667,9.76228779392991e-20,2.63768187880861e-18,****,P=9.76e-20,FDR=2.64e-18
OV,NK_cells_quantiseq,NK Cells,TME cell type,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,189,192,0.00832838098600671,0.0134643856490096,0.00513600466300291,1.27234569153266e-19,2.63768187880861e-18,****,P=1.27e-19,FDR=2.64e-18
OV,Neutrophils_MCPcounter,Neutrophils,TME cell type,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,189,192,3.1318,4.63743666666667,1.50563666666667,1.52173954546651e-19,2.63768187880861e-18,****,P=1.52e-19,FDR=2.64e-18
OV,Endothelial_EPIC,Endothelial,TME cell type,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,189,192,0.0204770527443424,0.0282951513225434,0.00781809857820098,2.95262221576877e-10,3.8384088804994e-09,****,P=2.95e-10,FDR=3.84e-09
OV,Plasma_cells_xCell,Plasma Cells,TME cell type,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,189,192,1.0979511581697e-07,6.00761580230332e-08,-4.97189577939372e-08,1.87259896712281e-07,1.94750292580772e-06,****,P=1.87e-07,FDR=1.95e-06
