Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label
LAML,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,75,75,0.000240611423271596,0.000190375720541442,-5.02357027301541e-05,0.361047517404719,0.649009066851316,ns,P=0.361,FDR=0.649
LAML,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,75,75,9.31943294205093e-24,0,-9.31943294205093e-24,0.426261223160774,0.649009066851316,ns,P=0.426,FDR=0.649
LAML,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,75,75,0.408830004568253,0.406206448685652,-0.00262355588260055,0.482129218070831,0.649009066851316,ns,P=0.482,FDR=0.649
LAML,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,75,75,0.0127276121113486,0.0125451193413493,-0.000182492769999295,0.482129218070831,0.649009066851316,ns,P=0.482,FDR=0.649
LAML,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,75,75,2.401575,2.39455,-0.00702500000000006,0.491549007281372,0.649009066851316,ns,P=0.492,FDR=0.649
LAML,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,75,75,4.4138667739543e-25,0,-4.4138667739543e-25,0.509935695383176,0.649009066851316,ns,P=0.51,FDR=0.649
LAML,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,75,75,0,8.02019615988662e-24,8.02019615988662e-24,0.624394104591192,0.713912703428863,ns,P=0.624,FDR=0.714
LAML,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,75,75,2.74181151004121e-22,4.93506945551328e-22,2.19325794547208e-22,0.66291893889823,0.713912703428863,ns,P=0.663,FDR=0.714
LAML,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,75,75,-0.0866676248927674,-0.0858070282158081,0.000860596676959299,0.92812075962743,0.92812075962743,ns,P=0.928,FDR=0.928
LGG,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,261,271,18.3099875,27.366775,9.0567875,6.94810780121754e-24,9.72735092170456e-23,****,P=6.95e-24,FDR=9.73e-23
LGG,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,261,271,0.321560961011516,0.268523502633059,-0.0530374583784573,1.11978949689199e-21,7.83852647824392e-21,****,P=1.12e-21,FDR=7.84e-21
LGG,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,261,271,-0.017650090721575,0.0451031127834359,0.0627532035050109,1.74905098625942e-14,8.16223793587729e-14,****,P=1.75e-14,FDR=8.16e-14
LGG,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LGG/LGG_TIDE_score_long.csv,EXCLUSION,257,257,0.85169131392428,0.922368130367151,0.0706768164428711,1.19673527156014e-08,4.18857345046049e-08,****,P=1.20e-08,FDR=4.19e-08
LGG,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,261,271,-0.0591415796340146,-0.0200250912556296,0.039116488378385,1.50743311599645e-06,4.22081272479007e-06,****,P=1.51e-06,FDR=4.22e-06
LGG,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,261,271,11.65884,13.1816433333333,1.52280333333333,2.9743025433855e-06,6.9400392678995e-06,****,P=2.97e-06,FDR=6.94e-06
LGG,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LGG/LGG_TIDE_score_long.csv,CAF,257,257,0.0903803783671724,0.0959728090701079,0.0055924307029355,9.35790534063612e-06,1.87158106812722e-05,****,P=9.36e-06,FDR=1.87e-05
LGG,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,261,271,0.612835287056794,0.638638986663675,0.0258036996068801,0.000827690128790704,0.00144845772538373,***,P=8.28e-04,FDR=0.00145
LGG,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,261,271,0.00368902718237046,0.00410188220369724,0.000412855021326782,0.123367585821189,0.191905133499628,ns,P=0.123,FDR=0.192
LGG,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,261,271,1.18776684051824e-22,4.56929358604823e-22,3.38152674552999e-22,0.176775136082046,0.247485190514865,ns,P=0.177,FDR=0.247
LGG,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,261,271,0.0640259716681933,0.0615521674904574,-0.00247380417773595,0.38400612024406,0.488735062128804,ns,P=0.384,FDR=0.489
LGG,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,261,271,1.85325123564879e-23,1.09501392780031e-23,-7.58237307848478e-24,0.698317509442463,0.782484186754795,ns,P=0.698,FDR=0.782
LGG,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,261,271,7.1932855034578e-24,1.47000269901064e-23,7.5067414866486e-24,0.726592459129453,0.782484186754795,ns,P=0.727,FDR=0.782
LGG,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,261,271,0,0,0,0.840906943184434,0.840906943184434,ns,P=0.841,FDR=0.841
LIHC,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LIHC/LIHC_TIDE_score_long.csv,EXCLUSION,185,186,0.0661488263133406,0.115115567337179,0.0489667410238379,3.84290171801445e-14,5.38006240522024e-13,****,P=3.84e-14,FDR=5.38e-13
LIHC,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LIHC/LIHC_TIDE_score_long.csv,CAF,185,186,0.0215494806674075,0.0269354882393089,0.0053860075719014,6.70842579809247e-06,4.2797951628846e-05,****,P=6.71e-06,FDR=4.28e-05
LIHC,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,212,212,24.28068125,36.11924375,11.8385625,9.17098963475272e-06,4.2797951628846e-05,****,P=9.17e-06,FDR=4.28e-05
LIHC,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,212,212,0.0054880402849102,0.00864204563298445,0.00315400534807425,2.35583690726355e-05,8.24542917542243e-05,****,P=2.36e-05,FDR=8.25e-05
LIHC,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,212,212,5.92051333333333,7.31172833333333,1.391215,4.55050773999349e-05,0.000127414216719818,****,P=4.55e-05,FDR=1.27e-04
LIHC,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,212,212,0.39057960061817,0.418652306409833,0.0280727057916634,7.58612860423497e-05,0.000177009667432149,****,P=7.59e-05,FDR=1.77e-04
LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,212,212,0.0207382962443285,0.0487981434572295,0.0280598472129009,0.0112648157289317,0.0212347709156014,*,P=0.0113,FDR=0.0212
LIHC,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,212,212,0.435806052290026,0.410113895866586,-0.02569215642344,0.0121341548089151,0.0212347709156014,*,P=0.0121,FDR=0.0212
LIHC,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,212,212,0.232103154997183,0.248434186623443,0.0163310316262602,0.0378712529555471,0.058910837930851,*,P=0.0379,FDR=0.0589
LIHC,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,212,212,1.35051312524289e-23,2.11062211816924e-23,7.60108992926355e-24,0.324523509534693,0.45433291334857,ns,P=0.325,FDR=0.454
LIHC,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,212,212,5.79473349567835e-24,0,-5.79473349567835e-24,0.431455363183033,0.549125007687496,ns,P=0.431,FDR=0.549
LIHC,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,212,212,3.44288862514642e-22,5.47996039462887e-22,2.03707176948244e-22,0.723213575030215,0.790910470803538,ns,P=0.723,FDR=0.791
LIHC,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,212,212,2.04438686144498e-24,3.25029782521965e-24,1.20591096377466e-24,0.762871614291243,0.790910470803538,ns,P=0.763,FDR=0.791
LIHC,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,212,212,0.0264763428197049,0.0281972312546376,0.00172088843493269,0.790910470803538,0.790910470803538,ns,P=0.791,FDR=0.791
LUAD,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUAD/LUAD_TIDE_score_long.csv,EXCLUSION,258,258,0.26535025428362,0.563168015865765,0.297817761582145,4.8695603862489e-22,6.81738454074845e-21,****,P=4.87e-22,FDR=6.82e-21
LUAD,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUAD/LUAD_TIDE_score_long.csv,CAF,258,258,0.0205673982830664,0.0384525320965926,0.0178851338135262,9.07997773520535e-21,6.35598441464375e-20,****,P=9.08e-21,FDR=6.36e-20
LUAD,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,298,299,195.02011875,260.060275,65.04015625,0.000224267052163373,0.00104657957676241,***,P=2.24e-04,FDR=0.00105
LUAD,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,298,299,0.0871375431584457,0.0708689078935287,-0.016268635264917,0.0144391446310748,0.0505370062087619,*,P=0.0144,FDR=0.0505
LUAD,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,298,299,0.0821875989076196,0.108028815447958,0.0258412165403385,0.0277839397118275,0.0777950311931169,*,P=0.0278,FDR=0.0778
LUAD,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,298,299,9.32009915303018e-23,3.63224903223412e-22,2.7002391169311e-22,0.101964816964691,0.237917906250945,ns,P=0.102,FDR=0.238
LUAD,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,298,299,0.105816583702153,0.119299500080189,0.0134829163780366,0.251861868058413,0.503723736116826,ns,P=0.252,FDR=0.504
LUAD,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,298,299,0,5.4277302587862e-25,5.4277302587862e-25,0.495673385779452,0.832404422457592,ns,P=0.496,FDR=0.832
LUAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,298,299,0.27157800356605,0.278547836831338,0.00696983326528838,0.613102581074527,0.832404422457592,ns,P=0.613,FDR=0.832
LUAD,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,298,299,15.887945,15.9202133333333,0.0322683333333327,0.698047541969532,0.832404422457592,ns,P=0.698,FDR=0.832
LUAD,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,298,299,0.336024668647038,0.334372337817071,-0.00165233082996696,0.70578944896168,0.832404422457592,ns,P=0.706,FDR=0.832
LUAD,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,298,299,0,0,0,0.71348950496365,0.832404422457592,ns,P=0.713,FDR=0.832
LUAD,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,298,299,0,0,0,0.785523333296509,0.845948205088548,ns,P=0.786,FDR=0.846
LUAD,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,298,299,0.204368913683047,0.206680252923172,0.00231133924012503,0.963094929553337,0.963094929553337,ns,P=0.963,FDR=0.963
LUSC,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUSC/LUSC_TIDE_score_long.csv,EXCLUSION,250,251,0.435197249514187,0.754559601987936,0.31936235247375,2.24291253959465e-15,3.14007755543251e-14,****,P=2.24e-15,FDR=3.14e-14
LUSC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,276,275,0.420489785505028,0.298898849429787,-0.121590936075242,2.55122555547636e-13,1.78585788883345e-12,****,P=2.55e-13,FDR=1.79e-12
LUSC,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,276,275,0.272642698054312,0.33743636558351,0.0647936675291979,6.18077902194366e-09,2.88436354357371e-08,****,P=6.18e-09,FDR=2.88e-08
LUSC,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,276,275,0.130254581046724,0.197779620965745,0.0675250399190204,4.16459824944128e-08,1.45760938730445e-07,****,P=4.16e-08,FDR=1.46e-07
LUSC,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,276,275,0.164331881951117,0.082590635837864,-0.0817412461132526,1.0910753550803e-07,3.05501099422485e-07,****,P=1.09e-07,FDR=3.06e-07
LUSC,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,276,275,384.3254625,227.2489375,-157.076525,1.55479386868099e-05,3.62785236025564e-05,****,P=1.55e-05,FDR=3.63e-05
LUSC,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/LUSC/LUSC_TIDE_score_long.csv,CAF,250,251,0.0299093616986892,0.0374324164064526,0.00752305470776345,7.76053015077169e-05,0.000155210603015434,****,P=7.76e-05,FDR=1.55e-04
LUSC,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,276,275,0.239766044343425,0.221310776355131,-0.0184552679882942,0.000836793640127686,0.00146438887022345,***,P=8.37e-04,FDR=0.00146
LUSC,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,276,275,0.0489931711037531,0.0403566403751221,-0.00863653072863101,0.0587593554363399,0.0914034417898621,ns,P=0.0588,FDR=0.0914
LUSC,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,276,275,1.02340097806011e-22,2.74282965122846e-22,1.71942867316835e-22,0.11287462874742,0.158024480246388,ns,P=0.113,FDR=0.158
LUSC,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,276,275,10.2960666666667,10.00332,-0.292746666666666,0.50641740160511,0.644531238406503,ns,P=0.506,FDR=0.645
LUSC,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,276,275,0,0,0,0.64040062779347,0.747134065759048,ns,P=0.64,FDR=0.747
LUSC,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,276,275,2.56331396217584e-24,7.99878490241366e-24,5.43547094023782e-24,0.809520380694221,0.871791179209161,ns,P=0.81,FDR=0.872
LUSC,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,276,275,1.83616414537534e-23,2.90499851336667e-24,-1.54566429403868e-23,0.937422558335173,0.937422558335173,ns,P=0.937,FDR=0.937
MESO,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/MESO/MESO_TIDE_score_long.csv,CAF,43,44,0.0671627741483078,0.137043696939364,0.0698809227910562,3.9251286953668e-07,2.87288530326384e-06,****,P=3.93e-07,FDR=2.87e-06
MESO,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/MESO/MESO_TIDE_score_long.csv,EXCLUSION,43,44,0.488779570774131,1.11676068131154,0.627981110537404,4.10412186180549e-07,2.87288530326384e-06,****,P=4.10e-07,FDR=2.87e-06
MESO,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,43,44,623.3490875,1311.67373125,688.32464375,0.000345732261993591,0.00161341722263676,***,P=3.46e-04,FDR=0.00161
MESO,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,43,44,0.195413926002981,0.473564348941907,0.278150422938926,0.00292401669603101,0.00841675333055615,**,P=0.00292,FDR=0.00842
MESO,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,43,44,0.0469927977505058,-0.0658324448590802,-0.112825242609586,0.00300598333234148,0.00841675333055615,**,P=0.00301,FDR=0.00842
MESO,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,43,44,0.188139993748773,0.208770206589448,0.020630212840674,0.0202375894336873,0.0396189718004881,*,P=0.0202,FDR=0.0396
MESO,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,43,44,13.2983166666667,16.6501516666667,3.351835,0.021650468058752,0.0396189718004881,*,P=0.0217,FDR=0.0396
MESO,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,43,44,0.412641084170164,0.538765852046382,0.126124767876218,0.0226394124574218,0.0396189718004881,*,P=0.0226,FDR=0.0396
MESO,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,43,44,4.31135971641411e-24,3.11921593452144e-23,2.68807996288003e-23,0.161387147977355,0.251046674631441,ns,P=0.161,FDR=0.251
MESO,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,43,44,5.42502787225231e-22,9.02472230019976e-22,3.59969442794745e-22,0.232568847321998,0.325596386250798,ns,P=0.233,FDR=0.326
MESO,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,43,44,1.37088568836622e-23,0,-1.37088568836622e-23,0.433550907154919,0.551792063651715,ns,P=0.434,FDR=0.552
MESO,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,43,44,0,0,0,0.499756664224293,0.583049441595009,ns,P=0.5,FDR=0.583
MESO,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,43,44,0.186251739843223,0.202103652064222,0.0158519122209987,0.724598582494823,0.780336934994424,ns,P=0.725,FDR=0.78
MESO,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,43,44,0.049588447656225,0.0518875978923452,0.00229915023612025,0.908754257927102,0.908754257927102,ns,P=0.909,FDR=0.909
OV,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,189,192,4.56325,7.01043666666667,2.44718666666667,9.76228779392991e-20,1.36672029115019e-18,****,P=9.76e-20,FDR=1.37e-18
OV,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/OV/OV_TIDE_score_long.csv,EXCLUSION,189,189,0.591265688571657,0.746242112952613,0.154976424380956,9.78035117612284e-13,6.84624582328599e-12,****,P=9.78e-13,FDR=6.85e-12
OV,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/OV/OV_TIDE_score_long.csv,CAF,189,189,0.0393352256727279,0.0584891915748716,0.0191539659021437,1.1111966023719e-10,5.18558414440219e-10,****,P=1.11e-10,FDR=5.19e-10
OV,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,189,192,0.0204770527443424,0.0282951513225434,0.00781809857820098,2.95262221576877e-10,1.03341777551907e-09,****,P=2.95e-10,FDR=1.03e-09
OV,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,189,192,0.0841474441734825,0.123478263127137,0.0393308189536546,0.000286479304477663,0.000802142052537456,***,P=2.86e-04,FDR=8.02e-04
OV,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,189,192,179.5516625,211.99059375,32.43893125,0.00273182011202986,0.00637424692806968,**,P=0.00273,FDR=0.00637
OV,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,189,192,0.390824237348,0.427376228179285,0.0365519908312844,0.00539567149232905,0.0107913429846581,**,P=0.0054,FDR=0.0108
OV,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,189,192,9.91574584968859e-24,0,-9.91574584968859e-24,0.0179244199721492,0.0313677349512611,*,P=0.0179,FDR=0.0314
OV,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,189,192,0.088752291986757,0.0864451766924336,-0.00230711529432338,0.0834446332765246,0.129802762874594,ns,P=0.0834,FDR=0.13
OV,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,189,192,1.50183866934993e-22,3.86598088188194e-22,2.36414221253201e-22,0.143860498104321,0.20140469734605,ns,P=0.144,FDR=0.201
OV,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,189,192,0.157487419020988,0.154212916510319,-0.00327450251066841,0.158251486656628,0.201410983017526,ns,P=0.158,FDR=0.201
OV,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,189,192,4.81159017728779e-24,0,-4.81159017728779e-24,0.174035277521004,0.203041157107838,ns,P=0.174,FDR=0.203
OV,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,189,192,0,0,0,0.870383706809879,0.91442158889843,ns,P=0.87,FDR=0.914
OV,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,189,192,0.351322312676194,0.314171867657808,-0.0371504450183861,0.91442158889843,0.91442158889843,ns,P=0.914,FDR=0.914
PAAD,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/PAAD/PAAD_TIDE_score_long.csv,EXCLUSION,89,89,0.45334123279,0.732695670115918,0.279354437325918,0.000353586925192729,0.00288948425142913,***,P=3.54e-04,FDR=0.00289
