Cancer,Sample,Sample_key,Feature,Value,Group,Feature_Display
LGG,TCGA-HW-A5KK-01A-11R-A27Q-07,TCGA-HW-A5KK-01A,ESTIMATEScore,942.608013839281,Low,ESTIMATEScore
LGG,TCGA-HW-A5KK-01A-11R-A27Q-07,TCGA-HW-A5KK-01A,TumorPurity,0.736204794060827,Low,TumorPurity
LGG,TCGA-FG-A6J3-01A-11R-A31N-07,TCGA-FG-A6J3-01A,StromalScore,30.3419925565278,Low,StromalScore
LGG,TCGA-FG-A6J3-01A-11R-A31N-07,TCGA-FG-A6J3-01A,ImmuneScore,1230.93369042035,Low,ImmuneScore
LGG,TCGA-FG-A6J3-01A-11R-A31N-07,TCGA-FG-A6J3-01A,ESTIMATEScore,1261.27568297688,Low,ESTIMATEScore
LGG,TCGA-FG-A6J3-01A-11R-A31N-07,TCGA-FG-A6J3-01A,TumorPurity,0.703754497441294,Low,TumorPurity
LGG,TCGA-WY-A85E-01A-11R-A36H-07,TCGA-WY-A85E-01A,StromalScore,-1277.66700026372,High,StromalScore
LGG,TCGA-WY-A85E-01A-11R-A36H-07,TCGA-WY-A85E-01A,ImmuneScore,-798.374800735536,High,ImmuneScore
LGG,TCGA-WY-A85E-01A-11R-A36H-07,TCGA-WY-A85E-01A,ESTIMATEScore,-2076.04180099925,High,ESTIMATEScore
LGG,TCGA-WY-A85E-01A-11R-A36H-07,TCGA-WY-A85E-01A,TumorPurity,0.955263067961473,High,TumorPurity
LGG,TCGA-DU-5870-02A-12R-A36H-07,TCGA-DU-5870-02A,StromalScore,-1279.37861895311,High,StromalScore
LGG,TCGA-DU-5870-02A-12R-A36H-07,TCGA-DU-5870-02A,ImmuneScore,-619.695208113702,High,ImmuneScore
LGG,TCGA-DU-5870-02A-12R-A36H-07,TCGA-DU-5870-02A,ESTIMATEScore,-1899.07382706681,High,ESTIMATEScore
LGG,TCGA-DU-5870-02A-12R-A36H-07,TCGA-DU-5870-02A,TumorPurity,0.947258800287388,High,TumorPurity
LGG,TCGA-P5-A5EZ-01A-11R-A27Q-07,TCGA-P5-A5EZ-01A,StromalScore,-596.815258280829,Low,StromalScore
LGG,TCGA-P5-A5EZ-01A-11R-A27Q-07,TCGA-P5-A5EZ-01A,ImmuneScore,374.160678899678,Low,ImmuneScore
LGG,TCGA-P5-A5EZ-01A-11R-A27Q-07,TCGA-P5-A5EZ-01A,ESTIMATEScore,-222.654579381152,Low,ESTIMATEScore
LGG,TCGA-P5-A5EZ-01A-11R-A27Q-07,TCGA-P5-A5EZ-01A,TumorPurity,0.840655379434081,Low,TumorPurity
LGG,TCGA-TM-A84H-01A-11R-A36H-07,TCGA-TM-A84H-01A,StromalScore,-1280.5716516606,High,StromalScore
LGG,TCGA-TM-A84H-01A-11R-A36H-07,TCGA-TM-A84H-01A,ImmuneScore,-549.719537022422,High,ImmuneScore
LGG,TCGA-TM-A84H-01A-11R-A36H-07,TCGA-TM-A84H-01A,ESTIMATEScore,-1830.29118868302,High,ESTIMATEScore
LGG,TCGA-TM-A84H-01A-11R-A36H-07,TCGA-TM-A84H-01A,TumorPurity,0.943974955052689,High,TumorPurity
LGG,TCGA-TQ-A7RN-01A-11R-A33Z-07,TCGA-TQ-A7RN-01A,StromalScore,-1226.06027433902,High,StromalScore
LGG,TCGA-TQ-A7RN-01A-11R-A33Z-07,TCGA-TQ-A7RN-01A,ImmuneScore,-738.508790773705,High,ImmuneScore
LGG,TCGA-TQ-A7RN-01A-11R-A33Z-07,TCGA-TQ-A7RN-01A,ESTIMATEScore,-1964.56906511273,High,ESTIMATEScore
LGG,TCGA-TQ-A7RN-01A-11R-A33Z-07,TCGA-TQ-A7RN-01A,TumorPurity,0.95029595251122,High,TumorPurity
LGG,TCGA-HT-A4DV-01A-11R-A26U-07,TCGA-HT-A4DV-01A,StromalScore,-919.192540334219,Low,StromalScore
LGG,TCGA-HT-A4DV-01A-11R-A26U-07,TCGA-HT-A4DV-01A,ImmuneScore,-275.40316516682,Low,ImmuneScore
LGG,TCGA-HT-A4DV-01A-11R-A26U-07,TCGA-HT-A4DV-01A,ESTIMATEScore,-1194.59570550104,Low,ESTIMATEScore
LGG,TCGA-HT-A4DV-01A-11R-A26U-07,TCGA-HT-A4DV-01A,TumorPurity,0.909118092914278,Low,TumorPurity
LGG,TCGA-WY-A85A-01A-21R-A36H-07,TCGA-WY-A85A-01A,StromalScore,-1048.49710656638,Low,StromalScore
LGG,TCGA-WY-A85A-01A-21R-A36H-07,TCGA-WY-A85A-01A,ImmuneScore,-182.143092842625,Low,ImmuneScore
LGG,TCGA-WY-A85A-01A-21R-A36H-07,TCGA-WY-A85A-01A,ESTIMATEScore,-1230.64019940901,Low,ESTIMATEScore
LGG,TCGA-WY-A85A-01A-21R-A36H-07,TCGA-WY-A85A-01A,TumorPurity,0.911309226868707,Low,TumorPurity
LGG,TCGA-VW-A8FI-01A-11R-A36H-07,TCGA-VW-A8FI-01A,StromalScore,-719.968134039104,Low,StromalScore
LGG,TCGA-VW-A8FI-01A-11R-A36H-07,TCGA-VW-A8FI-01A,ImmuneScore,431.071910727225,Low,ImmuneScore
LGG,TCGA-VW-A8FI-01A-11R-A36H-07,TCGA-VW-A8FI-01A,ESTIMATEScore,-288.896223311879,Low,ESTIMATEScore
LGG,TCGA-VW-A8FI-01A-11R-A36H-07,TCGA-VW-A8FI-01A,TumorPurity,0.845881519000914,Low,TumorPurity
LGG,TCGA-DU-5847-01A-11R-1708-07,TCGA-DU-5847-01A,StromalScore,-133.234543003295,High,StromalScore
LGG,TCGA-DU-5847-01A-11R-1708-07,TCGA-DU-5847-01A,ImmuneScore,960.852404474301,High,ImmuneScore
LGG,TCGA-DU-5847-01A-11R-1708-07,TCGA-DU-5847-01A,ESTIMATEScore,827.617861471006,High,ESTIMATEScore
LGG,TCGA-DU-5847-01A-11R-1708-07,TCGA-DU-5847-01A,TumorPurity,0.747522540129916,High,TumorPurity
LGG,TCGA-DB-A75P-01A-11R-A32Q-07,TCGA-DB-A75P-01A,StromalScore,-512.515061769743,Low,StromalScore
LGG,TCGA-DB-A75P-01A-11R-A32Q-07,TCGA-DB-A75P-01A,ImmuneScore,-168.443671880184,Low,ImmuneScore
LGG,TCGA-DB-A75P-01A-11R-A32Q-07,TCGA-DB-A75P-01A,ESTIMATEScore,-680.958733649927,Low,ESTIMATEScore
LGG,TCGA-DB-A75P-01A-11R-A32Q-07,TCGA-DB-A75P-01A,TumorPurity,0.875159786199176,Low,TumorPurity
LGG,TCGA-HT-7611-01A-11R-2403-07,TCGA-HT-7611-01A,StromalScore,-509.478961524005,High,StromalScore
LGG,TCGA-HT-7611-01A-11R-2403-07,TCGA-HT-7611-01A,ImmuneScore,195.81942808283,High,ImmuneScore
LGG,TCGA-HT-7611-01A-11R-2403-07,TCGA-HT-7611-01A,ESTIMATEScore,-313.659533441175,High,ESTIMATEScore
LGG,TCGA-HT-7611-01A-11R-2403-07,TCGA-HT-7611-01A,TumorPurity,0.847814711665845,High,TumorPurity
LGG,TCGA-DB-5279-01A-03R-2347-07,TCGA-DB-5279-01A,StromalScore,-856.001281087813,Low,StromalScore
LGG,TCGA-DB-5279-01A-03R-2347-07,TCGA-DB-5279-01A,ImmuneScore,-323.371541980595,Low,ImmuneScore
LGG,TCGA-DB-5279-01A-03R-2347-07,TCGA-DB-5279-01A,ESTIMATEScore,-1179.37282306841,Low,ESTIMATEScore
LGG,TCGA-DB-5279-01A-03R-2347-07,TCGA-DB-5279-01A,TumorPurity,0.908185051067519,Low,TumorPurity
LGG,TCGA-QH-A6CW-01A-11R-A32Q-07,TCGA-QH-A6CW-01A,StromalScore,-785.97298502879,High,StromalScore
LGG,TCGA-QH-A6CW-01A-11R-A32Q-07,TCGA-QH-A6CW-01A,ImmuneScore,226.990563664971,High,ImmuneScore
LGG,TCGA-QH-A6CW-01A-11R-A32Q-07,TCGA-QH-A6CW-01A,ESTIMATEScore,-558.982421363819,High,ESTIMATEScore
LGG,TCGA-QH-A6CW-01A-11R-A32Q-07,TCGA-QH-A6CW-01A,TumorPurity,0.86635706754299,High,TumorPurity
LGG,TCGA-HT-7689-01A-11R-2256-07,TCGA-HT-7689-01A,StromalScore,-783.598171809717,High,StromalScore
LGG,TCGA-HT-7689-01A-11R-2256-07,TCGA-HT-7689-01A,ImmuneScore,18.6182319504521,High,ImmuneScore
LGG,TCGA-HT-7689-01A-11R-2256-07,TCGA-HT-7689-01A,ESTIMATEScore,-764.979939859265,High,ESTIMATEScore
LGG,TCGA-HT-7689-01A-11R-2256-07,TCGA-HT-7689-01A,TumorPurity,0.881060363522704,High,TumorPurity
LGG,TCGA-QH-A65Z-01A-11R-A29R-07,TCGA-QH-A65Z-01A,StromalScore,-1224.96093636889,Low,StromalScore
LGG,TCGA-QH-A65Z-01A-11R-A29R-07,TCGA-QH-A65Z-01A,ImmuneScore,-699.28898747632,Low,ImmuneScore
LGG,TCGA-QH-A65Z-01A-11R-A29R-07,TCGA-QH-A65Z-01A,ESTIMATEScore,-1924.24992384521,Low,ESTIMATEScore
LGG,TCGA-QH-A65Z-01A-11R-A29R-07,TCGA-QH-A65Z-01A,TumorPurity,0.94843664347582,Low,TumorPurity
LGG,TCGA-FG-8187-01A-11R-2256-07,TCGA-FG-8187-01A,StromalScore,-763.815821081495,Low,StromalScore
LGG,TCGA-FG-8187-01A-11R-2256-07,TCGA-FG-8187-01A,ImmuneScore,-266.943338522672,Low,ImmuneScore
LGG,TCGA-FG-8187-01A-11R-2256-07,TCGA-FG-8187-01A,ESTIMATEScore,-1030.75915960417,Low,ESTIMATEScore
LGG,TCGA-FG-8187-01A-11R-2256-07,TCGA-FG-8187-01A,TumorPurity,0.898838707945688,Low,TumorPurity
LGG,TCGA-S9-A6UA-01A-12R-A33Z-07,TCGA-S9-A6UA-01A,StromalScore,557.501700864574,High,StromalScore
LGG,TCGA-S9-A6UA-01A-12R-A33Z-07,TCGA-S9-A6UA-01A,ImmuneScore,1539.62229591984,High,ImmuneScore
LGG,TCGA-S9-A6UA-01A-12R-A33Z-07,TCGA-S9-A6UA-01A,ESTIMATEScore,2097.12399678441,High,ESTIMATEScore
LGG,TCGA-S9-A6UA-01A-12R-A33Z-07,TCGA-S9-A6UA-01A,TumorPurity,0.611516375151881,High,TumorPurity
LGG,TCGA-S9-A6WM-01A-12R-A33Z-07,TCGA-S9-A6WM-01A,StromalScore,-389.110322667497,High,StromalScore
LGG,TCGA-S9-A6WM-01A-12R-A33Z-07,TCGA-S9-A6WM-01A,ImmuneScore,-211.082004961855,High,ImmuneScore
LGG,TCGA-S9-A6WM-01A-12R-A33Z-07,TCGA-S9-A6WM-01A,ESTIMATEScore,-600.192327629352,High,ESTIMATEScore
LGG,TCGA-S9-A6WM-01A-12R-A33Z-07,TCGA-S9-A6WM-01A,TumorPurity,0.869362288736788,High,TumorPurity
LGG,TCGA-FG-A70Z-01A-12R-A33Z-07,TCGA-FG-A70Z-01A,StromalScore,123.967186012623,High,StromalScore
LGG,TCGA-FG-A70Z-01A-12R-A33Z-07,TCGA-FG-A70Z-01A,ImmuneScore,552.510737252594,High,ImmuneScore
LGG,TCGA-FG-A70Z-01A-12R-A33Z-07,TCGA-FG-A70Z-01A,ESTIMATEScore,676.477923265217,High,ESTIMATEScore
LGG,TCGA-FG-A70Z-01A-12R-A33Z-07,TCGA-FG-A70Z-01A,TumorPurity,0.762073850566977,High,TumorPurity
LGG,TCGA-HT-7875-01A-11R-2403-07,TCGA-HT-7875-01A,StromalScore,-1166.87360670112,High,StromalScore
LGG,TCGA-HT-7875-01A-11R-2403-07,TCGA-HT-7875-01A,ImmuneScore,-1059.79510501414,High,ImmuneScore
LGG,TCGA-HT-7875-01A-11R-2403-07,TCGA-HT-7875-01A,ESTIMATEScore,-2226.66871171526,High,ESTIMATEScore
LGG,TCGA-HT-7875-01A-11R-2403-07,TCGA-HT-7875-01A,TumorPurity,0.96156832857246,High,TumorPurity
LGG,TCGA-P5-A735-01A-11R-A32Q-07,TCGA-P5-A735-01A,StromalScore,-1150.01606500712,Low,StromalScore
LGG,TCGA-P5-A735-01A-11R-A32Q-07,TCGA-P5-A735-01A,ImmuneScore,-253.266767156101,Low,ImmuneScore
LGG,TCGA-P5-A735-01A-11R-A32Q-07,TCGA-P5-A735-01A,ESTIMATEScore,-1403.28283216322,Low,ESTIMATEScore
LGG,TCGA-P5-A735-01A-11R-A32Q-07,TCGA-P5-A735-01A,TumorPurity,0.921449345646911,Low,TumorPurity
LGG,TCGA-TM-A7C3-01A-11R-A32Q-07,TCGA-TM-A7C3-01A,StromalScore,-909.984273421445,High,StromalScore
LGG,TCGA-TM-A7C3-01A-11R-A32Q-07,TCGA-TM-A7C3-01A,ImmuneScore,-584.778797274279,High,ImmuneScore
LGG,TCGA-TM-A7C3-01A-11R-A32Q-07,TCGA-TM-A7C3-01A,ESTIMATEScore,-1494.76307069572,High,ESTIMATEScore
LGG,TCGA-TM-A7C3-01A-11R-A32Q-07,TCGA-TM-A7C3-01A,TumorPurity,0.926582963948281,High,TumorPurity
LGG,TCGA-P5-A77W-01A-11R-A32Q-07,TCGA-P5-A77W-01A,StromalScore,-1338.93777961731,Low,StromalScore
LGG,TCGA-P5-A77W-01A-11R-A32Q-07,TCGA-P5-A77W-01A,ImmuneScore,-915.861229582691,Low,ImmuneScore
LGG,TCGA-P5-A77W-01A-11R-A32Q-07,TCGA-P5-A77W-01A,ESTIMATEScore,-2254.7990092,Low,ESTIMATEScore
LGG,TCGA-P5-A77W-01A-11R-A32Q-07,TCGA-P5-A77W-01A,TumorPurity,0.962693865102444,Low,TumorPurity
LGG,TCGA-P5-A5EX-01A-12R-A28M-07,TCGA-P5-A5EX-01A,StromalScore,175.950199335545,Low,StromalScore
LGG,TCGA-P5-A5EX-01A-12R-A28M-07,TCGA-P5-A5EX-01A,ImmuneScore,1250.0847615132,Low,ImmuneScore
LGG,TCGA-P5-A5EX-01A-12R-A28M-07,TCGA-P5-A5EX-01A,ESTIMATEScore,1426.03496084875,Low,ESTIMATEScore
LGG,TCGA-P5-A5EX-01A-12R-A28M-07,TCGA-P5-A5EX-01A,TumorPurity,0.686368475734798,Low,TumorPurity
LGG,TCGA-E1-A7YK-01A-11R-A34F-07,TCGA-E1-A7YK-01A,StromalScore,-106.174172504855,Low,StromalScore
LGG,TCGA-E1-A7YK-01A-11R-A34F-07,TCGA-E1-A7YK-01A,ImmuneScore,1258.08304797532,Low,ImmuneScore
LGG,TCGA-E1-A7YK-01A-11R-A34F-07,TCGA-E1-A7YK-01A,ESTIMATEScore,1151.90887547047,Low,ESTIMATEScore
LGG,TCGA-E1-A7YK-01A-11R-A34F-07,TCGA-E1-A7YK-01A,TumorPurity,0.715068621005586,Low,TumorPurity
LGG,TCGA-DH-5143-01A-01R-1470-07,TCGA-DH-5143-01A,StromalScore,-553.114117423493,Low,StromalScore
LGG,TCGA-DH-5143-01A-01R-1470-07,TCGA-DH-5143-01A,ImmuneScore,79.492169798013,Low,ImmuneScore
LGG,TCGA-DH-5143-01A-01R-1470-07,TCGA-DH-5143-01A,ESTIMATEScore,-473.62194762548,Low,ESTIMATEScore
LGG,TCGA-DH-5143-01A-01R-1470-07,TCGA-DH-5143-01A,TumorPurity,0.860031463305026,Low,TumorPurity
LGG,TCGA-HT-7468-01A-11R-2027-07,TCGA-HT-7468-01A,StromalScore,-992.198664527555,High,StromalScore
LGG,TCGA-HT-7468-01A-11R-2027-07,TCGA-HT-7468-01A,ImmuneScore,-497.865638046793,High,ImmuneScore
LGG,TCGA-HT-7468-01A-11R-2027-07,TCGA-HT-7468-01A,ESTIMATEScore,-1490.06430257435,High,ESTIMATEScore
LGG,TCGA-HT-7468-01A-11R-2027-07,TCGA-HT-7468-01A,TumorPurity,0.926323344730457,High,TumorPurity
LGG,TCGA-DH-A66G-01A-21R-A31N-07,TCGA-DH-A66G-01A,StromalScore,-279.87397570972,High,StromalScore
LGG,TCGA-DH-A66G-01A-21R-A31N-07,TCGA-DH-A66G-01A,ImmuneScore,225.967680119673,High,ImmuneScore
LGG,TCGA-DH-A66G-01A-21R-A31N-07,TCGA-DH-A66G-01A,ESTIMATEScore,-53.9062955900474,High,ESTIMATEScore
LGG,TCGA-DH-A66G-01A-21R-A31N-07,TCGA-DH-A66G-01A,TumorPurity,0.826984008098822,High,TumorPurity
LGG,TCGA-HT-7854-01A-11R-2256-07,TCGA-HT-7854-01A,StromalScore,-116.431358713796,Low,StromalScore
LGG,TCGA-HT-7854-01A-11R-2256-07,TCGA-HT-7854-01A,ImmuneScore,753.107535158104,Low,ImmuneScore
LGG,TCGA-HT-7854-01A-11R-2256-07,TCGA-HT-7854-01A,ESTIMATEScore,636.676176444308,Low,ESTIMATEScore
LGG,TCGA-HT-7854-01A-11R-2256-07,TCGA-HT-7854-01A,TumorPurity,0.765843741476748,Low,TumorPurity
LGG,TCGA-FG-7636-01A-11R-2090-07,TCGA-FG-7636-01A,StromalScore,-1023.39224273931,Low,StromalScore
LGG,TCGA-FG-7636-01A-11R-2090-07,TCGA-FG-7636-01A,ImmuneScore,-221.346229115475,Low,ImmuneScore
LGG,TCGA-FG-7636-01A-11R-2090-07,TCGA-FG-7636-01A,ESTIMATEScore,-1244.73847185479,Low,ESTIMATEScore
LGG,TCGA-FG-7636-01A-11R-2090-07,TCGA-FG-7636-01A,TumorPurity,0.912159319451319,Low,TumorPurity
LGG,TCGA-QH-A6X4-01A-51R-A32Q-07,TCGA-QH-A6X4-01A,StromalScore,-1454.89379694317,High,StromalScore
LGG,TCGA-QH-A6X4-01A-51R-A32Q-07,TCGA-QH-A6X4-01A,ImmuneScore,-620.104375971477,High,ImmuneScore
LGG,TCGA-QH-A6X4-01A-51R-A32Q-07,TCGA-QH-A6X4-01A,ESTIMATEScore,-2074.99817291464,High,ESTIMATEScore
LGG,TCGA-QH-A6X4-01A-51R-A32Q-07,TCGA-QH-A6X4-01A,TumorPurity,0.955217748929972,High,TumorPurity
LGG,TCGA-HT-8564-01A-11R-2404-07,TCGA-HT-8564-01A,StromalScore,-557.450080066479,High,StromalScore
LGG,TCGA-HT-8564-01A-11R-2404-07,TCGA-HT-8564-01A,ImmuneScore,-157.602214495713,High,ImmuneScore
LGG,TCGA-HT-8564-01A-11R-2404-07,TCGA-HT-8564-01A,ESTIMATEScore,-715.052294562192,High,ESTIMATEScore
LGG,TCGA-HT-8564-01A-11R-2404-07,TCGA-HT-8564-01A,TumorPurity,0.877570183039051,High,TumorPurity
LGG,TCGA-VV-A86M-01A-11R-A36H-07,TCGA-VV-A86M-01A,StromalScore,-814.316723749612,High,StromalScore
LGG,TCGA-VV-A86M-01A-11R-A36H-07,TCGA-VV-A86M-01A,ImmuneScore,322.965439882005,High,ImmuneScore
LGG,TCGA-VV-A86M-01A-11R-A36H-07,TCGA-VV-A86M-01A,ESTIMATEScore,-491.351283867607,High,ESTIMATEScore
LGG,TCGA-VV-A86M-01A-11R-A36H-07,TCGA-VV-A86M-01A,TumorPurity,0.861356431658446,High,TumorPurity
LGG,TCGA-DU-A7TD-01A-12R-A34F-07,TCGA-DU-A7TD-01A,StromalScore,-99.6643820422249,High,StromalScore
LGG,TCGA-DU-A7TD-01A-12R-A34F-07,TCGA-DU-A7TD-01A,ImmuneScore,1020.27395281066,High,ImmuneScore
LGG,TCGA-DU-A7TD-01A-12R-A34F-07,TCGA-DU-A7TD-01A,ESTIMATEScore,920.60957076843,High,ESTIMATEScore
LGG,TCGA-DU-A7TD-01A-12R-A34F-07,TCGA-DU-A7TD-01A,TumorPurity,0.738386284904186,High,TumorPurity
LGG,TCGA-S9-A7QZ-01A-12R-A34R-07,TCGA-S9-A7QZ-01A,StromalScore,-1324.96556166008,Low,StromalScore
LGG,TCGA-S9-A7QZ-01A-12R-A34R-07,TCGA-S9-A7QZ-01A,ImmuneScore,-1141.30007172202,Low,ImmuneScore
LGG,TCGA-S9-A7QZ-01A-12R-A34R-07,TCGA-S9-A7QZ-01A,ESTIMATEScore,-2466.26563338211,Low,ESTIMATEScore
LGG,TCGA-S9-A7QZ-01A-12R-A34R-07,TCGA-S9-A7QZ-01A,TumorPurity,0.970628192496699,Low,TumorPurity
LGG,TCGA-HW-7486-01A-11R-2027-07,TCGA-HW-7486-01A,StromalScore,-681.459017052509,Low,StromalScore
LGG,TCGA-HW-7486-01A-11R-2027-07,TCGA-HW-7486-01A,ImmuneScore,-82.7196283201869,Low,ImmuneScore
LGG,TCGA-HW-7486-01A-11R-2027-07,TCGA-HW-7486-01A,ESTIMATEScore,-764.178645372696,Low,ESTIMATEScore
LGG,TCGA-HW-7486-01A-11R-2027-07,TCGA-HW-7486-01A,TumorPurity,0.881004722368254,Low,TumorPurity
LGG,TCGA-DU-7298-01A-11R-2027-07,TCGA-DU-7298-01A,StromalScore,-853.336398958295,High,StromalScore
LGG,TCGA-DU-7298-01A-11R-2027-07,TCGA-DU-7298-01A,ImmuneScore,-39.7950471359424,High,ImmuneScore
LGG,TCGA-DU-7298-01A-11R-2027-07,TCGA-DU-7298-01A,ESTIMATEScore,-893.131446094237,High,ESTIMATEScore
LGG,TCGA-DU-7298-01A-11R-2027-07,TCGA-DU-7298-01A,TumorPurity,0.889801705968071,High,TumorPurity
LGG,TCGA-S9-A7J3-01A-21R-A34R-07,TCGA-S9-A7J3-01A,StromalScore,-1028.13233792747,High,StromalScore
LGG,TCGA-S9-A7J3-01A-21R-A34R-07,TCGA-S9-A7J3-01A,ImmuneScore,-232.939792237086,High,ImmuneScore
LGG,TCGA-S9-A7J3-01A-21R-A34R-07,TCGA-S9-A7J3-01A,ESTIMATEScore,-1261.07213016455,High,ESTIMATEScore
LGG,TCGA-S9-A7J3-01A-21R-A34R-07,TCGA-S9-A7J3-01A,TumorPurity,0.913139315600551,High,TumorPurity
LGG,TCGA-E1-5303-01A-01R-1470-07,TCGA-E1-5303-01A,StromalScore,-250.028556197377,Low,StromalScore
LGG,TCGA-E1-5303-01A-01R-1470-07,TCGA-E1-5303-01A,ImmuneScore,992.841919159528,Low,ImmuneScore
LGG,TCGA-E1-5303-01A-01R-1470-07,TCGA-E1-5303-01A,ESTIMATEScore,742.813362962151,Low,ESTIMATEScore
LGG,TCGA-E1-5303-01A-01R-1470-07,TCGA-E1-5303-01A,TumorPurity,0.75573303463192,Low,TumorPurity
LGG,TCGA-DU-6407-02A-12R-A36H-07,TCGA-DU-6407-02A,StromalScore,-747.477464368512,High,StromalScore
LGG,TCGA-DU-6407-02A-12R-A36H-07,TCGA-DU-6407-02A,ImmuneScore,386.701149108711,High,ImmuneScore
LGG,TCGA-DU-6407-02A-12R-A36H-07,TCGA-DU-6407-02A,ESTIMATEScore,-360.7763152598,High,ESTIMATEScore
LGG,TCGA-DU-6407-02A-12R-A36H-07,TCGA-DU-6407-02A,TumorPurity,0.851462013338052,High,TumorPurity
LGG,TCGA-DU-A6S8-01A-12R-A32Q-07,TCGA-DU-A6S8-01A,StromalScore,-1235.97244045974,High,StromalScore
LGG,TCGA-DU-A6S8-01A-12R-A32Q-07,TCGA-DU-A6S8-01A,ImmuneScore,-793.346174064103,High,ImmuneScore
LGG,TCGA-DU-A6S8-01A-12R-A32Q-07,TCGA-DU-A6S8-01A,ESTIMATEScore,-2029.31861452385,High,ESTIMATEScore
LGG,TCGA-DU-A6S8-01A-12R-A32Q-07,TCGA-DU-A6S8-01A,TumorPurity,0.953212187785043,High,TumorPurity
LGG,TCGA-RY-A847-01A-11R-A36H-07,TCGA-RY-A847-01A,StromalScore,-626.868021097748,Low,StromalScore
LGG,TCGA-RY-A847-01A-11R-A36H-07,TCGA-RY-A847-01A,ImmuneScore,169.531347398337,Low,ImmuneScore
LGG,TCGA-RY-A847-01A-11R-A36H-07,TCGA-RY-A847-01A,ESTIMATEScore,-457.336673699411,Low,ESTIMATEScore
LGG,TCGA-RY-A847-01A-11R-A36H-07,TCGA-RY-A847-01A,TumorPurity,0.858809281507144,Low,TumorPurity
LGG,TCGA-FG-A6J1-01A-11R-A31N-07,TCGA-FG-A6J1-01A,StromalScore,-754.101130552738,Low,StromalScore
LGG,TCGA-FG-A6J1-01A-11R-A31N-07,TCGA-FG-A6J1-01A,ImmuneScore,150.990969055529,Low,ImmuneScore
LGG,TCGA-FG-A6J1-01A-11R-A31N-07,TCGA-FG-A6J1-01A,ESTIMATEScore,-603.110161497209,Low,ESTIMATEScore
LGG,TCGA-FG-A6J1-01A-11R-A31N-07,TCGA-FG-A6J1-01A,TumorPurity,0.869573866322642,Low,TumorPurity
LGG,TCGA-WY-A858-01A-11R-A36H-07,TCGA-WY-A858-01A,StromalScore,-2.27576993293308,Low,StromalScore
LGG,TCGA-WY-A858-01A-11R-A36H-07,TCGA-WY-A858-01A,ImmuneScore,1030.54225321456,Low,ImmuneScore
LGG,TCGA-WY-A858-01A-11R-A36H-07,TCGA-WY-A858-01A,ESTIMATEScore,1028.26648328163,Low,ESTIMATEScore
LGG,TCGA-WY-A858-01A-11R-A36H-07,TCGA-WY-A858-01A,TumorPurity,0.727637481236064,Low,TumorPurity
LGG,TCGA-HT-7475-01A-11R-2027-07,TCGA-HT-7475-01A,StromalScore,-1312.98751194017,Low,StromalScore
LGG,TCGA-HT-7475-01A-11R-2027-07,TCGA-HT-7475-01A,ImmuneScore,-942.853280002536,Low,ImmuneScore
LGG,TCGA-HT-7475-01A-11R-2027-07,TCGA-HT-7475-01A,ESTIMATEScore,-2255.84079194271,Low,ESTIMATEScore
LGG,TCGA-HT-7475-01A-11R-2027-07,TCGA-HT-7475-01A,TumorPurity,0.962735233352419,Low,TumorPurity
LGG,TCGA-DU-A6S7-01A-21R-A32Q-07,TCGA-DU-A6S7-01A,StromalScore,-817.13038813704,High,StromalScore
LGG,TCGA-DU-A6S7-01A-21R-A32Q-07,TCGA-DU-A6S7-01A,ImmuneScore,307.010814400511,High,ImmuneScore
LGG,TCGA-DU-A6S7-01A-21R-A32Q-07,TCGA-DU-A6S7-01A,ESTIMATEScore,-510.119573736529,High,ESTIMATEScore
LGG,TCGA-DU-A6S7-01A-21R-A32Q-07,TCGA-DU-A6S7-01A,TumorPurity,0.862752687444025,High,TumorPurity
LGG,TCGA-DU-6394-01A-11R-1708-07,TCGA-DU-6394-01A,StromalScore,-1044.26807184378,High,StromalScore
LGG,TCGA-DU-6394-01A-11R-1708-07,TCGA-DU-6394-01A,ImmuneScore,-418.736999835287,High,ImmuneScore
LGG,TCGA-DU-6394-01A-11R-1708-07,TCGA-DU-6394-01A,ESTIMATEScore,-1463.00507167906,High,ESTIMATEScore
LGG,TCGA-DU-6394-01A-11R-1708-07,TCGA-DU-6394-01A,TumorPurity,0.924819679338302,High,TumorPurity
LGG,TCGA-HT-7881-01A-11R-2403-07,TCGA-HT-7881-01A,StromalScore,-1262.94544616085,Low,StromalScore
LGG,TCGA-HT-7881-01A-11R-2403-07,TCGA-HT-7881-01A,ImmuneScore,-1125.83706811685,Low,ImmuneScore
LGG,TCGA-HT-7881-01A-11R-2403-07,TCGA-HT-7881-01A,ESTIMATEScore,-2388.7825142777,Low,ESTIMATEScore
LGG,TCGA-HT-7881-01A-11R-2403-07,TCGA-HT-7881-01A,TumorPurity,0.967829154609829,Low,TumorPurity
LGG,TCGA-DH-A66F-01A-11R-A29R-07,TCGA-DH-A66F-01A,StromalScore,-1149.04442892985,Low,StromalScore
LGG,TCGA-DH-A66F-01A-11R-A29R-07,TCGA-DH-A66F-01A,ImmuneScore,-638.121781790172,Low,ImmuneScore
LGG,TCGA-DH-A66F-01A-11R-A29R-07,TCGA-DH-A66F-01A,ESTIMATEScore,-1787.16621072002,Low,ESTIMATEScore
LGG,TCGA-DH-A66F-01A-11R-A29R-07,TCGA-DH-A66F-01A,TumorPurity,0.941866965998585,Low,TumorPurity
