Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label,Feature_ID,FDR_star,Feature_Display_Full,.center,.scale,Low_Z,High_Z,Diff_Z
GBM,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/GBM/GBM_TIDE_score_long.csv,CAF,80,81,0.0931466481859121,0.100640595390732,0.0074939472048199,0.0437196721301536,0.143703297442052,*,P=0.0437,FDR=0.144,CAF__TIDEpy,"",CAF,0.0487890973774074,0.0380241680922562,1.1665620323601,1.36364582355937,0.197083791199263
GBM,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,85,84,0.0149161632643867,0.0119525145916181,-0.00296364867276859,0.0514313800789356,0.143703297442052,ns,P=0.0514,FDR=0.144,CAFs_EPIC__EPIC,"",CAF (EPIC),0.088831822107562,0.12309259128643,-0.600488283418922,-0.624564863835304,-0.0240765804163822
GBM,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,85,84,17.2484066666667,20.7483883333333,3.49998166666666,0.0615871274751651,0.143703297442052,ns,P=0.0616,FDR=0.144,Endothelial_cells_MCPcounter__MCP-counter,"",Endothelial cells (MCP-counter),12.3950152777778,10.2497295613193,0.473514092235641,0.814984727702447,0.341470635466805
GBM,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,85,84,3.08463001741651e-23,0,-3.08463001741651e-23,0.0890932831133392,0.178186566226678,ns,P=0.0891,FDR=0.178,mv_Endothelial_cells_xCell__xCell,"",Microvascular endothelial cells,1.80492977026284e-23,2.4206951059992e-23,0.528649908855596,-0.745624579398576,-1.27427448825417
GBM,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,85,84,3.55186394121176e-24,3.5331914169658e-22,3.49767277755368e-22,0.102238551285916,0.178917464750352,ns,P=0.102,FDR=0.179,Fibroblasts_xCell__xCell,"",Fibroblasts (xCell),2.86657311927335e-22,2.57576600525338e-22,-1.09911167166861,0.258803903899987,1.3579155755686
GBM,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,85,84,99.20495,81.77594375,-17.42900625,0.160346371456972,0.249427688933067,ns,P=0.16,FDR=0.249,Fibroblasts_MCPcounter__MCP-counter,"",Fibroblasts (MCP-counter),259.138346022727,349.011119540398,-0.458247279437224,-0.508185534335669,-0.0499382548984448
GBM,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,85,84,0,3.28354490027167e-23,3.28354490027167e-23,0.25697132239848,0.327263359710337,ns,P=0.257,FDR=0.327,Endothelial_cells_xCell__xCell,"",Endothelial cells (xCell),8.48609139410227e-24,1.54017961836129e-23,-0.550980631929881,1.58094272371436,2.13192335564424
GBM,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,85,84,1.27712304676505e-23,0,-1.27712304676505e-23,0.257135496915265,0.327263359710337,ns,P=0.257,FDR=0.327,ly_Endothelial_cells_xCell__xCell,"",Lymphatic endothelial cells,5.52469209073041e-24,8.65602505201989e-24,0.837166982924697,-0.638248163276887,-1.47541514620158
GBM,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,85,84,0.214748933389472,0.212304368556812,-0.00244456483266062,0.602803374550859,0.703270603642668,ns,P=0.603,FDR=0.703,HALLMARK_HYPOXIA__MSigDB Hallmark ssGSEA,"",Hypoxia,0.190405680387632,0.132185368961237,0.184159965608436,0.165666505614562,-0.0184934599938733
GBM,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,85,84,0.232891508697816,0.213812447527735,-0.0190790611700818,0.790478645641692,0.851284695306437,ns,P=0.79,FDR=0.851,HALLMARK_ANGIOGENESIS__MSigDB Hallmark ssGSEA,"",Angiogenesis,0.174846176638343,0.12138877270804,0.478177106206372,0.321003911812444,-0.157173194393927
GBM,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,85,84,0.0938385314199504,0.098653250980583,0.00481471956063262,0.88624013328217,0.88624013328217,ns,P=0.886,FDR=0.886,Endothelial_EPIC__EPIC,"",Endothelial cells (EPIC),0.0612973473269265,0.0587492128173635,0.553899916824183,0.635853688283221,0.0819537714590382
HNSC,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/HNSC/HNSC_TIDE_score_long.csv,EXCLUSION,251,251,0.14876003468135,0.420716671568538,0.271956636887188,3.58717888446257e-16,5.0220504382476e-15,****,P=3.59e-16,FDR=5.02e-15,Exclusion__TIDEpy,****,Exclusion score,0.537119407403492,0.308594240987186,-1.25847900297747,-0.377203202051289,0.881275800926178
HNSC,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/HNSC/HNSC_TIDE_score_long.csv,CAF,251,251,0.0190257718902388,0.0356902350814383,0.0166644631911995,9.55151390295917e-10,6.68605973207142e-09,****,P=9.55e-10,FDR=6.69e-09,CAF__TIDEpy,****,CAF,0.0487890973774074,0.0380241680922562,-0.782747578196984,-0.344487807443623,0.438259770753361
HNSC,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,275,272,7.78648666666667,9.28713,1.50064333333333,8.91347799031088e-07,4.15962306214508e-06,****,P=8.91e-07,FDR=4.16e-06,Endothelial_cells_MCPcounter__MCP-counter,****,Endothelial cells (MCP-counter),12.3950152777778,10.2497295613193,-0.44962441043351,-0.303216319921884,0.146408090511627
HNSC,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,275,272,0.119949262627596,0.155861492601197,0.0359122299736007,1.58244307447937e-05,5.53855076067779e-05,****,P=1.58e-05,FDR=5.54e-05,HALLMARK_ANGIOGENESIS__MSigDB Hallmark ssGSEA,****,Angiogenesis,0.174846176638343,0.12138877270804,-0.452240456724799,-0.15639571612448,0.295844740600318
HNSC,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,275,272,0.0323739465481386,0.0413905898830093,0.00901664333487066,0.000346507476796143,0.000970220935029199,***,P=3.47e-04,FDR=9.70e-04,Endothelial_EPIC__EPIC,***,Endothelial cells (EPIC),0.0612973473269265,0.0587492128173635,-0.492319801266163,-0.338842964684519,0.153476836581644
HNSC,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,275,272,242.4159875,324.72859375,82.31260625,0.0217062719621512,0.0506479679116862,*,P=0.0217,FDR=0.0506,Fibroblasts_MCPcounter__MCP-counter,"",Fibroblasts (MCP-counter),259.138346022727,349.011119540398,-0.0479135408199842,0.187931684851894,0.235845225671878
HNSC,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,275,272,0.0902305290126333,0.1130687786652,0.0228382496525665,0.0506305638599054,0.101261127719811,ns,P=0.0506,FDR=0.101,CAFs_EPIC__EPIC,"",CAF (EPIC),0.088831822107562,0.12309259128643,0.0113630470400657,0.196900205807187,0.185537158767121
HNSC,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,275,272,0.137392409923859,0.113197326617142,-0.0241950833067175,0.10752929308644,0.188176262901271,ns,P=0.108,FDR=0.188,HALLMARK_HYPOXIA__MSigDB Hallmark ssGSEA,"",Hypoxia,0.190405680387632,0.132185368961237,-0.401052483193653,-0.584091525236288,-0.183039042042635
HNSC,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,275,272,0.293141242374613,0.308890075402149,0.0157488330275354,0.136128579921236,0.211755568766368,ns,P=0.136,FDR=0.212,HALLMARK_TGF_BETA_SIGNALING__MSigDB Hallmark ssGSEA,"",TGF-beta signaling,0.400800247476954,0.124292585081538,-0.866173996073172,-0.739466252266858,0.126707743806314
HNSC,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,275,272,0,1.62788507514905e-23,1.62788507514905e-23,0.200879535505648,0.281231349707907,ns,P=0.201,FDR=0.281,mv_Endothelial_cells_xCell__xCell,"",Microvascular endothelial cells,1.80492977026284e-23,2.4206951059992e-23,-0.745624579398576,-0.073137957223537,0.672486622175039
HNSC,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,275,272,0,3.9121462196352e-24,3.9121462196352e-24,0.316027400802197,0.402216691930069,ns,P=0.316,FDR=0.402,ly_Endothelial_cells_xCell__xCell,"",Lymphatic endothelial cells,5.52469209073041e-24,8.65602505201989e-24,-0.638248163276887,-0.186291728755906,0.451956434520981
HNSC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,275,272,0.303468388408887,0.335020600028086,0.0315522116191985,0.377372572611795,0.440268001380428,ns,P=0.377,FDR=0.44,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION__MSigDB Hallmark ssGSEA,"",EMT,0.241641011165224,0.174611943421512,0.354084468863693,0.534783514993844,0.180699046130151
HNSC,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,275,272,3.60175910532953e-22,2.00272477627314e-22,-1.59903432905638e-22,0.471006102736871,0.507237341408938,ns,P=0.471,FDR=0.507,Fibroblasts_xCell__xCell,"",Fibroblasts (xCell),2.86657311927335e-22,2.57576600525338e-22,0.285424213440482,-0.335375317959145,-0.620799531399627
HNSC,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,275,272,0,0,0,0.769135486073604,0.769135486073604,ns,P=0.769,FDR=0.769,Endothelial_cells_xCell__xCell,"",Endothelial cells (xCell),8.48609139410227e-24,1.54017961836129e-23,-0.550980631929881,-0.550980631929881,0
KICH,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,42,47,0,6.49663250695459e-23,6.49663250695459e-23,0.00220247079804248,0.0308224433673975,**,P=0.0022,FDR=0.0308,mv_Endothelial_cells_xCell__xCell,*,Microvascular endothelial cells,1.80492977026284e-23,2.4206951059992e-23,-0.745624579398576,1.93816343291822,2.6837880123168
KICH,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,42,47,10.24672,16.8613933333333,6.61467333333333,0.00440320619534251,0.0308224433673975,**,P=0.0044,FDR=0.0308,Endothelial_cells_MCPcounter__MCP-counter,*,Endothelial cells (MCP-counter),12.3950152777778,10.2497295613193,-0.209595313215392,0.435755697634293,0.645351010849685
KICH,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,42,47,38.09915,53.5801,15.48095,0.0165881820432169,0.0774115162016789,*,P=0.0166,FDR=0.0774,Fibroblasts_MCPcounter__MCP-counter,"",Fibroblasts (MCP-counter),259.138346022727,349.011119540398,-0.633329953251366,-0.588973343581203,0.0443566096701629
KICH,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,42,47,4.94115770148251e-23,5.86861275319787e-22,5.37449698304962e-22,0.0473281070271633,0.165648374595072,*,P=0.0473,FDR=0.166,Fibroblasts_xCell__xCell,"",Fibroblasts (xCell),2.86657311927335e-22,2.57576600525338e-22,-0.921068662404261,1.16549392600172,2.08656258840598
KICH,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,42,47,2.04170723316837e-23,0,-2.04170723316837e-23,0.0864413127939777,0.188943311959654,ns,P=0.0864,FDR=0.189,ly_Endothelial_cells_xCell__xCell,"",Lymphatic endothelial cells,5.52469209073041e-24,8.65602505201989e-24,1.72046408732125,-0.638248163276887,-2.35871225059814
KICH,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,42,47,0.369438999085975,0.341340850361793,-0.0280981487241822,0.104553958199374,0.188943311959654,ns,P=0.105,FDR=0.189,HALLMARK_HYPOXIA__MSigDB Hallmark ssGSEA,"",Hypoxia,0.190405680387632,0.132185368961237,1.3544110070975,1.14184475301818,-0.212566254079313
KICH,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,42,47,0.00674685853313293,0.0103424947181362,0.00359563618500326,0.106322112613755,0.188943311959654,ns,P=0.106,FDR=0.189,CAFs_EPIC__EPIC,"",CAF (EPIC),0.088831822107562,0.12309259128643,-0.666855435543002,-0.637644610200668,0.0292108253423343
KICH,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/KICH/KICH_TIDE_score_long.csv,CAF,32,33,0.0408415741355291,0.046945908366169,0.0061043342306399,0.107967606834088,0.188943311959654,ns,P=0.108,FDR=0.189,CAF__TIDEpy,"",CAF,0.0487890973774074,0.0380241680922562,-0.209012416066424,-0.048474144306494,0.16053827175993
KICH,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,42,47,-0.0894397185551394,-0.0488545598447353,0.040585158710404,0.158692323526917,0.246854725486315,ns,P=0.159,FDR=0.247,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION__MSigDB Hallmark ssGSEA,"",EMT,0.241641011165224,0.174611943421512,-1.89609440931046,-1.66366380968973,0.232430599620737
KICH,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/KICH/KICH_TIDE_score_long.csv,EXCLUSION,32,33,0.27861905382491,0.287284157235268,0.00866510341035798,0.245535637547122,0.343749892565971,ns,P=0.246,FDR=0.344,Exclusion__TIDEpy,"",Exclusion score,0.537119407403492,0.308594240987186,-0.837670699076059,-0.80959142130782,0.0280792777682389
KICH,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,42,47,0.527423887087828,0.523920512679525,-0.00350337440830362,0.334203858566055,0.425350365447706,ns,P=0.334,FDR=0.425,HALLMARK_TGF_BETA_SIGNALING__MSigDB Hallmark ssGSEA,"",TGF-beta signaling,0.400800247476954,0.124292585081538,1.01875457436022,0.990568062622576,-0.0281865117376444
KICH,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,42,47,0.185987380689279,0.211623968908179,0.0256365882188999,0.381423331116607,0.444993886302708,ns,P=0.381,FDR=0.445,HALLMARK_ANGIOGENESIS__MSigDB Hallmark ssGSEA,"",Angiogenesis,0.174846176638343,0.12138877270804,0.0917811738465537,0.302975237737127,0.211194063890573
KICH,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,42,47,0.095468352133819,0.107742914491711,0.0122745623578923,0.487388497253918,0.524879920119604,ns,P=0.487,FDR=0.525,Endothelial_EPIC__EPIC,"",Endothelial cells (EPIC),0.0612973473269265,0.0587492128173635,0.581641917707417,0.790573438135623,0.208931520428206
KICH,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,42,47,0,0,0,0.715366676142701,0.715366676142701,ns,P=0.715,FDR=0.715,Endothelial_cells_xCell__xCell,"",Endothelial cells (xCell),8.48609139410227e-24,1.54017961836129e-23,-0.550980631929881,-0.550980631929881,0
KIRC,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,306,307,45.3277683333333,75.9929333333334,30.665165,6.38069242208471e-15,8.93296939091859e-14,****,P=6.38e-15,FDR=8.93e-14,Endothelial_cells_MCPcounter__MCP-counter,****,Endothelial cells (MCP-counter),12.3950152777778,10.2497295613193,3.21303629120499,6.20483864233484,2.99180235112984
KIRC,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/KIRC/KIRC_TIDE_score_long.csv,CAF,266,266,0.0806051513517557,0.101346152186789,0.0207410008350333,3.80484570065291e-14,2.66339199045703e-13,****,P=3.80e-14,FDR=2.66e-13,CAF__TIDEpy,****,CAF,0.0487890973774074,0.0380241680922562,0.836732414425333,1.38220130633404,0.545468891908704
KIRC,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/KIRC/KIRC_TIDE_score_long.csv,EXCLUSION,266,266,0.587571420644893,0.7427124767835,0.155141056138607,2.37246293342799e-09,1.10714936893306e-08,****,P=2.37e-09,FDR=1.11e-08,Exclusion__TIDEpy,****,Exclusion score,0.537119407403492,0.308594240987186,0.163489808105319,0.666224582553198,0.502734774447879
KIRC,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,306,307,85.8457625,125.136825,39.2910625,6.96532148815426e-07,2.43786252085399e-06,****,P=6.97e-07,FDR=2.44e-06,Fibroblasts_MCPcounter__MCP-counter,****,Fibroblasts (MCP-counter),259.138346022727,349.011119540398,-0.49652453409201,-0.383946279990132,0.112578254101878
KIRC,Endothelial_EPIC,Endothelial,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,306,307,0.29967148205825,0.390466646535045,0.0907951644767956,4.42094499447643e-05,0.00012378645984534,****,P=4.42e-05,FDR=1.24e-04,Endothelial_EPIC__EPIC,***,Endothelial cells (EPIC),0.0612973473269265,0.0587492128173635,4.05748644619918,5.60295676184501,1.54547031564583
KIRC,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,306,307,0.262594701979329,0.28469884597515,0.0221041439958208,0.000684870663572272,0.0015980315483353,***,P=6.85e-04,FDR=0.0016,HALLMARK_ANGIOGENESIS__MSigDB Hallmark ssGSEA,**,Angiogenesis,0.174846176638343,0.12138877270804,0.722871838831721,0.904965647861203,0.182093809029482
KIRC,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,306,307,0.256212650067416,0.291566097754399,0.0353534476869825,0.00131510893534322,0.00263021787068644,**,P=0.00132,FDR=0.00263,HALLMARK_TGF_BETA_SIGNALING__MSigDB Hallmark ssGSEA,**,TGF-beta signaling,0.400800247476954,0.124292585081538,-1.16328417591995,-0.878846872891855,0.284437303028096
KIRC,mv_Endothelial_cells_xCell,Mv Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,306,307,0,1.71064741723436e-23,1.71064741723436e-23,0.0265954749728683,0.0465420812025194,*,P=0.0266,FDR=0.0465,mv_Endothelial_cells_xCell__xCell,*,Microvascular endothelial cells,1.80492977026284e-23,2.4206951059992e-23,-0.745624579398576,-0.0389484626935566,0.70667611670502
KIRC,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,306,307,0.302377584782971,0.289693541547569,-0.0126840432354014,0.0366446339001679,0.0570027638447056,*,P=0.0366,FDR=0.057,HALLMARK_HYPOXIA__MSigDB Hallmark ssGSEA,"",Hypoxia,0.190405680387632,0.132185368961237,0.847082436394109,0.751125952442231,-0.0959564839518782
KIRC,Fibroblasts_xCell,Fibroblasts,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),FIBROBLASTS,306,307,0,4.00971755802186e-23,4.00971755802186e-23,0.0549827720158578,0.076975880822201,ns,P=0.055,FDR=0.077,Fibroblasts_xCell__xCell,"",Fibroblasts (xCell),2.86657311927335e-22,2.57576600525338e-22,-1.11290121595939,-0.9572303378655,0.15567087809389
KIRC,CAFs_EPIC,CAFs,Immune exclusion,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,306,307,0.0341792937082594,0.0375328833808067,0.00335358967254724,0.155838106962675,0.198339408861586,ns,P=0.156,FDR=0.198,CAFs_EPIC__EPIC,"",CAF (EPIC),0.088831822107562,0.12309259128643,-0.443995270780587,-0.416750823023827,0.0272444477567595
KIRC,ly_Endothelial_cells_xCell,Ly Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,306,307,0,0,0,0.424670414052105,0.495448816394123,ns,P=0.425,FDR=0.495,ly_Endothelial_cells_xCell__xCell,"",Lymphatic endothelial cells,5.52469209073041e-24,8.65602505201989e-24,-0.638248163276887,-0.638248163276887,0
KIRC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,306,307,0.197695406615745,0.195262526318553,-0.00243288029719221,0.874062222866393,0.9412977784715,ns,P=0.874,FDR=0.941,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION__MSigDB Hallmark ssGSEA,"",EMT,0.241641011165224,0.174611943421512,-0.251675822904018,-0.265608892140405,-0.0139330692363869
KIRC,Endothelial_cells_xCell,Endothelial Cells,Immune exclusion,xCell,IOBR::deconvo_tme(method='xcell'),ENDOTHELIALCELLS,306,307,3.21550238163491e-23,3.27098316870263e-23,5.54807870677137e-25,0.984174798654706,0.984174798654706,ns,P=0.984,FDR=0.984,Endothelial_cells_xCell__xCell,"",Endothelial cells (xCell),8.48609139410227e-24,1.54017961836129e-23,1.53676442280349,1.57278670644255,0.0360222836390669
KIRP,Endothelial_cells_MCPcounter,Endothelial Cells,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,159,164,5.06649666666667,7.94405166666667,2.877555,7.55482958058047e-14,1.05767614128127e-12,****,P=7.55e-14,FDR=1.06e-12,Endothelial_cells_MCPcounter__MCP-counter,****,Endothelial cells (MCP-counter),12.3950152777778,10.2497295613193,-0.714996290123368,-0.434251809716841,0.280744480406527
KIRP,Fibroblasts_MCPcounter,Fibroblasts,Immune exclusion,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,159,164,25.602725,50.32174375,24.71901875,3.29210393015824e-11,2.30447275111077e-10,****,P=3.29e-11,FDR=2.30e-10,Fibroblasts_MCPcounter__MCP-counter,****,Fibroblasts (MCP-counter),259.138346022727,349.011119540398,-0.66913518781368,-0.598309310453235,0.0708258773604454
KIRP,CAF,CAF,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/KIRP/KIRP_TIDE_score_long.csv,CAF,145,145,0.0514573467292951,0.0673454297385455,0.0158880830092504,6.37678930301024e-11,2.97583500807145e-10,****,P=6.38e-11,FDR=2.98e-10,CAF__TIDEpy,****,CAF,0.0487890973774074,0.0380241680922562,0.0701724583536933,0.488014157630372,0.417841699276678
KIRP,Exclusion,Exclusion,Immune exclusion,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/KIRP/KIRP_TIDE_score_long.csv,EXCLUSION,145,145,0.342998763612772,0.476873028489421,0.133874264876649,1.00331018387309e-09,3.51158564355581e-09,****,P=1.00e-09,FDR=3.51e-09,Exclusion__TIDEpy,****,Exclusion score,0.537119407403492,0.308594240987186,-0.629048173970234,-0.195228461559567,0.433819712410667
KIRP,HALLMARK_HYPOXIA,Hypoxia,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),HYPOXIA,159,164,0.277699227635183,0.217626015308122,-0.060073212327061,3.12919639701086e-08,8.76174991163039e-08,****,P=3.13e-08,FDR=8.76e-08,HALLMARK_HYPOXIA__MSigDB Hallmark ssGSEA,****,Hypoxia,0.190405680387632,0.132185368961237,0.660387363091217,0.205925475220121,-0.454461887871096
KIRP,HALLMARK_TGF_BETA_SIGNALING,TGF Beta Signaling,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),TGFBETASIGNALING,159,164,0.366805196334353,0.40553440029226,0.0387292039579074,3.99991917399944e-05,9.33314473933204e-05,****,P=4.00e-05,FDR=9.33e-05,HALLMARK_TGF_BETA_SIGNALING__MSigDB Hallmark ssGSEA,****,TGF-beta signaling,0.400800247476954,0.124292585081538,-0.273508279840663,0.0380887790868659,0.311597058927529
KIRP,HALLMARK_ANGIOGENESIS,Angiogenesis,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),ANGIOGENESIS,159,164,0.191595765657905,0.229250000719534,0.0376542350616293,6.65468186971666e-05,0.000133093637394333,****,P=6.65e-05,FDR=1.33e-04,HALLMARK_ANGIOGENESIS__MSigDB Hallmark ssGSEA,***,Angiogenesis,0.174846176638343,0.12138877270804,0.137983016434707,0.448178384767442,0.310195368332735
KIRP,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Immune exclusion,MSigDB Hallmark ssGSEA,msigdbr::msigdbr(collection='H'),EPITHELIALMESENCHYMALTRANSITION,159,164,0.13868925718581,0.175062181049648,0.0363729238638383,0.00926113814669397,0.0162069917567145,**,P=0.00926,FDR=0.0162,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION__MSigDB Hallmark ssGSEA,*,EMT,0.241641011165224,0.174611943421512,-0.589603162086624,-0.381295968711918,0.208307193374706
