Cancer,Sample,Sample_key,Feature,Value,Group,Feature_Display
LUAD,TCGA-35-4123-01A-01R-1107-07,TCGA-35-4123-01A,ImmuneScore,2479.88492767899,Low,ImmuneScore
LUAD,TCGA-35-4123-01A-01R-1107-07,TCGA-35-4123-01A,ESTIMATEScore,3441.71048125162,Low,ESTIMATEScore
LUAD,TCGA-35-4123-01A-01R-1107-07,TCGA-35-4123-01A,TumorPurity,0.44449098860883,Low,TumorPurity
LUAD,TCGA-75-5147-01A-01R-1628-07,TCGA-75-5147-01A,StromalScore,487.243344944945,High,StromalScore
LUAD,TCGA-75-5147-01A-01R-1628-07,TCGA-75-5147-01A,ImmuneScore,1740.25956064964,High,ImmuneScore
LUAD,TCGA-75-5147-01A-01R-1628-07,TCGA-75-5147-01A,ESTIMATEScore,2227.50290559458,High,ESTIMATEScore
LUAD,TCGA-75-5147-01A-01R-1628-07,TCGA-75-5147-01A,TumorPurity,0.59626263182151,High,TumorPurity
LUAD,TCGA-44-2656-01A-02R-0946-07,TCGA-44-2656-01A,StromalScore,1010.3866080594,Low,StromalScore
LUAD,TCGA-44-2656-01A-02R-0946-07,TCGA-44-2656-01A,ImmuneScore,2630.29349653975,Low,ImmuneScore
LUAD,TCGA-44-2656-01A-02R-0946-07,TCGA-44-2656-01A,ESTIMATEScore,3640.68010459915,Low,ESTIMATEScore
LUAD,TCGA-44-2656-01A-02R-0946-07,TCGA-44-2656-01A,TumorPurity,0.418142507262041,Low,TumorPurity
LUAD,TCGA-75-5126-01A-01R-1755-07,TCGA-75-5126-01A,StromalScore,908.50581500411,High,StromalScore
LUAD,TCGA-75-5126-01A-01R-1755-07,TCGA-75-5126-01A,ImmuneScore,2521.08577578201,High,ImmuneScore
LUAD,TCGA-75-5126-01A-01R-1755-07,TCGA-75-5126-01A,ESTIMATEScore,3429.59159078612,High,ESTIMATEScore
LUAD,TCGA-75-5126-01A-01R-1755-07,TCGA-75-5126-01A,TumorPurity,0.446083804652836,High,TumorPurity
LUAD,TCGA-86-7955-01A-11R-2187-07,TCGA-86-7955-01A,StromalScore,-1545.99436816415,High,StromalScore
LUAD,TCGA-86-7955-01A-11R-2187-07,TCGA-86-7955-01A,ImmuneScore,-436.124953176887,High,ImmuneScore
LUAD,TCGA-86-7955-01A-11R-2187-07,TCGA-86-7955-01A,ESTIMATEScore,-1982.11932134103,High,ESTIMATEScore
LUAD,TCGA-86-7955-01A-11R-2187-07,TCGA-86-7955-01A,TumorPurity,0.951094884962152,High,TumorPurity
LUAD,TCGA-MP-A4TH-01A-31R-A262-07,TCGA-MP-A4TH-01A,StromalScore,353.49868930113,Low,StromalScore
LUAD,TCGA-MP-A4TH-01A-31R-A262-07,TCGA-MP-A4TH-01A,ImmuneScore,2267.98990265394,Low,ImmuneScore
LUAD,TCGA-MP-A4TH-01A-31R-A262-07,TCGA-MP-A4TH-01A,ESTIMATEScore,2621.48859195507,Low,ESTIMATEScore
LUAD,TCGA-MP-A4TH-01A-31R-A262-07,TCGA-MP-A4TH-01A,TumorPurity,0.548864312347353,Low,TumorPurity
LUAD,TCGA-86-A4JF-01A-11R-A24X-07,TCGA-86-A4JF-01A,StromalScore,-41.0734202497099,High,StromalScore
LUAD,TCGA-86-A4JF-01A-11R-A24X-07,TCGA-86-A4JF-01A,ImmuneScore,1700.53740226979,High,ImmuneScore
LUAD,TCGA-86-A4JF-01A-11R-A24X-07,TCGA-86-A4JF-01A,ESTIMATEScore,1659.46398202008,High,ESTIMATEScore
LUAD,TCGA-86-A4JF-01A-11R-A24X-07,TCGA-86-A4JF-01A,TumorPurity,0.661051350807429,High,TumorPurity
LUAD,TCGA-86-8674-01A-21R-2403-07,TCGA-86-8674-01A,StromalScore,-748.637088504367,Low,StromalScore
LUAD,TCGA-86-8674-01A-21R-2403-07,TCGA-86-8674-01A,ImmuneScore,-54.7624539605741,Low,ImmuneScore
LUAD,TCGA-86-8674-01A-21R-2403-07,TCGA-86-8674-01A,ESTIMATEScore,-803.399542464941,Low,ESTIMATEScore
LUAD,TCGA-86-8674-01A-21R-2403-07,TCGA-86-8674-01A,TumorPurity,0.883713868325687,Low,TumorPurity
LUAD,TCGA-MP-A4TF-01A-11R-A262-07,TCGA-MP-A4TF-01A,StromalScore,-956.579837625285,High,StromalScore
LUAD,TCGA-MP-A4TF-01A-11R-A262-07,TCGA-MP-A4TF-01A,ImmuneScore,812.400075667081,High,ImmuneScore
LUAD,TCGA-MP-A4TF-01A-11R-A262-07,TCGA-MP-A4TF-01A,ESTIMATEScore,-144.179761958204,High,ESTIMATEScore
LUAD,TCGA-MP-A4TF-01A-11R-A262-07,TCGA-MP-A4TF-01A,TumorPurity,0.834361289703539,High,TumorPurity
LUAD,TCGA-J2-8192-01A-11R-2241-07,TCGA-J2-8192-01A,StromalScore,1694.56854004381,High,StromalScore
LUAD,TCGA-J2-8192-01A-11R-2241-07,TCGA-J2-8192-01A,ImmuneScore,2070.67211616105,High,ImmuneScore
LUAD,TCGA-J2-8192-01A-11R-2241-07,TCGA-J2-8192-01A,ESTIMATEScore,3765.24065620486,High,ESTIMATEScore
LUAD,TCGA-J2-8192-01A-11R-2241-07,TCGA-J2-8192-01A,TumorPurity,0.401464654456981,High,TumorPurity
LUAD,TCGA-55-7284-01B-11R-2241-07,TCGA-55-7284-01B,StromalScore,575.475974189027,Low,StromalScore
LUAD,TCGA-55-7284-01B-11R-2241-07,TCGA-55-7284-01B,ImmuneScore,1743.98956700513,Low,ImmuneScore
LUAD,TCGA-55-7284-01B-11R-2241-07,TCGA-55-7284-01B,ESTIMATEScore,2319.46554119416,Low,ESTIMATEScore
LUAD,TCGA-55-7284-01B-11R-2241-07,TCGA-55-7284-01B,TumorPurity,0.585371741793919,Low,TumorPurity
LUAD,TCGA-50-6590-01A-12R-1858-07,TCGA-50-6590-01A,StromalScore,610.490001076209,High,StromalScore
LUAD,TCGA-50-6590-01A-12R-1858-07,TCGA-50-6590-01A,ImmuneScore,2258.7076744062,High,ImmuneScore
LUAD,TCGA-50-6590-01A-12R-1858-07,TCGA-50-6590-01A,ESTIMATEScore,2869.19767548241,High,ESTIMATEScore
LUAD,TCGA-50-6590-01A-12R-1858-07,TCGA-50-6590-01A,TumorPurity,0.518113793935893,High,TumorPurity
LUAD,TCGA-05-4418-01A-01R-1206-07,TCGA-05-4418-01A,StromalScore,252.904968804363,Low,StromalScore
LUAD,TCGA-05-4418-01A-01R-1206-07,TCGA-05-4418-01A,ImmuneScore,1823.01708186573,Low,ImmuneScore
LUAD,TCGA-05-4418-01A-01R-1206-07,TCGA-05-4418-01A,ESTIMATEScore,2075.9220506701,Low,ESTIMATEScore
LUAD,TCGA-05-4418-01A-01R-1206-07,TCGA-05-4418-01A,TumorPurity,0.613975881002595,Low,TumorPurity
LUAD,TCGA-44-6779-01A-11R-1858-07,TCGA-44-6779-01A,StromalScore,875.599837740538,High,StromalScore
LUAD,TCGA-44-6779-01A-11R-1858-07,TCGA-44-6779-01A,ImmuneScore,2352.61171333188,High,ImmuneScore
LUAD,TCGA-44-6779-01A-11R-1858-07,TCGA-44-6779-01A,ESTIMATEScore,3228.21155107242,High,ESTIMATEScore
LUAD,TCGA-44-6779-01A-11R-1858-07,TCGA-44-6779-01A,TumorPurity,0.47234123703495,High,TumorPurity
LUAD,TCGA-49-AAQV-01A-11R-A39D-07,TCGA-49-AAQV-01A,StromalScore,-337.77541453255,High,StromalScore
LUAD,TCGA-49-AAQV-01A-11R-A39D-07,TCGA-49-AAQV-01A,ImmuneScore,1508.1524059795,High,ImmuneScore
LUAD,TCGA-49-AAQV-01A-11R-A39D-07,TCGA-49-AAQV-01A,ESTIMATEScore,1170.37699144695,High,ESTIMATEScore
LUAD,TCGA-49-AAQV-01A-11R-A39D-07,TCGA-49-AAQV-01A,TumorPurity,0.713170925963917,High,TumorPurity
LUAD,TCGA-55-8512-01A-11R-2403-07,TCGA-55-8512-01A,StromalScore,-274.985300328671,Low,StromalScore
LUAD,TCGA-55-8512-01A-11R-2403-07,TCGA-55-8512-01A,ImmuneScore,894.265260651011,Low,ImmuneScore
LUAD,TCGA-55-8512-01A-11R-2403-07,TCGA-55-8512-01A,ESTIMATEScore,619.27996032234,Low,ESTIMATEScore
LUAD,TCGA-55-8512-01A-11R-2403-07,TCGA-55-8512-01A,TumorPurity,0.767483251850585,Low,TumorPurity
LUAD,TCGA-55-8096-01A-11R-2241-07,TCGA-55-8096-01A,StromalScore,1127.41976432525,Low,StromalScore
LUAD,TCGA-55-8096-01A-11R-2241-07,TCGA-55-8096-01A,ImmuneScore,1729.40718180604,Low,ImmuneScore
LUAD,TCGA-55-8096-01A-11R-2241-07,TCGA-55-8096-01A,ESTIMATEScore,2856.82694613128,Low,ESTIMATEScore
LUAD,TCGA-55-8096-01A-11R-2241-07,TCGA-55-8096-01A,TumorPurity,0.519666081895987,Low,TumorPurity
LUAD,TCGA-49-4510-01A-01R-1206-07,TCGA-49-4510-01A,StromalScore,-49.9748578270817,Low,StromalScore
LUAD,TCGA-49-4510-01A-01R-1206-07,TCGA-49-4510-01A,ImmuneScore,780.622534937065,Low,ImmuneScore
LUAD,TCGA-49-4510-01A-01R-1206-07,TCGA-49-4510-01A,ESTIMATEScore,730.647677109984,Low,ESTIMATEScore
LUAD,TCGA-49-4510-01A-01R-1206-07,TCGA-49-4510-01A,TumorPurity,0.756901301298044,Low,TumorPurity
LUAD,TCGA-44-6777-01A-11R-1858-07,TCGA-44-6777-01A,StromalScore,2086.72332059405,Low,StromalScore
LUAD,TCGA-44-6777-01A-11R-1858-07,TCGA-44-6777-01A,ImmuneScore,2637.30015812466,Low,ImmuneScore
LUAD,TCGA-44-6777-01A-11R-1858-07,TCGA-44-6777-01A,ESTIMATEScore,4724.02347871871,Low,ESTIMATEScore
LUAD,TCGA-44-6777-01A-11R-1858-07,TCGA-44-6777-01A,TumorPurity,0.269021831198851,Low,TumorPurity
LUAD,TCGA-L9-A444-01A-21R-A24H-07,TCGA-L9-A444-01A,StromalScore,817.318132007638,Low,StromalScore
LUAD,TCGA-L9-A444-01A-21R-A24H-07,TCGA-L9-A444-01A,ImmuneScore,2721.57901047123,Low,ImmuneScore
LUAD,TCGA-L9-A444-01A-21R-A24H-07,TCGA-L9-A444-01A,ESTIMATEScore,3538.89714247887,Low,ESTIMATEScore
LUAD,TCGA-L9-A444-01A-21R-A24H-07,TCGA-L9-A444-01A,TumorPurity,0.431667060036688,Low,TumorPurity
LUAD,TCGA-78-7146-01A-11R-2039-07,TCGA-78-7146-01A,StromalScore,-431.459929870351,High,StromalScore
LUAD,TCGA-78-7146-01A-11R-2039-07,TCGA-78-7146-01A,ImmuneScore,810.231114583056,High,ImmuneScore
LUAD,TCGA-78-7146-01A-11R-2039-07,TCGA-78-7146-01A,ESTIMATEScore,378.771184712705,High,ESTIMATEScore
LUAD,TCGA-78-7146-01A-11R-2039-07,TCGA-78-7146-01A,TumorPurity,0.78963255294457,High,TumorPurity
LUAD,TCGA-62-8398-01A-11R-2326-07,TCGA-62-8398-01A,StromalScore,40.4918456983836,High,StromalScore
LUAD,TCGA-62-8398-01A-11R-2326-07,TCGA-62-8398-01A,ImmuneScore,1336.41666584405,High,ImmuneScore
LUAD,TCGA-62-8398-01A-11R-2326-07,TCGA-62-8398-01A,ESTIMATEScore,1376.90851154243,High,ESTIMATEScore
LUAD,TCGA-62-8398-01A-11R-2326-07,TCGA-62-8398-01A,TumorPurity,0.691594952885168,High,TumorPurity
LUAD,TCGA-05-5420-01A-01R-1628-07,TCGA-05-5420-01A,StromalScore,894.530058090427,Low,StromalScore
LUAD,TCGA-05-5420-01A-01R-1628-07,TCGA-05-5420-01A,ImmuneScore,2888.93494583822,Low,ImmuneScore
LUAD,TCGA-05-5420-01A-01R-1628-07,TCGA-05-5420-01A,ESTIMATEScore,3783.46500392865,Low,ESTIMATEScore
LUAD,TCGA-05-5420-01A-01R-1628-07,TCGA-05-5420-01A,TumorPurity,0.399013144040275,Low,TumorPurity
LUAD,TCGA-55-8089-01A-11R-2241-07,TCGA-55-8089-01A,StromalScore,775.916587880168,High,StromalScore
LUAD,TCGA-55-8089-01A-11R-2241-07,TCGA-55-8089-01A,ImmuneScore,2892.07468118604,High,ImmuneScore
LUAD,TCGA-55-8089-01A-11R-2241-07,TCGA-55-8089-01A,ESTIMATEScore,3667.99126906621,High,ESTIMATEScore
LUAD,TCGA-55-8089-01A-11R-2241-07,TCGA-55-8089-01A,TumorPurity,0.414497490071334,High,TumorPurity
LUAD,TCGA-50-6673-01A-11R-1949-07,TCGA-50-6673-01A,StromalScore,530.737193916151,Low,StromalScore
LUAD,TCGA-50-6673-01A-11R-1949-07,TCGA-50-6673-01A,ImmuneScore,1152.46094160669,Low,ImmuneScore
LUAD,TCGA-50-6673-01A-11R-1949-07,TCGA-50-6673-01A,ESTIMATEScore,1683.19813552285,Low,ESTIMATEScore
LUAD,TCGA-50-6673-01A-11R-1949-07,TCGA-50-6673-01A,TumorPurity,0.658433233677089,Low,TumorPurity
LUAD,TCGA-55-A4DG-01A-11R-A24H-07,TCGA-55-A4DG-01A,StromalScore,-237.975151753409,High,StromalScore
LUAD,TCGA-55-A4DG-01A-11R-A24H-07,TCGA-55-A4DG-01A,ImmuneScore,1449.96846706477,High,ImmuneScore
LUAD,TCGA-55-A4DG-01A-11R-A24H-07,TCGA-55-A4DG-01A,ESTIMATEScore,1211.99331531136,High,ESTIMATEScore
LUAD,TCGA-55-A4DG-01A-11R-A24H-07,TCGA-55-A4DG-01A,TumorPurity,0.708875441499014,High,TumorPurity
LUAD,TCGA-78-7166-01A-12R-2066-07,TCGA-78-7166-01A,StromalScore,-750.428683188429,Low,StromalScore
LUAD,TCGA-78-7166-01A-12R-2066-07,TCGA-78-7166-01A,ImmuneScore,828.453414634778,Low,ImmuneScore
LUAD,TCGA-78-7166-01A-12R-2066-07,TCGA-78-7166-01A,ESTIMATEScore,78.0247314463492,Low,ESTIMATEScore
LUAD,TCGA-78-7166-01A-12R-2066-07,TCGA-78-7166-01A,TumorPurity,0.815941590868078,Low,TumorPurity
LUAD,TCGA-44-7671-01A-11R-2066-07,TCGA-44-7671-01A,StromalScore,336.869016209595,Low,StromalScore
LUAD,TCGA-44-7671-01A-11R-2066-07,TCGA-44-7671-01A,ImmuneScore,355.249572171777,Low,ImmuneScore
LUAD,TCGA-44-7671-01A-11R-2066-07,TCGA-44-7671-01A,ESTIMATEScore,692.118588381372,Low,ESTIMATEScore
LUAD,TCGA-44-7671-01A-11R-2066-07,TCGA-44-7671-01A,TumorPurity,0.760585291459305,Low,TumorPurity
LUAD,TCGA-64-1678-01A-01R-0946-07,TCGA-64-1678-01A,StromalScore,-721.112566051006,Low,StromalScore
LUAD,TCGA-64-1678-01A-01R-0946-07,TCGA-64-1678-01A,ImmuneScore,67.5389686189943,Low,ImmuneScore
LUAD,TCGA-64-1678-01A-01R-0946-07,TCGA-64-1678-01A,ESTIMATEScore,-653.573597432011,Low,ESTIMATEScore
LUAD,TCGA-64-1678-01A-01R-0946-07,TCGA-64-1678-01A,TumorPurity,0.873207794825862,Low,TumorPurity
LUAD,TCGA-55-7724-01A-11R-2170-07,TCGA-55-7724-01A,StromalScore,924.363086909701,Low,StromalScore
LUAD,TCGA-55-7724-01A-11R-2170-07,TCGA-55-7724-01A,ImmuneScore,2031.81726599939,Low,ImmuneScore
LUAD,TCGA-55-7724-01A-11R-2170-07,TCGA-55-7724-01A,ESTIMATEScore,2956.18035290909,Low,ESTIMATEScore
LUAD,TCGA-55-7724-01A-11R-2170-07,TCGA-55-7724-01A,TumorPurity,0.507151198157392,Low,TumorPurity
LUAD,TCGA-86-8668-01A-11R-2403-07,TCGA-86-8668-01A,StromalScore,967.629651348903,High,StromalScore
LUAD,TCGA-86-8668-01A-11R-2403-07,TCGA-86-8668-01A,ImmuneScore,1657.46383911849,High,ImmuneScore
LUAD,TCGA-86-8668-01A-11R-2403-07,TCGA-86-8668-01A,ESTIMATEScore,2625.09349046739,High,ESTIMATEScore
LUAD,TCGA-86-8668-01A-11R-2403-07,TCGA-86-8668-01A,TumorPurity,0.548421906887196,High,TumorPurity
LUAD,TCGA-95-7947-01A-11R-2187-07,TCGA-95-7947-01A,StromalScore,-544.25111095682,High,StromalScore
LUAD,TCGA-95-7947-01A-11R-2187-07,TCGA-95-7947-01A,ImmuneScore,1263.80336949366,High,ImmuneScore
LUAD,TCGA-95-7947-01A-11R-2187-07,TCGA-95-7947-01A,ESTIMATEScore,719.552258536843,High,ESTIMATEScore
LUAD,TCGA-95-7947-01A-11R-2187-07,TCGA-95-7947-01A,TumorPurity,0.757964686071443,High,TumorPurity
LUAD,TCGA-05-4397-01A-01R-1206-07,TCGA-05-4397-01A,StromalScore,-374.360881265601,High,StromalScore
LUAD,TCGA-05-4397-01A-01R-1206-07,TCGA-05-4397-01A,ImmuneScore,1023.6358008608,High,ImmuneScore
LUAD,TCGA-05-4397-01A-01R-1206-07,TCGA-05-4397-01A,ESTIMATEScore,649.274919595201,High,ESTIMATEScore
LUAD,TCGA-05-4397-01A-01R-1206-07,TCGA-05-4397-01A,TumorPurity,0.764653251479004,High,TumorPurity
LUAD,TCGA-78-7163-01A-12R-2066-07,TCGA-78-7163-01A,StromalScore,-1549.74454982056,Low,StromalScore
LUAD,TCGA-78-7163-01A-12R-2066-07,TCGA-78-7163-01A,ImmuneScore,309.621005937176,Low,ImmuneScore
LUAD,TCGA-78-7163-01A-12R-2066-07,TCGA-78-7163-01A,ESTIMATEScore,-1240.12354388339,Low,ESTIMATEScore
LUAD,TCGA-78-7163-01A-12R-2066-07,TCGA-78-7163-01A,TumorPurity,0.911881480081562,Low,TumorPurity
LUAD,TCGA-73-7499-01A-11R-2187-07,TCGA-73-7499-01A,StromalScore,333.697381451329,High,StromalScore
LUAD,TCGA-73-7499-01A-11R-2187-07,TCGA-73-7499-01A,ImmuneScore,2171.59419382102,High,ImmuneScore
LUAD,TCGA-73-7499-01A-11R-2187-07,TCGA-73-7499-01A,ESTIMATEScore,2505.29157527235,High,ESTIMATEScore
LUAD,TCGA-73-7499-01A-11R-2187-07,TCGA-73-7499-01A,TumorPurity,0.563041403819114,High,TumorPurity
LUAD,TCGA-75-5122-01A-01R-1755-07,TCGA-75-5122-01A,StromalScore,854.51908556002,High,StromalScore
LUAD,TCGA-75-5122-01A-01R-1755-07,TCGA-75-5122-01A,ImmuneScore,3382.03458167218,High,ImmuneScore
LUAD,TCGA-75-5122-01A-01R-1755-07,TCGA-75-5122-01A,ESTIMATEScore,4236.5536672322,High,ESTIMATEScore
LUAD,TCGA-75-5122-01A-01R-1755-07,TCGA-75-5122-01A,TumorPurity,0.337191595479368,High,TumorPurity
LUAD,TCGA-49-AAR9-01A-21R-A41B-07,TCGA-49-AAR9-01A,StromalScore,-723.683927668751,High,StromalScore
LUAD,TCGA-49-AAR9-01A-21R-A41B-07,TCGA-49-AAR9-01A,ImmuneScore,60.2044670527406,High,ImmuneScore
LUAD,TCGA-49-AAR9-01A-21R-A41B-07,TCGA-49-AAR9-01A,ESTIMATEScore,-663.47946061601,High,ESTIMATEScore
LUAD,TCGA-49-AAR9-01A-21R-A41B-07,TCGA-49-AAR9-01A,TumorPurity,0.873915507634899,High,TumorPurity
LUAD,TCGA-J2-A4AD-01A-11R-A24H-07,TCGA-J2-A4AD-01A,StromalScore,-183.998539583054,High,StromalScore
LUAD,TCGA-J2-A4AD-01A-11R-A24H-07,TCGA-J2-A4AD-01A,ImmuneScore,216.045416148181,High,ImmuneScore
LUAD,TCGA-J2-A4AD-01A-11R-A24H-07,TCGA-J2-A4AD-01A,ESTIMATEScore,32.0468765651271,High,ESTIMATEScore
LUAD,TCGA-J2-A4AD-01A-11R-A24H-07,TCGA-J2-A4AD-01A,TumorPurity,0.819824816367467,High,TumorPurity
LUAD,TCGA-55-1592-01A-01R-0946-07,TCGA-55-1592-01A,StromalScore,227.300366527377,High,StromalScore
LUAD,TCGA-55-1592-01A-01R-0946-07,TCGA-55-1592-01A,ImmuneScore,1264.65321316688,High,ImmuneScore
LUAD,TCGA-55-1592-01A-01R-0946-07,TCGA-55-1592-01A,ESTIMATEScore,1491.95357969426,High,ESTIMATEScore
LUAD,TCGA-55-1592-01A-01R-0946-07,TCGA-55-1592-01A,TumorPurity,0.679299480889253,High,TumorPurity
LUAD,TCGA-05-4249-01A-01R-1107-07,TCGA-05-4249-01A,StromalScore,360.569598644345,High,StromalScore
LUAD,TCGA-05-4249-01A-01R-1107-07,TCGA-05-4249-01A,ImmuneScore,1551.75188054967,High,ImmuneScore
LUAD,TCGA-05-4249-01A-01R-1107-07,TCGA-05-4249-01A,ESTIMATEScore,1912.32147919401,High,ESTIMATEScore
LUAD,TCGA-05-4249-01A-01R-1107-07,TCGA-05-4249-01A,TumorPurity,0.63275239758876,High,TumorPurity
LUAD,TCGA-55-A493-01A-11R-A24H-07,TCGA-55-A493-01A,StromalScore,368.023894017083,High,StromalScore
LUAD,TCGA-55-A493-01A-11R-A24H-07,TCGA-55-A493-01A,ImmuneScore,2210.3649958101,High,ImmuneScore
LUAD,TCGA-55-A493-01A-11R-A24H-07,TCGA-55-A493-01A,ESTIMATEScore,2578.38888982718,High,ESTIMATEScore
LUAD,TCGA-55-A493-01A-11R-A24H-07,TCGA-55-A493-01A,TumorPurity,0.55414171714151,High,TumorPurity
LUAD,TCGA-44-2668-01B-02R-A277-07,TCGA-44-2668-01B,StromalScore,990.348312944825,High,StromalScore
LUAD,TCGA-44-2668-01B-02R-A277-07,TCGA-44-2668-01B,ImmuneScore,2463.45823553187,High,ImmuneScore
LUAD,TCGA-44-2668-01B-02R-A277-07,TCGA-44-2668-01B,ESTIMATEScore,3453.8065484767,High,ESTIMATEScore
LUAD,TCGA-44-2668-01B-02R-A277-07,TCGA-44-2668-01B,TumorPurity,0.442899769643588,High,TumorPurity
LUAD,TCGA-55-7728-01A-11R-2187-07,TCGA-55-7728-01A,StromalScore,40.8659396466864,Low,StromalScore
LUAD,TCGA-55-7728-01A-11R-2187-07,TCGA-55-7728-01A,ImmuneScore,2745.41233272031,Low,ImmuneScore
LUAD,TCGA-55-7728-01A-11R-2187-07,TCGA-55-7728-01A,ESTIMATEScore,2786.27827236699,Low,ESTIMATEScore
LUAD,TCGA-55-7728-01A-11R-2187-07,TCGA-55-7728-01A,TumorPurity,0.528485676003045,Low,TumorPurity
LUAD,TCGA-L9-A8F4-01A-11R-A39D-07,TCGA-L9-A8F4-01A,StromalScore,289.668354230289,High,StromalScore
LUAD,TCGA-L9-A8F4-01A-11R-A39D-07,TCGA-L9-A8F4-01A,ImmuneScore,2080.87874595671,High,ImmuneScore
LUAD,TCGA-L9-A8F4-01A-11R-A39D-07,TCGA-L9-A8F4-01A,ESTIMATEScore,2370.547100187,High,ESTIMATEScore
LUAD,TCGA-L9-A8F4-01A-11R-A39D-07,TCGA-L9-A8F4-01A,TumorPurity,0.579276080902814,High,TumorPurity
LUAD,TCGA-99-8028-01A-11R-2241-07,TCGA-99-8028-01A,StromalScore,1511.10247567584,Low,StromalScore
LUAD,TCGA-99-8028-01A-11R-2241-07,TCGA-99-8028-01A,ImmuneScore,3035.70987006951,Low,ImmuneScore
LUAD,TCGA-99-8028-01A-11R-2241-07,TCGA-99-8028-01A,ESTIMATEScore,4546.81234574535,Low,ESTIMATEScore
LUAD,TCGA-99-8028-01A-11R-2241-07,TCGA-99-8028-01A,TumorPurity,0.293981556377806,Low,TumorPurity
LUAD,TCGA-64-1680-01A-02R-0946-07,TCGA-64-1680-01A,StromalScore,-501.876722308544,Low,StromalScore
LUAD,TCGA-64-1680-01A-02R-0946-07,TCGA-64-1680-01A,ImmuneScore,806.286240004388,Low,ImmuneScore
LUAD,TCGA-64-1680-01A-02R-0946-07,TCGA-64-1680-01A,ESTIMATEScore,304.409517695844,Low,ESTIMATEScore
LUAD,TCGA-64-1680-01A-02R-0946-07,TCGA-64-1680-01A,TumorPurity,0.796282869139937,Low,TumorPurity
LUAD,TCGA-75-5125-01A-01R-1755-07,TCGA-75-5125-01A,StromalScore,533.887141437951,High,StromalScore
LUAD,TCGA-75-5125-01A-01R-1755-07,TCGA-75-5125-01A,ImmuneScore,2053.70477637024,High,ImmuneScore
LUAD,TCGA-75-5125-01A-01R-1755-07,TCGA-75-5125-01A,ESTIMATEScore,2587.59191780819,High,ESTIMATEScore
LUAD,TCGA-75-5125-01A-01R-1755-07,TCGA-75-5125-01A,TumorPurity,0.55301669437771,High,TumorPurity
LUAD,TCGA-78-7167-01A-11R-2066-07,TCGA-78-7167-01A,StromalScore,-469.026872268936,Low,StromalScore
LUAD,TCGA-78-7167-01A-11R-2066-07,TCGA-78-7167-01A,ImmuneScore,128.085734761966,Low,ImmuneScore
LUAD,TCGA-78-7167-01A-11R-2066-07,TCGA-78-7167-01A,ESTIMATEScore,-340.941137506971,Low,ESTIMATEScore
LUAD,TCGA-78-7167-01A-11R-2066-07,TCGA-78-7167-01A,TumorPurity,0.849931529640704,Low,TumorPurity
LUAD,TCGA-62-A46R-01A-11R-A24H-07,TCGA-62-A46R-01A,StromalScore,246.213675485707,High,StromalScore
LUAD,TCGA-62-A46R-01A-11R-A24H-07,TCGA-62-A46R-01A,ImmuneScore,1795.02741829788,High,ImmuneScore
LUAD,TCGA-62-A46R-01A-11R-A24H-07,TCGA-62-A46R-01A,ESTIMATEScore,2041.24109378358,High,ESTIMATEScore
LUAD,TCGA-62-A46R-01A-11R-A24H-07,TCGA-62-A46R-01A,TumorPurity,0.617986172568406,High,TumorPurity
LUAD,TCGA-64-5775-01A-01R-1628-07,TCGA-64-5775-01A,StromalScore,121.040794490016,High,StromalScore
LUAD,TCGA-64-5775-01A-01R-1628-07,TCGA-64-5775-01A,ImmuneScore,936.031535337982,High,ImmuneScore
LUAD,TCGA-64-5775-01A-01R-1628-07,TCGA-64-5775-01A,ESTIMATEScore,1057.072329828,High,ESTIMATEScore
LUAD,TCGA-64-5775-01A-01R-1628-07,TCGA-64-5775-01A,TumorPurity,0.72473048856103,High,TumorPurity
LUAD,TCGA-86-8056-01A-11R-2241-07,TCGA-86-8056-01A,StromalScore,225.379755647973,High,StromalScore
LUAD,TCGA-86-8056-01A-11R-2241-07,TCGA-86-8056-01A,ImmuneScore,1418.01874469205,High,ImmuneScore
LUAD,TCGA-86-8056-01A-11R-2241-07,TCGA-86-8056-01A,ESTIMATEScore,1643.39850034002,High,ESTIMATEScore
LUAD,TCGA-86-8056-01A-11R-2241-07,TCGA-86-8056-01A,TumorPurity,0.662818984163789,High,TumorPurity
LUAD,TCGA-55-7726-01A-11R-2170-07,TCGA-55-7726-01A,StromalScore,1218.02921974764,High,StromalScore
LUAD,TCGA-55-7726-01A-11R-2170-07,TCGA-55-7726-01A,ImmuneScore,1144.33712207102,High,ImmuneScore
LUAD,TCGA-55-7726-01A-11R-2170-07,TCGA-55-7726-01A,ESTIMATEScore,2362.36634181866,High,ESTIMATEScore
LUAD,TCGA-55-7726-01A-11R-2170-07,TCGA-55-7726-01A,TumorPurity,0.580254505763482,High,TumorPurity
LUAD,TCGA-62-A46V-01A-11R-A24H-07,TCGA-62-A46V-01A,StromalScore,391.001406116999,High,StromalScore
LUAD,TCGA-62-A46V-01A-11R-A24H-07,TCGA-62-A46V-01A,ImmuneScore,806.917931193845,High,ImmuneScore
LUAD,TCGA-62-A46V-01A-11R-A24H-07,TCGA-62-A46V-01A,ESTIMATEScore,1197.91933731084,High,ESTIMATEScore
LUAD,TCGA-62-A46V-01A-11R-A24H-07,TCGA-62-A46V-01A,TumorPurity,0.710331074290705,High,TumorPurity
LUAD,TCGA-MP-A4T7-01A-11R-A24X-07,TCGA-MP-A4T7-01A,StromalScore,-358.812369181948,Low,StromalScore
