Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label,Feature_Display,Center,Spread,Low_Z,High_Z,Diff_Z,FDR_star
TGCT,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/TGCT/TGCT_TIDE_score_long.csv,MDSC,75,75,0.0275599098330191,0.0496479040216954,0.0220879941886763,0.000103274982446175,0.000172124970743625,***,P=1.03e-04,FDR=1.72e-04,MDSC,0.0245951802567663,0.0169871580848144,0.174527696831356,1.47480370994633,1.30027601311498,***
TGCT,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/TGCT/TGCT_TIDE_score_long.csv,DYSFUNCTION,75,75,-0.197759289442901,-0.324735076289693,-0.126975786846792,7.27019522865854e-07,3.63509761432927e-06,****,P=7.27e-07,FDR=3.64e-06,T-cell dysfunction,-0.121938022256179,0.112465199954439,-0.674175364623356,-1.80319827035981,-1.12902290573645,****
TGCT,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/TGCT/TGCT_TIDE_score_long.csv,TAMM2,75,75,0.00466536328097895,0.0122038266045341,0.00753846332355515,0.000101689611594512,0.000172124970743625,***,P=1.02e-04,FDR=1.72e-04,TAM M2,-0.00262703812671226,0.00966502050581696,0.754514840739575,1.53448869791019,0.779973857170616,***
TGCT,Tregs_xCell,Tregs,Immune suppression,xCell,IOBR::deconvo_tme(method='xcell'),TREGS,77,79,0,0,0,0.0767550862723311,0.0959438578404139,ns,P=0.0768,FDR=0.0959,Tregs,1.97988101305249e-23,2.93537158995162e-23,-0.674490759476595,-0.674490759476595,0,""
THCA,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THCA/THCA_TIDE_score_long.csv,MDSC,252,252,0.0180252747361701,0.0203237442511719,0.0022984695150018,0.000732981494270091,0.00366490747135046,***,P=7.33e-04,FDR=0.00366,MDSC,0.0245951802567663,0.0169871580848144,-0.38675718962487,-0.251450889210999,0.13530630041387,**
THCA,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THCA/THCA_TIDE_score_long.csv,DYSFUNCTION,252,252,-0.0408111724780072,-0.0507057934050705,-0.00989462092706325,0.0692049276830476,0.115341546138413,ns,P=0.0692,FDR=0.115,T-cell dysfunction,-0.121938022256179,0.112465199954439,0.721350691689846,0.633371290674494,-0.0879794010153517,""
THCA,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THCA/THCA_TIDE_score_long.csv,TAMM2,252,252,-0.000500339594228041,-0.000900283415482856,-0.000399943821254816,0.803151050949733,0.803151050949733,ns,P=0.803,FDR=0.803,TAM M2,-0.00262703812671226,0.00966502050581696,0.2200407677567,0.178660222209579,-0.0413805455471208,""
THCA,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,287,284,0.0113549315746843,0.0124604301228595,0.00110549854817514,0.0205459517896308,0.0513648794740769,*,P=0.0205,FDR=0.0514,Tregs,1.97988101305249e-23,2.93537158995162e-23,3.8683114647408e+20,4.24492427654274e+20,37661281180193600000,""
UCEC,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCEC/UCEC_TIDE_score_long.csv,MDSC,272,273,0.0342051017828988,0.0492686727227795,0.0150635709398807,5.82018461422252e-24,1.45504615355563e-23,****,P=5.82e-24,FDR=1.46e-23,MDSC,0.0245951802567663,0.0169871580848144,0.565716847877177,1.45247912233595,0.88676227445877,****
UCEC,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCEC/UCEC_TIDE_score_long.csv,DYSFUNCTION,272,273,-0.133740832959516,-0.252116615528429,-0.118375782568914,7.35274903401469e-40,3.67637451700734e-39,****,P=7.35e-40,FDR=3.68e-39,T-cell dysfunction,-0.121938022256179,0.112465199954439,-0.104946336361105,-1.15750110545295,-1.05255476909185,****
UCEC,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCEC/UCEC_TIDE_score_long.csv,TAMM2,272,273,0.00122719923799292,0.00463686797260474,0.00340966873461182,0.000802054872385563,0.00133675812064261,***,P=8.02e-04,FDR=0.00134,TAM M2,-0.00262703812671226,0.00966502050581696,0.398782119746717,0.751566548145983,0.352784428399266,**
UCEC,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,280,297,0.0144743084229059,0.0157482102510056,0.00127390182809976,0.205020518887941,0.256275648609927,ns,P=0.205,FDR=0.256,Tregs,1.97988101305249e-23,2.93537158995162e-23,4.93099697239505e+20,5.36498012889235e+20,4.339831564973e+19,""
