Cancer,Feature,Display,Category,Method,Source,Canonical,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Significance,P_label,FDR_label,Feature_Display,Center,Spread,Low_Z,High_Z,Diff_Z,FDR_star
THYM,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/THYM/THYM_TIDE_score_long.csv,TAMM2,60,60,0.0189231396611085,0.0277362466227937,0.0088131069616852,1.2862335707758e-06,6.43116785387899e-06,****,P=1.29e-06,FDR=6.43e-06,TAM M2,-0.00262703812671226,0.00966502050581696,2.22970843929929,3.14156444171346,0.911856002414167,****
THYM,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,60,62,0.00698751660453371,0,-0.00698751660453371,0.0308746992729343,0.0514578321215571,*,P=0.0309,FDR=0.0515,Tregs,1.97988101305249e-23,2.93537158995162e-23,2.38045385069932e+20,-0.674490759476595,-2.38045385069932e+20,""
UCEC,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCEC/UCEC_TIDE_score_long.csv,MDSC,272,273,0.0342051017828988,0.0492686727227795,0.0150635709398807,5.82018461422252e-24,1.45504615355563e-23,****,P=5.82e-24,FDR=1.46e-23,MDSC,0.0245951802567663,0.0169871580848144,0.565716847877177,1.45247912233595,0.88676227445877,****
UCEC,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCEC/UCEC_TIDE_score_long.csv,DYSFUNCTION,272,273,-0.133740832959516,-0.252116615528429,-0.118375782568914,7.35274903401469e-40,3.67637451700734e-39,****,P=7.35e-40,FDR=3.68e-39,T-cell dysfunction,-0.121938022256179,0.112465199954439,-0.104946336361105,-1.15750110545295,-1.05255476909185,****
UCEC,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCEC/UCEC_TIDE_score_long.csv,TAMM2,272,273,0.00122719923799292,0.00463686797260474,0.00340966873461182,0.000802054872385563,0.00133675812064261,***,P=8.02e-04,FDR=0.00134,TAM M2,-0.00262703812671226,0.00966502050581696,0.398782119746717,0.751566548145983,0.352784428399266,**
UCEC,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,280,297,0.0144743084229059,0.0157482102510056,0.00127390182809976,0.205020518887941,0.256275648609927,ns,P=0.205,FDR=0.256,Tregs,1.97988101305249e-23,2.93537158995162e-23,4.93099697239505e+20,5.36498012889235e+20,4.339831564973e+19,""
UCS,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCS/UCS_TIDE_score_long.csv,MDSC,28,29,0.04957412178653,0.0617229740116855,0.0121488522251555,0.000382841972703168,0.00191420986351584,***,P=3.83e-04,FDR=0.00191,MDSC,0.0245951802567663,0.0169871580848144,1.47046029742276,2.18563891438141,0.715178616958649,**
UCS,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCS/UCS_TIDE_score_long.csv,DYSFUNCTION,28,29,-0.223093611904254,-0.297248687503289,-0.0741550755990355,0.00116075757348164,0.00290189393370409,**,P=0.00116,FDR=0.0029,T-cell dysfunction,-0.121938022256179,0.112465199954439,-0.899439023707377,-1.5587992136068,-0.659360189899419,**
UCS,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UCS/UCS_TIDE_score_long.csv,TAMM2,28,29,0.0124284903865049,0.014256059466702,0.0018275690801971,0.119628331024065,0.199380551706775,ns,P=0.12,FDR=0.199,TAM M2,-0.00262703812671226,0.00966502050581696,1.55773373725962,1.7468248084164,0.189091071156773,""
UCS,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,28,29,0.011058876148771,0.0127937559570326,0.00173487980826166,0.228140625574639,0.285175781968299,ns,P=0.228,FDR=0.285,Tregs,1.97988101305249e-23,2.93537158995162e-23,3.7674535607784e+20,4.35847917886384e+20,5.9102561808544e+19,""
UVM,MDSC,MDSC,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UVM/UVM_TIDE_score_long.csv,MDSC,40,40,0.0378843572672445,0.0388770057694687,0.000992648502224254,0.613431372955167,0.766789216193958,ns,P=0.613,FDR=0.767,MDSC,0.0245951802567663,0.0169871580848144,0.782307254935009,0.840742485670371,0.0584352307353623,""
UVM,Dysfunction,Dysfunction,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UVM/UVM_TIDE_score_long.csv,DYSFUNCTION,40,40,-0.151754937322744,-0.259007414837996,-0.107252477515252,6.37006589377463e-07,1.59251647344366e-06,****,P=6.37e-07,FDR=1.59e-06,T-cell dysfunction,-0.121938022256179,0.112465199954439,-0.26512125598536,-1.2187716079049,-0.953650351919539,****
UVM,TAM M2,TAM M2,Immune suppression,TIDEpy,D:/R_workspace/summary/Repairium_pancancer_analysis_plan/03-res/Figure2_pan_cancer/K_TIDE/UVM/UVM_TIDE_score_long.csv,TAMM2,40,40,0.0121435296042053,0.0126644763472669,0.0005209467430616,0.911886916830624,0.911886916830624,ns,P=0.912,FDR=0.912,TAM M2,-0.00262703812671226,0.00966502050581696,1.52825001478557,1.58215023597476,0.053900221189191,""
UVM,Tregs_quantiseq,Tregs,Immune suppression,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TREGS,40,40,0.000969203405462811,0.00506560933493613,0.00409640592947332,5.61933065776174e-08,2.80966532888087e-07,****,P=5.62e-08,FDR=2.81e-07,Tregs,1.97988101305249e-23,2.93537158995162e-23,33018082234651100000,1.72571314387478e+20,1.39553232152827e+20,****
