cancer,gene,status,ok,contentType,error
"KIRP","RPA1","500","false","application/json;charset=utf-8",""
"KIRP","RPA2","500","false","application/json;charset=utf-8",""
"KIRP","RPA3","500","false","application/json;charset=utf-8",""
"KIRP","RRM2B","500","false","application/json;charset=utf-8",""
"KIRP","SETMAR","500","false","application/json;charset=utf-8",""
"KIRP","SETX","500","false","application/json;charset=utf-8",""
"KIRP","SHLD1","500","false","application/json;charset=utf-8",""
"KIRP","SHLD2","500","false","application/json;charset=utf-8",""
"KIRP","SHLD3","500","false","application/json;charset=utf-8",""
"KIRP","SHPRH","500","false","application/json;charset=utf-8",""
"KIRP","SLF1","500","false","application/json;charset=utf-8",""
"KIRP","SLX1A","500","false","application/json;charset=utf-8",""
"KIRP","SLX1B","500","false","application/json;charset=utf-8",""
"KIRP","SLX4","500","false","application/json;charset=utf-8",""
"KIRP","SMC5","500","false","application/json;charset=utf-8",""
"KIRP","SMC6","500","false","application/json;charset=utf-8",""
"KIRP","SMUG1","500","false","application/json;charset=utf-8",""
"KIRP","SPIDR","500","false","application/json;charset=utf-8",""
"KIRP","SPO11","500","false","application/json;charset=utf-8",""
"KIRP","SPRTN","500","false","application/json;charset=utf-8",""
"KIRP","STN1","500","false","application/json;charset=utf-8",""
"KIRP","SWI5","500","false","application/json;charset=utf-8",""
"KIRP","SWSAP1","500","false","application/json;charset=utf-8",""
"KIRP","TDG","500","false","application/json;charset=utf-8",""
"KIRP","TDP1","500","false","application/json;charset=utf-8",""
"KIRP","TDP2","500","false","application/json;charset=utf-8",""
"KIRP","TEN1","500","false","application/json;charset=utf-8",""
"KIRP","TONSL","500","false","application/json;charset=utf-8",""
"KIRP","TOP3A","500","false","application/json;charset=utf-8",""
"KIRP","TOPBP1","500","false","application/json;charset=utf-8",""
"KIRP","TP53","500","false","application/json;charset=utf-8",""
"KIRP","TP53BP1","500","false","application/json;charset=utf-8",""
"KIRP","TRAIP","500","false","application/json;charset=utf-8",""
"KIRP","UBE2A","500","false","application/json;charset=utf-8",""
"KIRP","UBE2B","500","false","application/json;charset=utf-8",""
"KIRP","UBE2T","500","false","application/json;charset=utf-8",""
"KIRP","UIMC1","500","false","application/json;charset=utf-8",""
"KIRP","UNG","500","false","application/json;charset=utf-8",""
"KIRP","USP1","500","false","application/json;charset=utf-8",""
"KIRP","UVSSA","500","false","application/json;charset=utf-8",""
"KIRP","WDR48","500","false","application/json;charset=utf-8",""
"KIRP","WRAP53","500","false","application/json;charset=utf-8",""
"KIRP","WRN","500","false","application/json;charset=utf-8",""
"KIRP","XAB2","500","false","application/json;charset=utf-8",""
"KIRP","XPA","500","false","application/json;charset=utf-8",""
"KIRP","XPC","500","false","application/json;charset=utf-8",""
"KIRP","XRCC1","500","false","application/json;charset=utf-8",""
"KIRP","XRCC2","500","false","application/json;charset=utf-8",""
"KIRP","XRCC3","500","false","application/json;charset=utf-8",""
"KIRP","XRCC4","500","false","application/json;charset=utf-8",""
"KIRP","XRCC5","500","false","application/json;charset=utf-8",""
"KIRP","XRCC6","500","false","application/json;charset=utf-8",""
"KIRP","ZGRF1","500","false","application/json;charset=utf-8",""
"KIRP","ZSWIM7","500","false","application/json;charset=utf-8",""
"LIHC","ABRAXAS1","500","false","application/json;charset=utf-8",""
"LIHC","ALKBH1","500","false","application/json;charset=utf-8",""
"LIHC","ALKBH2","500","false","application/json;charset=utf-8",""
"LIHC","ALKBH3","500","false","application/json;charset=utf-8",""
"LIHC","APEX1","500","false","application/json;charset=utf-8",""
"LIHC","APEX2","500","false","application/json;charset=utf-8",""
"LIHC","APLF","500","false","application/json;charset=utf-8",""
"LIHC","APTX","500","false","application/json;charset=utf-8",""
"LIHC","ATM","200","true","application/octet-stream;charset=utf-8",""
"LIHC","ATR","500","false","application/json;charset=utf-8",""
"LIHC","ATRIP","500","false","application/json;charset=utf-8",""
"LIHC","ATRX","500","false","application/json;charset=utf-8",""
"LIHC","AUNIP","500","false","application/json;charset=utf-8",""
"LIHC","BABAM1","500","false","application/json;charset=utf-8",""
"LIHC","BABAM2","500","false","application/json;charset=utf-8",""
"LIHC","BARD1","500","false","application/json;charset=utf-8",""
"LIHC","BLM","500","false","application/json;charset=utf-8",""
"LIHC","BOD1L1","500","false","application/json;charset=utf-8",""
"LIHC","BRAT1","500","false","application/json;charset=utf-8",""
"LIHC","BRCA1","500","false","application/json;charset=utf-8",""
"LIHC","BRCA2","500","false","application/json;charset=utf-8",""
"LIHC","BRCC3","500","false","application/json;charset=utf-8",""
"LIHC","BRIP1","500","false","application/json;charset=utf-8",""
"LIHC","CCNH","500","false","application/json;charset=utf-8",""
"LIHC","CDK7","500","false","application/json;charset=utf-8",""
"LIHC","CETN2","500","false","application/json;charset=utf-8",""
"LIHC","CHD1L","500","false","application/json;charset=utf-8",""
"LIHC","CHEK1","500","false","application/json;charset=utf-8",""
"LIHC","CHEK2","500","false","application/json;charset=utf-8",""
"LIHC","CIP2A","500","false","application/json;charset=utf-8",""
"LIHC","CLK2","500","false","application/json;charset=utf-8",""
"LIHC","CLSPN","500","false","application/json;charset=utf-8",""
"LIHC","CTC1","500","false","application/json;charset=utf-8",""
"LIHC","CUL4A","500","false","application/json;charset=utf-8",""
"LIHC","CUL4B","500","false","application/json;charset=utf-8",""
"LIHC","CYREN","500","false","application/json;charset=utf-8",""
"LIHC","DAXX","500","false","application/json;charset=utf-8",""
"LIHC","DCLRE1A","500","false","application/json;charset=utf-8",""
"LIHC","DCLRE1B","500","false","application/json;charset=utf-8",""
"LIHC","DCLRE1C","500","false","application/json;charset=utf-8",""
"LIHC","DDB1","500","false","application/json;charset=utf-8",""
"LIHC","DDB2","500","false","application/json;charset=utf-8",""
"LIHC","DDX11","500","false","application/json;charset=utf-8",""
"LIHC","DMC1","500","false","application/json;charset=utf-8",""
"LIHC","DNA2","500","false","application/json;charset=utf-8",""
"LIHC","DONSON","500","false","application/json;charset=utf-8",""
"LIHC","EME1","500","false","application/json;charset=utf-8",""
"LIHC","EME2","500","false","application/json;charset=utf-8",""
"LIHC","ENDOV","500","false","application/json;charset=utf-8",""
"LIHC","ERCC1","500","false","application/json;charset=utf-8",""
"LIHC","ERCC2","500","false","application/json;charset=utf-8",""
"LIHC","ERCC3","500","false","application/json;charset=utf-8",""
"LIHC","ERCC4","500","false","application/json;charset=utf-8",""
"LIHC","ERCC5","500","false","application/json;charset=utf-8",""
"LIHC","ERCC6","500","false","application/json;charset=utf-8",""
"LIHC","ERCC6L2","500","false","application/json;charset=utf-8",""
"LIHC","ERCC8","500","false","application/json;charset=utf-8",""
"LIHC","EXO1","500","false","application/json;charset=utf-8",""
"LIHC","EXO5","500","false","application/json;charset=utf-8",""
"LIHC","FAAP100","500","false","application/json;charset=utf-8",""
"LIHC","FAAP20","500","false","application/json;charset=utf-8",""
"LIHC","FAAP24","500","false","application/json;charset=utf-8",""
"LIHC","FAN1","500","false","application/json;charset=utf-8",""
"LIHC","FANCA","500","false","application/json;charset=utf-8",""
"LIHC","FANCB","500","false","application/json;charset=utf-8",""
"LIHC","FANCC","500","false","application/json;charset=utf-8",""
"LIHC","FANCD2","500","false","application/json;charset=utf-8",""
"LIHC","FANCE","500","false","application/json;charset=utf-8",""
"LIHC","FANCF","500","false","application/json;charset=utf-8",""
"LIHC","FANCG","500","false","application/json;charset=utf-8",""
"LIHC","FANCI","500","false","application/json;charset=utf-8",""
"LIHC","FANCL","500","false","application/json;charset=utf-8",""
"LIHC","FANCM","500","false","application/json;charset=utf-8",""
"LIHC","FEN1","500","false","application/json;charset=utf-8",""
"LIHC","GEN1","500","false","application/json;charset=utf-8",""
"LIHC","GTF2H1","500","false","application/json;charset=utf-8",""
"LIHC","GTF2H2","500","false","application/json;charset=utf-8",""
"LIHC","GTF2H3","500","false","application/json;charset=utf-8",""
"LIHC","GTF2H4","500","false","application/json;charset=utf-8",""
"LIHC","GTF2H5","500","false","application/json;charset=utf-8",""
"LIHC","H2AX","500","false","application/json;charset=utf-8",""
"LIHC","HELB","500","false","application/json;charset=utf-8",""
"LIHC","HELQ","500","false","application/json;charset=utf-8",""
"LIHC","HFM1","500","false","application/json;charset=utf-8",""
"LIHC","HLTF","500","false","application/json;charset=utf-8",""
"LIHC","HMCES","500","false","application/json;charset=utf-8",""
"LIHC","HUS1","500","false","application/json;charset=utf-8",""
"LIHC","LIG1","500","false","application/json;charset=utf-8",""
"LIHC","LIG3","500","false","application/json;charset=utf-8",""
"LIHC","LIG4","500","false","application/json;charset=utf-8",""
"LIHC","MAD2L2","500","false","application/json;charset=utf-8",""
"LIHC","MBD4","500","false","application/json;charset=utf-8",""
"LIHC","MCM8","500","false","application/json;charset=utf-8",""
"LIHC","MCM9","500","false","application/json;charset=utf-8",""
"LIHC","MDC1","500","false","application/json;charset=utf-8",""
"LIHC","MGMT","500","false","application/json;charset=utf-8",""
"LIHC","MLH1","500","false","application/json;charset=utf-8",""
"LIHC","MLH3","500","false","application/json;charset=utf-8",""
"LIHC","MMS19","500","false","application/json;charset=utf-8",""
"LIHC","MMS22L","500","false","application/json;charset=utf-8",""
"LIHC","MNAT1","500","false","application/json;charset=utf-8",""
"LIHC","MPG","500","false","application/json;charset=utf-8",""
"LIHC","MRE11","500","false","application/json;charset=utf-8",""
"LIHC","MSH2","500","false","application/json;charset=utf-8",""
"LIHC","MSH3","500","false","application/json;charset=utf-8",""
"LIHC","MSH4","500","false","application/json;charset=utf-8",""
"LIHC","MSH5","500","false","application/json;charset=utf-8",""
"LIHC","MSH6","500","false","application/json;charset=utf-8",""
"LIHC","MUS81","500","false","application/json;charset=utf-8",""
"LIHC","MUTYH","500","false","application/json;charset=utf-8",""
"LIHC","NABP2","500","false","application/json;charset=utf-8",""
"LIHC","NBN","500","false","application/json;charset=utf-8",""
"LIHC","NEIL1","500","false","application/json;charset=utf-8",""
"LIHC","NEIL2","500","false","application/json;charset=utf-8",""
"LIHC","NEIL3","500","false","application/json;charset=utf-8",""
"LIHC","NHEJ1","500","false","application/json;charset=utf-8",""
"LIHC","NTHL1","500","false","application/json;charset=utf-8",""
"LIHC","OGG1","500","false","application/json;charset=utf-8",""
"LIHC","PALB2","500","false","application/json;charset=utf-8",""
"LIHC","PARG","500","false","application/json;charset=utf-8",""
"LIHC","PARP1","500","false","application/json;charset=utf-8",""
"LIHC","PARP2","500","false","application/json;charset=utf-8",""
"LIHC","PARP3","500","false","application/json;charset=utf-8",""
"LIHC","PAXIP1","500","false","application/json;charset=utf-8",""
"LIHC","PAXX","500","false","application/json;charset=utf-8",""
"LIHC","PCNA","500","false","application/json;charset=utf-8",""
"LIHC","PIF1","500","false","application/json;charset=utf-8",""
"LIHC","PMS1","500","false","application/json;charset=utf-8",""
"LIHC","PMS2","500","false","application/json;charset=utf-8",""
"LIHC","PNKP","500","false","application/json;charset=utf-8",""
"LIHC","POLB","500","false","application/json;charset=utf-8",""
"LIHC","POLD1","500","false","application/json;charset=utf-8",""
"LIHC","POLD2","500","false","application/json;charset=utf-8",""
"LIHC","POLD3","500","false","application/json;charset=utf-8",""
"LIHC","POLD4","500","false","application/json;charset=utf-8",""
"LIHC","POLE","500","false","application/json;charset=utf-8",""
"LIHC","POLE2","500","false","application/json;charset=utf-8",""
"LIHC","POLE3","500","false","application/json;charset=utf-8",""
"LIHC","POLE4","500","false","application/json;charset=utf-8",""
"LIHC","POLH","500","false","application/json;charset=utf-8",""
"LIHC","POLI","500","false","application/json;charset=utf-8",""
"LIHC","POLK","500","false","application/json;charset=utf-8",""
"LIHC","POLL","500","false","application/json;charset=utf-8",""
"LIHC","POLM","500","false","application/json;charset=utf-8",""
"LIHC","POLN","500","false","application/json;charset=utf-8",""
"LIHC","POLQ","500","false","application/json;charset=utf-8",""
"LIHC","PRIMPOL","500","false","application/json;charset=utf-8",""
"LIHC","PRKDC","500","false","application/json;charset=utf-8",""
"LIHC","PRPF19","500","false","application/json;charset=utf-8",""
"LIHC","RAD1","500","false","application/json;charset=utf-8",""
"LIHC","RAD17","500","false","application/json;charset=utf-8",""
"LIHC","RAD18","500","false","application/json;charset=utf-8",""
"LIHC","RAD23A","500","false","application/json;charset=utf-8",""
"LIHC","RAD23B","500","false","application/json;charset=utf-8",""
"LIHC","RAD50","500","false","application/json;charset=utf-8",""
"LIHC","RAD51","500","false","application/json;charset=utf-8",""
"LIHC","RAD51AP1","500","false","application/json;charset=utf-8",""
"LIHC","RAD51AP2","500","false","application/json;charset=utf-8",""
"LIHC","RAD51B","500","false","application/json;charset=utf-8",""
"LIHC","RAD51C","500","false","application/json;charset=utf-8",""
"LIHC","RAD51D","500","false","application/json;charset=utf-8",""
"LIHC","RAD52","500","false","application/json;charset=utf-8",""
"LIHC","RAD54B","500","false","application/json;charset=utf-8",""
"LIHC","RAD54L","500","false","application/json;charset=utf-8",""
"LIHC","RAD9A","500","false","application/json;charset=utf-8",""
"LIHC","RADX","500","false","application/json;charset=utf-8",""
"LIHC","RBBP8","500","false","application/json;charset=utf-8",""
"LIHC","RDM1","500","false","application/json;charset=utf-8",""
"LIHC","RECQL","500","false","application/json;charset=utf-8",""
"LIHC","RECQL4","500","false","application/json;charset=utf-8",""
"LIHC","RECQL5","500","false","application/json;charset=utf-8",""
"LIHC","REV1","500","false","application/json;charset=utf-8",""
"LIHC","REV3L","500","false","application/json;charset=utf-8",""
"LIHC","RFWD3","500","false","application/json;charset=utf-8",""
"LIHC","RIF1","500","false","application/json;charset=utf-8",""
"LIHC","RMI1","500","false","application/json;charset=utf-8",""
"LIHC","RNASEH2A","500","false","application/json;charset=utf-8",""
"LIHC","RNASEH2B","500","false","application/json;charset=utf-8",""
"LIHC","RNASEH2C","500","false","application/json;charset=utf-8",""
"LIHC","RNF168","500","false","application/json;charset=utf-8",""
"LIHC","RNF169","500","false","application/json;charset=utf-8",""
"LIHC","RNF8","500","false","application/json;charset=utf-8",""
"LIHC","RPA1","500","false","application/json;charset=utf-8",""
"LIHC","RPA2","500","false","application/json;charset=utf-8",""
"LIHC","RPA3","500","false","application/json;charset=utf-8",""
"LIHC","RRM2B","500","false","application/json;charset=utf-8",""
"LIHC","SETMAR","500","false","application/json;charset=utf-8",""
"LIHC","SETX","500","false","application/json;charset=utf-8",""
"LIHC","SHLD1","500","false","application/json;charset=utf-8",""
"LIHC","SHLD2","500","false","application/json;charset=utf-8",""
"LIHC","SHLD3","500","false","application/json;charset=utf-8",""
"LIHC","SHPRH","500","false","application/json;charset=utf-8",""
"LIHC","SLF1","500","false","application/json;charset=utf-8",""
"LIHC","SLX1A","500","false","application/json;charset=utf-8",""
"LIHC","SLX1B","500","false","application/json;charset=utf-8",""
"LIHC","SLX4","500","false","application/json;charset=utf-8",""
"LIHC","SMC5","500","false","application/json;charset=utf-8",""
"LIHC","SMC6","500","false","application/json;charset=utf-8",""
"LIHC","SMUG1","500","false","application/json;charset=utf-8",""
"LIHC","SPIDR","500","false","application/json;charset=utf-8",""
"LIHC","SPO11","500","false","application/json;charset=utf-8",""
"LIHC","SPRTN","500","false","application/json;charset=utf-8",""
"LIHC","STN1","500","false","application/json;charset=utf-8",""
"LIHC","SWI5","500","false","application/json;charset=utf-8",""
"LIHC","SWSAP1","500","false","application/json;charset=utf-8",""
"LIHC","TDG","500","false","application/json;charset=utf-8",""
"LIHC","TDP1","500","false","application/json;charset=utf-8",""
"LIHC","TDP2","500","false","application/json;charset=utf-8",""
"LIHC","TEN1","500","false","application/json;charset=utf-8",""
"LIHC","TONSL","500","false","application/json;charset=utf-8",""
"LIHC","TOP3A","500","false","application/json;charset=utf-8",""
"LIHC","TOPBP1","500","false","application/json;charset=utf-8",""
"LIHC","TP53","200","true","application/octet-stream;charset=utf-8",""
"LIHC","TP53BP1","500","false","application/json;charset=utf-8",""
"LIHC","TRAIP","500","false","application/json;charset=utf-8",""
"LIHC","UBE2A","500","false","application/json;charset=utf-8",""
"LIHC","UBE2B","500","false","application/json;charset=utf-8",""
"LIHC","UBE2T","500","false","application/json;charset=utf-8",""
"LIHC","UIMC1","500","false","application/json;charset=utf-8",""
"LIHC","UNG","500","false","application/json;charset=utf-8",""
"LIHC","USP1","500","false","application/json;charset=utf-8",""
"LIHC","UVSSA","500","false","application/json;charset=utf-8",""
"LIHC","WDR48","500","false","application/json;charset=utf-8",""
"LIHC","WRAP53","500","false","application/json;charset=utf-8",""
"LIHC","WRN","500","false","application/json;charset=utf-8",""
"LIHC","XAB2","500","false","application/json;charset=utf-8",""
"LIHC","XPA","500","false","application/json;charset=utf-8",""
"LIHC","XPC","500","false","application/json;charset=utf-8",""
"LIHC","XRCC1","500","false","application/json;charset=utf-8",""
"LIHC","XRCC2","500","false","application/json;charset=utf-8",""
"LIHC","XRCC3","500","false","application/json;charset=utf-8",""
"LIHC","XRCC4","500","false","application/json;charset=utf-8",""
"LIHC","XRCC5","500","false","application/json;charset=utf-8",""
"LIHC","XRCC6","500","false","application/json;charset=utf-8",""
"LIHC","ZGRF1","500","false","application/json;charset=utf-8",""
"LIHC","ZSWIM7","500","false","application/json;charset=utf-8",""
"LUAD","ABRAXAS1","500","false","application/json;charset=utf-8",""
"LUAD","ALKBH1","500","false","application/json;charset=utf-8",""
"LUAD","ALKBH2","500","false","application/json;charset=utf-8",""
"LUAD","ALKBH3","500","false","application/json;charset=utf-8",""
"LUAD","APEX1","500","false","application/json;charset=utf-8",""
"LUAD","APEX2","500","false","application/json;charset=utf-8",""
"LUAD","APLF","500","false","application/json;charset=utf-8",""
"LUAD","APTX","500","false","application/json;charset=utf-8",""
"LUAD","ATM","200","true","application/octet-stream;charset=utf-8",""
"LUAD","ATR","500","false","application/json;charset=utf-8",""
"LUAD","ATRIP","500","false","application/json;charset=utf-8",""
"LUAD","ATRX","200","true","application/octet-stream;charset=utf-8",""
"LUAD","AUNIP","500","false","application/json;charset=utf-8",""
"LUAD","BABAM1","500","false","application/json;charset=utf-8",""
"LUAD","BABAM2","500","false","application/json;charset=utf-8",""
"LUAD","BARD1","500","false","application/json;charset=utf-8",""
"LUAD","BLM","500","false","application/json;charset=utf-8",""
"LUAD","BOD1L1","500","false","application/json;charset=utf-8",""
"LUAD","BRAT1","500","false","application/json;charset=utf-8",""
"LUAD","BRCA1","500","false","application/json;charset=utf-8",""
"LUAD","BRCA2","500","false","application/json;charset=utf-8",""
"LUAD","BRCC3","500","false","application/json;charset=utf-8",""
"LUAD","BRIP1","500","false","application/json;charset=utf-8",""
"LUAD","CCNH","500","false","application/json;charset=utf-8",""
"LUAD","CDK7","500","false","application/json;charset=utf-8",""
"LUAD","CETN2","500","false","application/json;charset=utf-8",""
"LUAD","CHD1L","500","false","application/json;charset=utf-8",""
"LUAD","CHEK1","500","false","application/json;charset=utf-8",""
"LUAD","CHEK2","500","false","application/json;charset=utf-8",""
"LUAD","CIP2A","500","false","application/json;charset=utf-8",""
"LUAD","CLK2","500","false","application/json;charset=utf-8",""
"LUAD","CLSPN","500","false","application/json;charset=utf-8",""
"LUAD","CTC1","500","false","application/json;charset=utf-8",""
"LUAD","CUL4A","500","false","application/json;charset=utf-8",""
"LUAD","CUL4B","500","false","application/json;charset=utf-8",""
"LUAD","CYREN","500","false","application/json;charset=utf-8",""
"LUAD","DAXX","500","false","application/json;charset=utf-8",""
"LUAD","DCLRE1A","500","false","application/json;charset=utf-8",""
"LUAD","DCLRE1B","500","false","application/json;charset=utf-8",""
"LUAD","DCLRE1C","200","true","application/octet-stream;charset=utf-8",""
"LUAD","DDB1","500","false","application/json;charset=utf-8",""
"LUAD","DDB2","500","false","application/json;charset=utf-8",""
"LUAD","DDX11","500","false","application/json;charset=utf-8",""
"LUAD","DMC1","500","false","application/json;charset=utf-8",""
"LUAD","DNA2","500","false","application/json;charset=utf-8",""
"LUAD","DONSON","500","false","application/json;charset=utf-8",""
"LUAD","EME1","500","false","application/json;charset=utf-8",""
"LUAD","EME2","500","false","application/json;charset=utf-8",""
"LUAD","ENDOV","500","false","application/json;charset=utf-8",""
"LUAD","ERCC1","500","false","application/json;charset=utf-8",""
"LUAD","ERCC2","500","false","application/json;charset=utf-8",""
"LUAD","ERCC3","500","false","application/json;charset=utf-8",""
"LUAD","ERCC4","500","false","application/json;charset=utf-8",""
"LUAD","ERCC5","500","false","application/json;charset=utf-8",""
"LUAD","ERCC6","500","false","application/json;charset=utf-8",""
"LUAD","ERCC6L2","500","false","application/json;charset=utf-8",""
"LUAD","ERCC8","500","false","application/json;charset=utf-8",""
"LUAD","EXO1","500","false","application/json;charset=utf-8",""
"LUAD","EXO5","500","false","application/json;charset=utf-8",""
"LUAD","FAAP100","500","false","application/json;charset=utf-8",""
"LUAD","FAAP20","500","false","application/json;charset=utf-8",""
"LUAD","FAAP24","500","false","application/json;charset=utf-8",""
"LUAD","FAN1","500","false","application/json;charset=utf-8",""
"LUAD","FANCA","500","false","application/json;charset=utf-8",""
"LUAD","FANCB","500","false","application/json;charset=utf-8",""
"LUAD","FANCC","500","false","application/json;charset=utf-8",""
"LUAD","FANCD2","500","false","application/json;charset=utf-8",""
"LUAD","FANCE","500","false","application/json;charset=utf-8",""
"LUAD","FANCF","500","false","application/json;charset=utf-8",""
"LUAD","FANCG","500","false","application/json;charset=utf-8",""
"LUAD","FANCI","500","false","application/json;charset=utf-8",""
"LUAD","FANCL","500","false","application/json;charset=utf-8",""
"LUAD","FANCM","500","false","application/json;charset=utf-8",""
"LUAD","FEN1","500","false","application/json;charset=utf-8",""
"LUAD","GEN1","500","false","application/json;charset=utf-8",""
"LUAD","GTF2H1","500","false","application/json;charset=utf-8",""
"LUAD","GTF2H2","500","false","application/json;charset=utf-8",""
"LUAD","GTF2H3","500","false","application/json;charset=utf-8",""
"LUAD","GTF2H4","500","false","application/json;charset=utf-8",""
"LUAD","GTF2H5","500","false","application/json;charset=utf-8",""
"LUAD","H2AX","500","false","application/json;charset=utf-8",""
"LUAD","HELB","500","false","application/json;charset=utf-8",""
"LUAD","HELQ","500","false","application/json;charset=utf-8",""
"LUAD","HFM1","500","false","application/json;charset=utf-8",""
"LUAD","HLTF","500","false","application/json;charset=utf-8",""
"LUAD","HMCES","500","false","application/json;charset=utf-8",""
"LUAD","HUS1","500","false","application/json;charset=utf-8",""
"LUAD","LIG1","500","false","application/json;charset=utf-8",""
"LUAD","LIG3","500","false","application/json;charset=utf-8",""
"LUAD","LIG4","500","false","application/json;charset=utf-8",""
"LUAD","MAD2L2","500","false","application/json;charset=utf-8",""
"LUAD","MBD4","500","false","application/json;charset=utf-8",""
"LUAD","MCM8","500","false","application/json;charset=utf-8",""
"LUAD","MCM9","500","false","application/json;charset=utf-8",""
"LUAD","MDC1","500","false","application/json;charset=utf-8",""
"LUAD","MGMT","500","false","application/json;charset=utf-8",""
"LUAD","MLH1","500","false","application/json;charset=utf-8",""
"LUAD","MLH3","500","false","application/json;charset=utf-8",""
"LUAD","MMS19","500","false","application/json;charset=utf-8",""
"LUAD","MMS22L","500","false","application/json;charset=utf-8",""
"LUAD","MNAT1","500","false","application/json;charset=utf-8",""
"LUAD","MPG","500","false","application/json;charset=utf-8",""
"LUAD","MRE11","500","false","application/json;charset=utf-8",""
"LUAD","MSH2","500","false","application/json;charset=utf-8",""
"LUAD","MSH3","500","false","application/json;charset=utf-8",""
"LUAD","MSH4","500","false","application/json;charset=utf-8",""
"LUAD","MSH5","500","false","application/json;charset=utf-8",""
"LUAD","MSH6","500","false","application/json;charset=utf-8",""
"LUAD","MUS81","500","false","application/json;charset=utf-8",""
"LUAD","MUTYH","500","false","application/json;charset=utf-8",""
"LUAD","NABP2","500","false","application/json;charset=utf-8",""
"LUAD","NBN","500","false","application/json;charset=utf-8",""
"LUAD","NEIL1","200","true","application/octet-stream;charset=utf-8",""
"LUAD","NEIL2","500","false","application/json;charset=utf-8",""
"LUAD","NEIL3","500","false","application/json;charset=utf-8",""
"LUAD","NHEJ1","500","false","application/json;charset=utf-8",""
"LUAD","NTHL1","500","false","application/json;charset=utf-8",""
"LUAD","OGG1","500","false","application/json;charset=utf-8",""
"LUAD","PALB2","500","false","application/json;charset=utf-8",""
"LUAD","PARG","500","false","application/json;charset=utf-8",""
"LUAD","PARP1","500","false","application/json;charset=utf-8",""
"LUAD","PARP2","500","false","application/json;charset=utf-8",""
"LUAD","PARP3","500","false","application/json;charset=utf-8",""
"LUAD","PAXIP1","500","false","application/json;charset=utf-8",""
"LUAD","PAXX","500","false","application/json;charset=utf-8",""
"LUAD","PCNA","500","false","application/json;charset=utf-8",""
"LUAD","PIF1","500","false","application/json;charset=utf-8",""
"LUAD","PMS1","500","false","application/json;charset=utf-8",""
"LUAD","PMS2","500","false","application/json;charset=utf-8",""
"LUAD","PNKP","500","false","application/json;charset=utf-8",""
"LUAD","POLB","500","false","application/json;charset=utf-8",""
"LUAD","POLD1","500","false","application/json;charset=utf-8",""
"LUAD","POLD2","500","false","application/json;charset=utf-8",""
"LUAD","POLD3","500","false","application/json;charset=utf-8",""
"LUAD","POLD4","500","false","application/json;charset=utf-8",""
"LUAD","POLE","500","false","application/json;charset=utf-8",""
"LUAD","POLE2","500","false","application/json;charset=utf-8",""
"LUAD","POLE3","500","false","application/json;charset=utf-8",""
"LUAD","POLE4","500","false","application/json;charset=utf-8",""
"LUAD","POLH","500","false","application/json;charset=utf-8",""
"LUAD","POLI","500","false","application/json;charset=utf-8",""
"LUAD","POLK","500","false","application/json;charset=utf-8",""
"LUAD","POLL","500","false","application/json;charset=utf-8",""
"LUAD","POLM","500","false","application/json;charset=utf-8",""
"LUAD","POLN","500","false","application/json;charset=utf-8",""
"LUAD","POLQ","500","false","application/json;charset=utf-8",""
"LUAD","PRIMPOL","500","false","application/json;charset=utf-8",""
"LUAD","PRKDC","500","false","application/json;charset=utf-8",""
"LUAD","PRPF19","500","false","application/json;charset=utf-8",""
"LUAD","RAD1","500","false","application/json;charset=utf-8",""
"LUAD","RAD17","500","false","application/json;charset=utf-8",""
"LUAD","RAD18","500","false","application/json;charset=utf-8",""
"LUAD","RAD23A","500","false","application/json;charset=utf-8",""
"LUAD","RAD23B","500","false","application/json;charset=utf-8",""
"LUAD","RAD50","500","false","application/json;charset=utf-8",""
"LUAD","RAD51","500","false","application/json;charset=utf-8",""
"LUAD","RAD51AP1","500","false","application/json;charset=utf-8",""
"LUAD","RAD51AP2","500","false","application/json;charset=utf-8",""
"LUAD","RAD51B","500","false","application/json;charset=utf-8",""
"LUAD","RAD51C","500","false","application/json;charset=utf-8",""
"LUAD","RAD51D","500","false","application/json;charset=utf-8",""
"LUAD","RAD52","500","false","application/json;charset=utf-8",""
"LUAD","RAD54B","500","false","application/json;charset=utf-8",""
"LUAD","RAD54L","500","false","application/json;charset=utf-8",""
"LUAD","RAD9A","500","false","application/json;charset=utf-8",""
"LUAD","RADX","500","false","application/json;charset=utf-8",""
"LUAD","RBBP8","500","false","application/json;charset=utf-8",""
"LUAD","RDM1","500","false","application/json;charset=utf-8",""
"LUAD","RECQL","500","false","application/json;charset=utf-8",""
"LUAD","RECQL4","500","false","application/json;charset=utf-8",""
"LUAD","RECQL5","500","false","application/json;charset=utf-8",""
"LUAD","REV1","500","false","application/json;charset=utf-8",""
"LUAD","REV3L","500","false","application/json;charset=utf-8",""
"LUAD","RFWD3","500","false","application/json;charset=utf-8",""
"LUAD","RIF1","500","false","application/json;charset=utf-8",""
"LUAD","RMI1","500","false","application/json;charset=utf-8",""
"LUAD","RNASEH2A","500","false","application/json;charset=utf-8",""
"LUAD","RNASEH2B","500","false","application/json;charset=utf-8",""
"LUAD","RNASEH2C","500","false","application/json;charset=utf-8",""
"LUAD","RNF168","500","false","application/json;charset=utf-8",""
"LUAD","RNF169","500","false","application/json;charset=utf-8",""
"LUAD","RNF8","500","false","application/json;charset=utf-8",""
"LUAD","RPA1","500","false","application/json;charset=utf-8",""
